Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre refill sa kanilang mga tangke.","Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre-refill sa kanilang mga tangke.","Gayunman, sinabi ng ng kinatawan ng isa sa mga complainant na mga dealer umano nila ang nagsumbong sa ilegal umanong pagre refill sa kanilang mga tangke.",[],{},FN,FN
"So so tingnan natin, ani Dianne.","So tingnan natin, ani Dianne.","So so tingnan natin, ani dante.",['Dianne'],"{'Dianne': ['dance', 'dange', 'dante', 'diana', 'dianang']}",TP,FN
"Sa kanyang pagharap sa ibat ibang sectoral group sa Marymount Academy Gym, BF Homes, Para?ñaque, City sinasabi ni Duterte na hindi dapat pumayag ang mga babae na maliitin dahil sa pagiging babae at kanilang edad.","Sa kanyang pagharap sa ibat ibang sectoral group sa Marymount Academy Gym, BF Homes, Para?ñaque, City sinabi ni Duterte na hindi dapat pumayag ang mga babae na maliitin dahil sa pagiging babae at kanilang edad.","Sa kanyang pagharap sa ibat ibang sectoral group sa maryonet Academy Gym, ba Homes, Para?daue, City sinasabi ni suwerte na hindi dapat pumayag ang mga babae na maliitin dahil sa pagiging babae at kanilang edad.","['Marymount', 'BF', 'ñaque', 'Duterte']","{'Marymount': ['amount', 'maramot', 'maryonet', 'account', 'acount'], 'BF': ['abf', 'b', 'ba', 'be', 'bg'], 'ñaque': ['aqua', 'calue', 'daue', 'plaque', 'que'], 'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete']}",TP,FN
"Para Aksyon, dapat ipaglaban ni Duterte ang nasabing desisyon ng korte.","Para sa Aksyon, dapat ipaglaban ni Duterte ang nasabing desisyon ng korte.","Para Aksyon, dapat ipaglaban ni suwerte ang nasabing desisyon ng korte.",['Duterte'],"{'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete']}",TP,FN
"Pumanaw nitong madaling araw ng Biyernes si Jovit, 29-anyos, matapos maratay sa isang ospital sa Batangas matapos sasamahan ang pakiramdam.","Pumanaw nitong madaling araw ng Biyernes si Jovit, 29-anyos, matapos maratay sa isang ospital sa Batangas matapos sumama ang pakiramdam.","Pumanaw nitong maraling araw ng Biyernes si gov't, ag-anyos, matapos maratay sa isang ospital sa Batangas matapos sasamahan ang pakiramdam.","['Jovit', '29']","{'Jovit': ['covid', 'govt', ""gov't"", 'joint', 'movie'], '29': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Samantala, very proud si Javi sa mga papuri sa girlfriend niya para sa teleserye ng ABS-CBN, ang The Broken Marriage Vow, pero ayaw raw ni Sue na manood siya para hindi na lang daw siya mag react sa mga eksena nito.","Samantala, very proud si Javi sa mga papuri sa girlfriend niya para sa teleserye ng ABS-CBN, ang The Broken Marriage Vow, pero ayaw raw ni Sue na manood siya para hindi na lang daw siya mag-react sa mga eksena nito.","Samantala, very proud si aapi sa mga papuri sa girlfriend niya para sa teleserye ng abf-ab, ang The Broken Marriage low, pero ayaw raw ni se na manood siya para hindi na lang daw siya mag react sa mga eksena nito.","['Javi', 'ABS', 'CBN', 'Vow', 'Sue']","{'Javi': ['aali', 'aani', 'aapi', 'aari', 'ali'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban'], 'Vow': ['bow', 'how', 'low', 'now', 'row'], 'Sue': ['due', 'que', 'se', 'see', 'she']}",TP,FN
Nagaalala rin siya sa epilogue na nagpapahiwatig na tinangka ni Padre Salvi na halayin si Maria Clara sa kumbento.,Nag-aalala rin siya sa epilogue na nagpapahiwatig na tinangka ni Padre Salvi na halayin si Maria Clara sa kumbento.,nagpaalala rin siya sa epilogong na nagpapahiwatig na tinangka ni panre aali na halayin si maia alala sa kumbento.,"['Nagaalala', 'epilogue', 'Parre', 'Salvi', 'Maria', 'Clara']","{'Nagaalala': ['naaalala', 'naglalala', 'nagpaalala', 'nagpalala', 'nakaalala'], 'epilogue': ['epilogo', 'dialogue', 'epilogong', 'episode', 'epitome'], 'Parre': ['padre', 'pagre', 'panre', 'pare', 'parke'], 'Salvi': ['sali', 'salvo', 'aali', 'ali', 'balai'], 'Maria': ['aria', 'mafia', 'maia', 'mara', 'mari'], 'Clara': ['clark', 'alaga', 'alala', 'alarm', 'alarma']}",TP,FN
"Bagamat nangu??nguna si Escudero sa mga senatorial survey, magsasabi nito na hindi siya dapat makumpiyansa dahil maraming matutunog na tatakbo sa 2022 para maging senador.","Bagamat nangu??nguna si Escudero sa mga senatorial survey, sinabi nito na hindi siya dapat makumpiyansa dahil maraming matutunog na tatakbo sa 2022 para maging senador.","Bagamat nangu??nguna si encoder sa mga senatorial survey, magsasabi nito na hindi siya dapat kakapiyansa dahil maraming matutunog na tatakbo sa aag para maging senador.","['Escudero', 'makumpiyansa', '2022']","{'Escudero': ['eskudero', 'asendero', 'encoder', 'encoders', 'eskuderong'], 'makumpiyansa': ['magkumpiyansa', 'kumpiyansa', 'kakapiyansa', 'kompiyansa', 'kumpiyansya'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
"Hindi ko pa nadi discover mga poging Oppa, ang dami pala.","Hindi ko pa nadi-discover mga poging Oppa, ang dami pala.","Hindi ko pa hari disclose mga posing apa, ang dami pala.","['nari', 'discover', 'poging', 'Oppa']","{'nari': ['aari', 'ari', 'hari', 'inari', 'kari'], 'discover': ['cover', 'disaster', 'disclose', 'disclosed', 'disco'], 'poging': ['paging', 'piging', 'posing', 'aging', 'anging'], 'Oppa': ['aapa', 'alpa', 'apa', 'app', 'apps']}",TP,FN
Dapat aniya ay ina update kada taon upang magsilbing gabay para sa mga ahensyang naatasang magpatupad ng programa at upang matiyak na walang aksaya o maling paggamit ng pondo ng gobyerno.,Dapat aniya ay ina-update kada taon upang magsilbing gabay para sa mga ahensyang naatasang magpatupad ng programa at upang matiyak na walang aksaya o maling paggamit ng pondo ng gobyerno.,Dapat aniya ay ina update kara taon upang magsilbing gabay para sa mga ahensyang naatasang magpatupad ng programa at upang matiyak na walang aksaya o maling paggamit ng pondo ng gobyerno.,[],{},TP,FN
Natuklasan nang isagawa ng National Bureau of Investigation (NBI) ang unang autopsy sa bangkay ni Jun Villamor na sinasabing middleman sa pagpaslang sa brodkaster na si Percy Lapid.,Natuklasan ito nang isagawa ng National Bureau of Investigation (NBI) ang unang autopsy sa bangkay ni Jun Villamor na sinasabing middleman sa pagpaslang sa brodkaster na si Percy Lapid.,Natuklasan nang isagawa ng National Bureau of Investigation (nabi) ang unang autopsy sa bangkay ni gun nilalamog na sinasabing middleman sa pagpaslang sa brodkaster na si Percy Lapid.,"['NBI', 'Jun', 'Villamor']","{'NBI': ['bi', 'ibi', 'nabi', 'nai', 'nbg'], 'Jun': ['dun', 'fun', 'gun', 'june', 'junk'], 'Villamor': ['violator', 'hilamos', 'nilalamog', 'nilalamok', 'nilalamon']}",TP,FN
"Kuwento ni Rochelle, minsan siyang sinakyan ng jeep noon nang makilala siya ng isang pasahero na nagpapa-abot ng bayad sa kaniya.","Kuwento ni Rochelle, minsan siyang sumakay ng jeep noon nang makilala siya ng isang pasahero na nagpapa-abot ng bayad sa kaniya.","Kuwento ni cell, minsan siyang sinakyan ng jeep noon nang makilala siya ng isang pasahero na nagpapa-abot ng bayad sa kaniya.",['Rochelle'],"{'Rochelle': ['brochure', 'brocolli', 'cell', 'celled', 'cells']}",TP,FN
"Dahil din sa lakas ng dating nito particular na ang : ??Doble dekada ng samahang pina-easy ka pamilyat barkada, noon, ngayon, palagi!","Dahil din sa lakas ng dating nito particular na ang : ??Doble dekada ng samahang pina-easy ka-pamilyat barkada, noon, ngayon, palagi!","Dahil din sa lakas ng dating nito particular na ang : ??Doble dekada ng samahang pina-easy ka pamilyat barkada, noon, ngayon, palagi!",[],{},TP,FN
"Sinabi ng director, actor, writer at producer ng pelikula na si Vince Tanada na tungkol ito sa mga pangyayari pangyayari noong Martial Law.","Sinabi ng director, actor, writer at producer ng pelikula na si Vince Tanada na tungkol ito sa mga pangyayari noong Martial Law.","Sinabi ng director, actor, writer at producer ng pelikula na si vine tahada na tungkol ito sa mga pangyayari pangyayari noong Martial Law.","['Vince', 'Tanada']","{'Vince': ['since', 'vice', 'vine', 'avance', 'bine'], 'Tanada': ['canada', 'panada', 'tahada', 'tanda', 'aasada']}",TP,FN
Nagtatayo ang kanilang poultry farm noong 2020 sa kasagsagan ng COVID-19 pandemic.,Itinayo ang kanilang poultry farm noong 2020 sa kasagsagan ng COVID-19 pandemic.,Nagtatayo ang kanilang poultry farm noong aag sa kasagsagan ng COVID-ag pandemic.,"['2020', '19']","{'2020': ['p25', 'aaba', 'aag', 'aako', 'aal'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Matatandaang kinainis ni-dating senador Antonio Trillanes IV ang pakikipag-usap ni Robredo sa mga personalidad na aniyay may kaugnayan sa Duterte administration tulad nina Lacson at Sotto.,Matatandaang kinainis ni dating senador Antonio Trillanes IV ang pakikipag-usap ni Robredo sa mga personalidad na aniyay may kaugnayan sa Duterte administration tulad nina Lacson at Sotto.,Matatandaang ikinainit ni-dating senador Antonio billings id ang pakikipag-usap ni Robredo sa mga personalidad na aniyay may kaugnayan sa suwerte administration tulad nina ason at boto.,"['kinainis', 'Trillanes', 'IV', 'Duterte', 'Lacson', 'Sotto']","{'kinainis': ['ikinainis', 'ikinaiinis', 'ikinainit', 'iniinis', 'ininis'], 'Trillanes': ['villages', 'airlines', 'billings', 'bilyones', 'brigades'], 'IV': ['i', 'ia', 'id', 'ie', 'if'], 'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete'], 'Lacson': ['lason', 'arson', 'ason', 'kalson', 'labon'], 'Sotto': ['lotto', 'motto', 'boto', 'bottom', 'ditto']}",TP,FN
"Mas mabilis ngayon kasi iyong dating matagal na pre-screening wala na iyon ngayon kasi second dose na so nagpakita lang nila iyong cards nila o sa phone nila na proof na ngayon iyong schedule ng second dose so mas tuluy-tuloy siya, wika ni VP Leni.","Mas mabilis ngayon kasi iyong dating matagal na pre-screening wala na iyon ngayon kasi second dose na so pinapakita lang nila iyong cards nila o sa phone nila na proof na ngayon iyong schedule ng second dose so mas tuluy-tuloy siya, wika ni VP Leni.","Mas mabilis ngayon kasi iyong dating matagal na pre-screening wala na iyon ngayon kasi second dose na so nagpakita lang nila iyong cards nila o sa phone nila na proof na ngayon iyong schedule ng second dose so mas tuluy-tuloy siya, wika ni VP aani.",['Leni'],"{'Leni': ['lend', 'lens', 'aani', 'aleng', 'ani']}",TP,FN
"Pagbibigay pagasa dahil may pandemya pa rin hanggang ngayon, saad ni Sen.","Pagbibigay pag-asa dahil may pandemya pa rin hanggang ngayon, saad ni Sen.","Pagbibigay pagasa dahil may pandemya pa rin hanggang ngayon, saad ni Sen.",[],{},FN,FN
Kadadagdag nito ay may mga aktibidad aniya na maaaring malagay sa delikado ang marine environment at masira ang estabilidad sa rehiyon.,Dagdag nito ay may mga aktibidad aniya na maaaring malagay sa delikado ang marine environment at masira ang estabilidad sa rehiyon.,madadagdag nito ay may mga aktibidad aniya na maaaring malagay sa delikado ang marine environment at masira ang estabilidad sa rehiyon.,['Karadagdag'],"{'Karadagdag': ['karadagdang', 'karadagan', 'madadagdag', 'makadagdag', 'nadadagdag']}",TP,FN
"Kung minsan, sinuotan din nila ito ng mga luma at itatapon nang damit bago silaban.","Kung minsan, sinusuotan din nila ito ng mga luma at itatapon nang damit bago silaban.","Kung minsan, sinaktan din nila ito ng mga luma at itatapon nang damit bago silaban.",['sinuotan'],"{'sinuotan': ['sinuutan', 'inutan', 'sinaktan', 'singitan', 'sinoman']}",TP,FN
Nauna nang tapos ng Bulldogs ang kanilang five-year slump sa Fighting Maroons.,Nauna nang tinapos ng Bulldogs ang kanilang five-year slump sa Fighting Maroons.,Nauna nang tapos ng billings ang kanilang five-year clamp sa Fighting lagoons.,"['Bulldogs', 'slump', 'Maroons']","{'Bulldogs': ['buldog', 'ballots', 'billings', 'billions', 'blogs'], 'slump': ['lump', 'slum', 'clamp', 'dump', 'islum'], 'Maroons': ['maroon', 'cartoons', 'lagoons', 'marcos', 'margins']}",TP,FN
"Isang bangkay ng sanggol na lalaki na nakasilid sa plastic bag ang natagpuang palutang lutang sa isang kanal sa Barangay Zone 9, Malued, Dagupan City.","Isang bangkay ng sanggol na lalaki na nakasilid sa plastic bag ang natagpuang palutang-lutang sa isang kanal sa Barangay Zone 9, Malued, Dagupan City.","Isang bangkay ng sanggol na lalaki na nakasilid sa plastic bag ang natagpuang palutang lutang sa isang kanal sa Barangay Zone d, calue, Dagupan City.","['9', 'Malued']","{'9': ['b', 'c', 'd', 'e', 'f'], 'Malued': ['valued', 'called', 'calue', 'male', 'males']}",TP,FN
"Nabitag ng mga operatiba ng pulisya ang isang itinuturing na key drug player at live in partner nito sa isinagawang operasyon sa lungsod ng Davao, ayon sa ulat kahapon.","Nabitag ng mga operatiba ng pulisya ang isang itinuturing na key drug player at live-in partner nito sa isinagawang operasyon sa lungsod ng Davao, ayon sa ulat kahapon.","Nabitag ng mga operatiba ng pulisya ang isang itinuturing na key drug player at live in partner nito sa isinagawang operasyon sa lungsod ng daan, ayon sa ulat kahapon.",['Davao'],"{'Davao': ['avai', 'cavan', 'daan', 'dabaw', 'dadag']}",TP,FN
Hindi nangyayari sa Pilipinas ang nangyari sa Ukraine at Russia kung tamang lider ang magiging susunod na pangulo ng bansa.,Hindi mangyayari sa Pilipinas ang nangyari sa Ukraine at Russia kung tamang lider ang magiging susunod na pangulo ng bansa.,Hindi nangyayari sa Pilipinas ang nangyari sa urine at bassic kung tamang lider ang magiging susunod na pangulo ng bansa.,"['Ukraine', 'Russia']","{'Ukraine': ['ukain', 'ukaing', 'urine', 'airline', 'akmain'], 'Russia': ['bussa', 'rustika', 'bassic', 'buhia', 'bulsa']}",TP,FN
Itinakbo sa Bauan Doctors Hospital ang mga biktima ngunit binawian ng buhay si Acuzar habang nagpatuloy pang ginagamot si Silang.,Itinakbo sa Bauan Doctors Hospital ang mga biktima ngunit binawian ng buhay si Acuzar habang patuloy pang ginagamot si Silang.,Itinakbo sa basuan Doctors Hospital ang mga biktima ngunit binawian ng buhay si ocular habang nagpatuloy pang ginagamot si Silang.,"['Bauan', 'Acuzar']","{'Bauan': ['bahan', 'baruan', 'basuan', 'baunan', 'bawan'], 'Acuzar': ['cczar', 'czar', 'ocular', 'aandar', 'aasar']}",TP,FN
"And mas may understanding na rin po talaga kasi mahilig po akong mag research, mahilig po akong magbasa,"" sabi ni Jillian sa Chika Minute report ni Aubrey Carampel sa GMA News ""24 Oras nitong Huwebes.","And mas may understanding na rin po talaga kasi mahilig po akong mag-research, mahilig po akong magbasa,"" sabi ni Jillian sa Chika Minute report ni Aubrey Carampel sa GMA News ""24 Oras nitong Huwebes.","And mas may understanding na rin po talaga kasi mahilig po akong mag research, mahilig po akong magbasa,"" sabi ni iiklian sa Chika Minute report ni aabsen arupel sa gia News ""ag Oras nitong Huwebes.","['Jillian', 'Aubrey', 'Carampel', 'GMA', '24']","{'Jillian': ['billion', 'hilian', 'iiklian', 'iklian', 'illan'], 'Aubrey': ['aabay', 'aaboy', 'aabsen', 'aaray', 'abay'], 'Carampel': ['arancel', 'aransel', 'arupel', 'carnapper', 'carousel'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '24': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Mayroon ding mahigit P1 bilyon na halaga ng stockpiles ang DSWD na hinahanda nang ipamahagi.,Mayroon ding mahigit P1 bilyon na halaga ng stockpiles ang DSWD na handa nang ipamahagi.,Mayroon ding mahigit pa bilyon na halaga ng stockpiles ang asod na hinahanda nang ipamahagi.,"['P1', 'DSWD']","{'P1': ['p', 'p3', 'pa', 'pg', 'ph'], 'DSWD': ['asad', 'asid', 'asod', 'dad', 'daw']}",TP,FN
Sinabi ng Senador na mabigat na parusa ang hinihintay sa mga mahuhuling nag-o-overpricing o nakikinabang sa di makatwirang pagtaas ng presyo ng bilihin sa ilalim ng Republic Act 7581 o ang Price Act.,Sinabi ng Senador na mabigat na parusa ang naghihintay sa mga mahuhuling nag-o-overpricing o nakikinabang sa di makatwirang pagtaas ng presyo ng bilihin sa ilalim ng Republic Act 7581 o ang Price Act.,Sinabi ng Senador na mabigat na parusa ang hinihintay sa mga mahuhuling nag-o-overpricing o nakikinabang sa di makatwirang pagtaas ng presyo ng bilihin sa ilalim ng Republic Act aaba o ang Price Act.,['7581'],"{'7581': ['p57', 'p75', 'aaba', 'aag', 'aako']}",TP,FN
"Ang original plan daw talaga nila ay isali ang naturang pelikula sa MMFF, pero bago dumating ang araw ng deadline ay napagkasunduan na raw nilang huwag na lang nila isali, dahil nung panahong iyon ay wala pa raw katiyakan kung nagbubukas ang mga sinehan.","Ang original plan daw talaga nila ay isali ang naturang pelikula sa MMFF, pero bago dumating ang araw ng deadline ay napagkasunduan na raw nilang huwag na lang nila isali, dahil nung panahong iyon ay wala pa raw katiyakan kung magbubukas ang mga sinehan.","Ang original plan daw talaga nila ay isali ang naturang pelikula sa off, pero bago dumating ang araw ng deadline ay napagkasunduan na raw nilang huwag na lang nila isali, dahil nung panahong iyon ay wala pa raw katiyakan kung nagbubukas ang mga sinehan.",['MMFF'],"{'MMFF': ['mm', 'mmda', 'off', 'abf', 'am']}",TP,FN
Matatandaan na kamakailan ay naglabas nang statement ang aktor upang linawin ang sarili ukol sa ibat ibang isyu na ibinabato sa kanya kabilang na ang diumanoy third party raw na si Yen Santos.,Matatandaan na kamakailan ay naglabas ng statement ang aktor upang linawin ang sarili ukol sa ibat ibang isyu na ibinabato sa kanya kabilang na ang diumanoy third party raw na si Yen Santos.,Matatandaan na kamakailan ay naglabas nang statement ang aktor upang linawin ang sarili ukol sa ibat ibang isyu na ibinabato sa kanya kabilang na ang diumanoy third party raw na si Yen tantos.,['Santos'],"{'Santos': ['santo', 'santol', 'tantos', 'aantok', 'aantot']}",TP,FN
"Sila gobyerno ay gagawin ng hakbang para pigilan ang kaguluhan pero sa totoo lang, wala namang kaguluhan sa bahagi namin.","Sila gobyerno ay gagawa ng hakbang para pigilan ang kaguluhan pero sa totoo lang, wala namang kaguluhan sa bahagi namin.","Sila gobyerno ay gagawin ng hakbang para pigilan ang kaguluhan pero sa totoo lang, wala namang kaguluhan sa bahagi namin.",[],{},FN,FN
"May gustong magkaroon bagong bahay, tutulungan niyang bumili.","May gustong magkaroon ng bagong bahay, tutulungan niyang bumili.","May gustong magkaroon bagong bahay, tutulungan niyang bumili.",[],{},FN,FN
"Lalabanan umano nila ang nagaganap na na smuggling sa karagatan, transportasyon ng iligal na droga, human trafficking at ??illegal, unreported, and unregulated (IUU) fishing? na krusyal sa suplay ng pagkain sa rehiyon.","Lalabanan umano nila ang nagaganap na smuggling sa karagatan, transportasyon ng iligal na droga, human trafficking at ??illegal, unreported, and unregulated (IUU) fishing? na krusyal sa suplay ng pagkain sa rehiyon.","Lalabanan umano nila ang nagaganap na na smuggling sa karagatan, transportasyon ng iligal na droga, human trafficking at ??illegal, underreported, and unregulated (iku) fishing? na krusyal sa suplay ng pagkain sa rehiyon.","['unreported', 'IUU']","{'unreported': ['reported', 'reporter', 'underreported', 'unregisted', 'unrelated'], 'IUU': ['buu', 'ibu', 'iku', 'imu', 'ipu']}",TP,FN
