Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Ngayon may trabaho na siya kahit na papaano, pero siguro nga mas malaki pa rin ang kinikita niya sa paghuhubad at paggawa ng malaswang video, na pinapayagan naman niyang mapanood ng mga binayaran sa kanyang cash card.","Ngayon may trabaho na siya kahit na papaano, pero siguro nga mas malaki pa rin ang kinikita niya sa paghuhubad at paggawa ng malaswang video, na pinapayagan naman niyang mapanood ng mga nagbabayad sa kanyang cash card.","Ngayon may trabaho na siya kahit na papaano, pero siguro nga mas malaki pa rin ang kinikita niya sa paghuhubad at paggawa ng malaswang video, na pinapayagan naman niyang mapanood ng mga binayaran sa kanyang cash card.",[],{},FN,FN
May anak siya kay John Lloyd pero hindi rin rin naman sila kasal.,May anak siya kay John Lloyd pero hindi rin naman sila kasal.,May anak siya kay John cloud pero hindi rin din naman sila kasal.,['Lloyd'],"{'Lloyd': ['aloy', 'blood', 'cloud', 'flood', 'llaya']}",TP,FN
"Milyong turista ang bumibisita bawat bawat taon sa ibat ibang lugar ng Bicol pero nang magsimula ang pandemya noong 2020 ay umabot na lamang ito sa 902,968 (813,586 domestic at 9,382 foreign tourists) habang nitong nakalipas na 2021 ay bumaba pa ito ng 25.86.","Milyong turista ang bumibisita bawat taon sa ibat ibang lugar ng Bicol pero nang magsimula ang pandemya noong 2020 ay umabot na lamang ito sa 902,968 (813,586 domestic at 9,382 foreign tourists) habang nitong nakalipas na 2021 ay bumaba pa ito ng 25.86.","Milyong turista ang bumibisita bawat bawat taon sa ibat ibang lugar ng Bicol pero nang magsimula ang pandemya noong aag ay umabot na lamang ito sa aam,aam (aal,aam domestic at d,aam foreign tourists) habang nitong nakalipas na aag ay bumaba pa ito ng ad.ag.","['2020', '902', '968', '813', '586', '9', '382', '2021', '25', '86']","{'2020': ['p25', 'aaba', 'aag', 'aako', 'aal'], '902': ['aag', 'aal', 'aam', 'aat', 'aaw'], '968': ['aag', 'aal', 'aam', 'aat', 'aaw'], '813': ['p3', 'aag', 'aal', 'aam', 'aat'], '586': ['aag', 'aal', 'aam', 'aat', 'aaw'], '9': ['b', 'c', 'd', 'e', 'f'], '382': ['aag', 'aal', 'aam', 'aat', 'aaw'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], '25': ['p25', 'ab', 'ad', 'ag', 'ah'], '86': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Sabi niya, your âSabay-Sabay Tayo,ââ pag alala ni Marian.","Sabi niya, your âSabay-Sabay Tayo,ââ pag-alala ni Marian.","Sabi niya, your dSabay-Sabay Tayo,dd pag alala ni malian.","['â', 'â', 'â', 'Marian']","{'â': ['b', 'c', 'd', 'e', 'f'], 'Marian': ['arian', 'harian', 'malian', 'mariin', 'parian']}",TP,FN
Agad namang rumesponde ang mga rescuers sakay ng mga bangka na nasa bisinidad lang kung kaya mabilis na nasagip ang mga nakalutang sa tubig tubig na mga pasahero.,Agad namang rumesponde ang mga rescuers sakay ng mga bangka na nasa bisinidad lang kung kaya mabilis na nasagip ang mga nakalutang sa tubig na mga pasahero.,Agad namang rumesponde ang mga rescuers sakay ng mga bangka na nasa bisinidad lang kung kaya mabilis na nasagip ang mga nakalutang sa tubig tubig na mga pasahero.,[],{},FN,FN
"Inilunsad noong 2021 ang Backstage Pass channel ng Viber na layuning iparanas ang pakiramdam ng pakikipag-bonding ng fan sa kanyang idol isang meet-and-greet sa concert, na hindi karaniwang nae-experience ng lahat.","Inilunsad noong 2021 ang Backstage Pass channel ng Viber na layuning iparanas ang pakiramdam ng pakikipag-bonding ng fan sa kanyang idol sa isang meet-and-greet sa concert, na hindi karaniwang nae-experience ng lahat.","Inilunsad noong aag ang bastag Pass channel ng Viber na layuning iaanas ang pakiramdam ng pakikipag-bonding ng fan sa kanyang iro isang meet-and-greet sa concert, na hindi karaniwang nae-experience ng lahat.","['2021', 'Backstage', 'iparanas', 'irol']","{'2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'Backstage': ['backslide', 'backwages', 'bastag', 'blackstart', 'package'], 'iparanas': ['daranas', 'dinaranas', 'iaanas', 'ipaanak', 'ipadagas'], 'irol': ['idol', 'iral', 'iro', 'irog', 'iron']}",TP,FN
"Naku pag isang burger lang ang buy mo tapos pipila ka nang matagal at magfill up pa ng form, ang hassle nga naman.","Naku pag isang burger lang ang buy mo tapos pipila ka nang matagal at mag-fill up pa ng form, ang hassle nga naman.","Naku pag isang burger lang ang buy mo tapos pipila ka nang matagal at maglilo up pa ng form, ang hassle nga naman.",['magfill'],"{'magfill': ['magbili', 'magfi', 'maglilo', 'magpili', 'agila']}",TP,FN
"Dun na nagsimula ang kanilang pagwawarla, si Jinkee raw ang pinariringgan ng tagasuporta ni Heart na puro branded rin ang isinusuot, pero hindi naman bagay sa kanya.","Dun na nagsimula ang kanilang pagwawarla, si Jinkee raw ang pinariringgan ng tagasuporta ni Heart na puro branded din ang isinusuot, pero hindi naman bagay sa kanya.","Dun na nagsimula ang kanilang nagwawala, si kinke raw ang pinariringgan ng tagasuporta ni Heart na puro branded din ang isinusuot, pero hindi naman bagay sa kanya.","['pagwawarla', 'Jinkee']","{'pagwawarla': ['pagwawala', 'magwawala', 'nagwawala', 'pagkawala', 'pagwawalay'], 'Jinkee': ['jingle', 'junket', 'kinke', 'linked', 'banker']}",TP,FN
"Hindi gaya ng iba na naghahabol pa din ng trabaho, na hindi pa rin matatag ang kinalalagyan at tuloy ang pakikipagsapalaran.","Hindi gaya ng iba na naghahabol pa rin ng trabaho, na hindi pa rin matatag ang kinalalagyan at tuloy ang pakikipagsapalaran.","Hindi gaya ng iba na naghahabol pa rin ng trabaho, na hindi pa rin matatag ang kinalalagyan at tuloy ang pakikipagsapalaran.",[],{},TP,TP
Sasailalim muna sa swab test ang lahat bago pumasok sa bubble habang muling dadaanan sa test ang lahat matapos ang tatlong araw.,Sasailalim muna sa swab test ang lahat bago pumasok sa bubble habang muling daraan sa test ang lahat matapos ang tatlong araw.,Sasailalim muna sa swab test ang lahat bago pumasok sa bubble habang muling dadaanan sa test ang lahat matapos ang tatlong araw.,[],{},FN,FN
"Bilyon upang mabawasan ang impact ng patuloy na pagtaas ng presyo ng produktong petrolyo, bunsod ng gusot sa pagitan ng mga bansang Russia at Ukraine.","Bilyon upang mabawasan ang impact nang patuloy na pagtaas ng presyo ng produktong petrolyo, bunsod ng gusot sa pagitan ng mga bansang Russia at Ukraine.","Bilyon upang mabawasan ang impact ng patuloy na pagtaas ng presyo ng produktong petrolyo, bunsod ng gusot sa pagitan ng mga bansang bassic at urine.","['Russia', 'Ukraine']","{'Russia': ['bussa', 'rustika', 'bassic', 'buhia', 'bulsa'], 'Ukraine': ['ukain', 'ukaing', 'urine', 'airline', 'akmain']}",TP,FN
Ang lumabas ni tong mga numero ay 33-43-14-40-31-07.--FRJ.,Ang lumabas nitong mga numero ay 33-43-14-40-31-07.--FRJ.,Ang lumabas ni tong mga numero ay ad-ad-ag-ag-ag-ag.--ari.,"['33', '43', '14', '40', '31', '07', 'FRJ']","{'33': ['p3', 'ab', 'ad', 'ag', 'ah'], '43': ['p3', 'ab', 'ad', 'ag', 'ah'], '14': ['ab', 'ad', 'ag', 'ah', 'ak'], '40': ['ab', 'ad', 'ag', 'ah', 'ak'], '31': ['ab', 'ad', 'ag', 'ah', 'ak'], '07': ['ab', 'ad', 'ag', 'ah', 'ak'], 'FRJ': ['ar', 'are', 'ari', 'arm', 'art']}",TP,FN
Muntik na raw talaga siyang mag-quit sa showbiz nang dahil sa karanasan niyang iyon na kayayari sa taping ng dati niyang project kung saan mga bigating artista talaga ang nakasama niya.,Muntik na raw talaga siyang mag-quit sa showbiz nang dahil sa karanasan niyang iyon na nangyari sa taping ng dati niyang project kung saan mga bigating artista talaga ang nakasama niya.,Muntik na raw talaga siyang mag-acquit sa showbiz nang dahil sa karanasan niyang iyon na iyayari sa taping ng dati niyang project kung saan mga bigating artista talaga ang nakasama niya.,"['quit', 'kayayari']","{'quit': ['duit', 'suit', 'acquit', 'agit', 'ahit'], 'kayayari': ['mayayari', 'nayayari', 'iyayari', 'kayayao', 'magyayari']}",TP,FN
Usapang urban gardening na siguradong patok sa mga plantito at plantitang Pinoy ang tampok sa pinakabagong pampa goodvibes na programa ng FYE Channel na Lets Plant Happyness.,Usapang urban gardening na siguradong patok sa mga plantito at plantitang Pinoy ang tampok sa pinakabagong pampa-goodvibes na programa ng FYE Channel na Lets Plant Happyness.,Usapang urban gardening na siguradong patok sa mga plantito at pangitang Pinoy ang tampok sa pinakabagong pagpa bookies na programa ng fee Channel na lens Plant happiest.,"['plantitang', 'pampa', 'goodvibes', 'FYE', 'Lets', 'Happyness']","{'plantitang': ['langitang', 'palantikang', 'pangitang', 'pansitang', 'pantinang'], 'pampa': ['dampa', 'lampa', 'pagpa', 'pama', 'papa'], 'goodvibes': ['hoodies', 'bodies', 'bookies', 'foodie', 'footsies'], 'FYE': ['bye', 'eye', 'fee', 'ace', 'age'], 'Lets': ['bets', 'jets', 'lens', 'les', 'less'], 'Happyness': ['happiness', 'happened', 'happiest', 'harness', 'fairness']}",TP,FN
"Sa inisyal na imbestigasyon ng mga pulis, may mga sugat sa dibdib ang mga biktima at aalamin pa kung mga tama ng bala o saksak ang dahilan ng mga sugatLBG, GMA News.","Sa inisyal na imbestigasyon ng mga pulis, may mga sugat sa dibdib ang mga biktima at inaalam pa kung mga tama ng bala o saksak ang dahilan ng mga sugatLBG, GMA News.","Sa inisyal na imbestigasyon ng mga pulis, may mga sugat sa dibdib ang mga biktima at aalamin pa kung mga tama ng bala o saksak ang dahilan ng mga bugating, gia News.","['sugatLBG', 'GMA']","{'sugatLBG': ['sugatang', 'sugating', 'bugating', 'sigalbo', 'sualog'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra']}",TP,FN
Tinanong ako ng isang staff kung a lam ko na bang tapos na ang kontrata ni Kapamilya actor sa ABS-CBN 2.,Tinanong ako ng isang staff kung alam ko na bang tapos na ang kontrata ni Kapamilya actor sa ABS-CBN 2.,Tinanong ako ng isang staff kung ag am ko na bang tapos na ang kontrata ni Kapamilya actor sa abf-ab d.,"['a', 'lam', 'ABS', 'CBN', '2']","{'a': ['ab', 'ad', 'ag', 'ah', 'ak'], 'lam': ['aam', 'alam', 'am', 'cam', 'clam'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban'], '2': ['b', 'c', 'd', 'e', 'f']}",TP,FN
Kukunin ito ng Barako Bull Energy noong 2012 Rookie Draft.,Kinuha ito ng Barako Bull Energy noong 2012 Rookie Draft.,Kukunin ito ng Barako Bull Energy noong aako Rookie Draft.,['2012'],"{'2012': ['aaba', 'aag', 'aako', 'aal', 'aala']}",TP,FN
"Sabado lang ng bawiin ng Pilipinas ang pagpasok ng mga banyaga sa Pilipinas, maliban sa India.","Sabado lang nang bawiin ng Pilipinas ang pagpasok ng mga banyaga sa Pilipinas, maliban sa India.","Sabado lang ng bawiin ng Pilipinas ang pagpasok ng mga banyaga sa Pilipinas, maliban sa India.",[],{},FN,FN
"Na-suffocate na-suffocate si Jing Jing at hindi na nakalabas pa ng bahay, habang nagtamo ng 3rd degree burn si Sazota, dead-on-arrival sa ospital si Sazota.","Na-suffocate si Jing Jing at hindi na nakalabas pa ng bahay, habang nagtamo ng 3rd degree burn si Sazota, dead-on-arrival sa ospital si Sazota.","Na-suffocate na-suffocate si cing cing at hindi na nakalabas pa ng bahay, habang nagtamo ng aid degree burn si saketa, dead-on-arrival sa ospital si saketa.","['Jing', 'Jing', '3rd', 'Sazota', 'Sazota']","{'Jing': ['aing', 'bing', 'cing', 'ding', 'ging'], '3rd': ['ad', 'add', 'aid', 'amd', 'and'], 'Sazota': ['balota', 'sagot', 'saketa', 'sakot', 'salita']}",TP,FN
Posible rin daw tumaas sa P35 ang pamasahe matapos-ito.,Posible rin daw tumaas sa P35 ang pamasahe matapos ito.,Posible rin daw tumaas sa p75 ang pamasahe matapos-ito.,['P35'],"{'P35': ['p25', 'p3', 'p75', 'p', 'p57']}",TP,FN
"Roon lang tayo sa totoo, ayon kay Hontiveros.","Doon lang tayo sa totoo, ayon kay Hontiveros.","Roon lang tayo sa totoo, ayon kay entiyero.",['Hontiveros'],"{'Hontiveros': ['antivirus', 'containers', 'entiyero', 'kantinero', 'antiviral']}",TP,FN
"Sa General Santos City naman, eco friendly ang kanilang Christmas Village dahil gawa sa recycled bottles at cellophane, bisikleta, niyog ang kanilang mga palamuti.","Sa General Santos City naman, eco-friendly ang kanilang Christmas Village dahil gawa sa recycled bottles at cellophane, bisikleta, niyog ang kanilang mga palamuti.","Sa General tantos City naman, eco friendly ang kanilang Christmas Village dahil gawa sa recycled bottles at cellophane, bisikleta, niyog ang kanilang mga palamuti.",['Santos'],"{'Santos': ['santo', 'santol', 'tantos', 'aantok', 'aantot']}",TP,FN
Ipinaliwanag rin ni Uy na maraming mga isla sa bansa ang wala pang internet.,Ipinaliwanag din ni Uy na maraming mga isla sa bansa ang wala pang internet.,Ipinaliwanag din ni by na maraming mga isla sa bansa ang wala pang internet.,['Uy'],"{'Uy': ['ay', 'buy', 'by', 'ey', 'guy']}",TP,FN
Hirap rin daw ang kalagayan ngayon ng kaniyang pamilya na naka-quarantine lahat.,Hirap din daw ang kalagayan ngayon ng kaniyang pamilya na naka-quarantine lahat.,Hirap din daw ang kalagayan ngayon ng kaniyang pamilya na naka-quarantine lahat.,[],{},TP,TP
"Akala ko kukuha nila ako dahil sa angkin kong alindog, yun pala meron silang special guest.","Akala ko kinukuha nila ako dahil sa angkin kong alindog, yun pala meron silang special guest.","Akala ko kukuha nila ako dahil sa angkin kong alindog, yun pala meron silang special guest.",[],{},FN,FN
Ligtas naman si Bareto sa ka bila ng pagkawasak sa harapan ng kanyang minamanehong trak na puno ng bigas.,Ligtas naman si Bareto sa kabila ng pagkawasak sa harapan ng kanyang minamanehong trak na puno ng bigas.,Ligtas naman si baruto sa ka bila ng pagkawasak sa harapan ng kanyang minamanehong trak na puno ng bigas.,['Bareto'],"{'Bareto': ['bareta', 'baroto', 'baruto', 'aaresto', 'aresto']}",TP,FN
"Kung minsan pa nga, kahit hindi kaya ng ama, naghanap siya ng paraan para maibigay ang gusto ng anak upang mapasaya niya ang kaniyang sariling dugo at laman.","Kung minsan pa nga, kahit hindi kaya ng ama, naghahanap siya ng paraan para maibigay ang gusto ng anak upang mapasaya niya ang kaniyang sariling dugo at laman.","Kung minsan pa nga, kahit hindi kaya ng ama, naghanap siya ng paraan para maibigay ang gusto ng anak upang mapasaya niya ang kaniyang sariling dugo at laman.",[],{},FN,FN
Lunes nang magsalita uli sina Syd Hartha at Barbara Ruaro tungkol sa pang-aabusong dinanas raw sa kamay ni Adoro kasunod ng balitang magre-reunion concert ang 90s OPM icon.,Lunes nang magsalita uli sina Syd Hartha at Barbara Ruaro tungkol sa pang-aabusong dinanas daw sa kamay ni Adoro kasunod ng balitang magre-reunion concert ang 90s OPM icon.,Lunes nang magsalita uli sina ad earth at bababa ataro tungkol sa pang-aabusong dinanas daw sa kamay ni adorno kasunod ng balitang magre-reunion concert ang as ope icon.,"['Syd', 'Hartha', 'Barbara', 'Ruaro', 'Adoro', '90s', 'OPM']","{'Syd': ['sy', 'sya', 'ad', 'add', 'aid'], 'Hartha': ['baraha', 'carta', 'earth', 'hara', 'harana'], 'Barbara': ['babara', 'barbaro', 'bababa', 'babaha', 'babala'], 'Ruaro': ['araro', 'aruro', 'ataro', 'baro', 'buro'], 'Adoro': ['adobo', 'ador', 'adorno', 'aporo', 'aadorno'], '90s': ['ads', 'als', 'as', 'ass', 'bus'], 'OPM': ['ohm', 'op', 'ope', 'ops', 'pm']}",TP,FN
Huwebes ng ianunsyo ng DFA sa Twitter na walang Pilipino na nakasama sa listahan ng mga biktima.,Huwebes nang ianunsyo ng DFA sa Twitter na walang Pilipino na nakasama sa listahan ng mga biktima.,Huwebes ng ianunsyo ng ifa sa Twitter na walang Pilipino na nakasama sa listahan ng mga biktima.,['DFA'],"{'DFA': ['da', 'dfp', 'ifa', 'aba', 'ada']}",TP,FN
"Bughaw na uniporme, pulang bar bell, gintong medalya.","Bughaw na uniporme, pulang barbell, gintong medalya.","Bughaw na uniporme, pulang bar bell, gintong medalya.",[],{},FN,FN
Pinasalamatan naman ng presidente si outgoing AFP Chief of Staff General Andres Centino sa naging serbisyo nito nagbilang ika-57 na pinuno ng AFP at sa mga nagawa nito para sa Hukbong Sandatahan.,Pinasalamatan naman ng presidente si outgoing AFP Chief of Staff General Andres Centino sa naging serbisyo nito bilang ika-57 na pinuno ng AFP at sa mga nagawa nito para sa Hukbong Sandatahan.,Pinasalamatan naman ng presidente si outgoing atp Chief of Staff General Andres destino sa naging serbisyo nito nagbilang ika-ad na pinuno ng atp at sa mga nagawa nito para sa Hukbong Sandatahan.,"['AFP', 'Centino', '57', 'AFP']","{'AFP': ['ap', 'app', 'atp', 'dfp', 'aag'], 'Centino': ['centavo', 'centro', 'destino', 'sentido', 'sentimo'], '57': ['p57', 'ab', 'ad', 'ag', 'ah']}",TP,FN
"Kasabay nito, wala ring nanalo-sa 6/42 Lotto matapos lumabas ang kombinasyong 37-16-26-03-42-10.","Kasabay nito, wala ring nanalo sa 6/42 Lotto matapos lumabas ang kombinasyong 37-16-26-03-42-10.","Kasabay nito, wala ring nanalo-sa d/ag Lotto matapos lumabas ang kombinasyong ag-ag-ag-ad-ag-ag.","['6', '42', '37', '16', '26', '03', '42', '10']","{'6': ['b', 'c', 'd', 'e', 'f'], '42': ['ab', 'ad', 'ag', 'ah', 'ak'], '37': ['ab', 'ad', 'ag', 'ah', 'ak'], '16': ['ab', 'ad', 'ag', 'ah', 'ak'], '26': ['ab', 'ad', 'ag', 'ah', 'ak'], '03': ['p3', 'ab', 'ad', 'ag', 'ah'], '10': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Ang ibang lugar na hindi isasailalim sa âgranular lockdownâ ay bukas naman sa ekonomiya upang lumakas ang mga negosyo at bumalik ang kabuhayan ng taumbayan.,Ang ibang lugar na hindi isasailalim sa âgranular lockdownâ ay bubuksan naman sa ekonomiya upang lumakas ang mga negosyo at bumalik ang kabuhayan ng taumbayan.,Ang ibang lugar na hindi isasailalim sa dgranular crackdown ay bukas naman sa ekonomiya upang lumakas ang mga negosyo at bumalik ang kabuhayan ng taumbayan.,"['â', 'lockdownâ']","{'â': ['b', 'c', 'd', 'e', 'f'], 'lockdownâ': ['lockdown', 'lockdowns', 'crackdown', 'crackdowns', 'lockout']}",TP,FN
"Kaugnay nito, umapela rin ang senador mga negosyante na huwag itigil ang kanilang operasyon sa pagsasabing laging nariyan ang gobyerno para sila ay tulungan.","Kaugnay nito, umapela rin ang senador sa mga negosyante na huwag itigil ang kanilang operasyon sa pagsasabing laging nariyan ang gobyerno para sila ay tulungan.","Kaugnay nito, umapela rin ang senador mga negosyante na huwag itigil ang kanilang operasyon sa pagsasabing laging nariyan ang gobyerno para sila ay tulungan.",[],{},FN,FN
"Bitbit ng operatiba ang warrant of arrest sa kasong Robbery with Violence against or Intimidation of Persons (Revised Penal Code Article 294) na kinakaharap rin ng suspect na natuklasang ang tunay na pangalan ay John Mhar Nagum, alyas âLengbuâ, 25.","Bitbit ng operatiba ang warrant of arrest sa kasong Robbery with Violence against or Intimidation of Persons (Revised Penal Code Article 294) na kinakaharap din ng suspect na natuklasang ang tunay na pangalan ay John Mhar Nagum, alyas âLengbuâ, 25.","Bitbit ng operatiba ang warrant of arrest sa kasong Robbery with Violence against or Intimidation of Persons (Revised Penal Code Article aam) na kinakaharap din ng suspect na natuklasang ang tunay na pangalan ay John ahas aaguy, alyas dleague, ad.","['294', 'Mhar', 'Nagum', 'â', 'Lengbuâ', '25']","{'294': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'Mhar': ['mha', 'ahan', 'ahas', 'ar', 'bar'], 'Nagum': ['tagum', 'aagam', 'aaguy', 'agam', 'dagim'], 'â': ['b', 'c', 'd', 'e', 'f'], 'Lengbuâ': ['dengue', 'langu', 'league', 'lengguwa', 'length'], '25': ['p25', 'ab', 'ad', 'ag', 'ah']}",TP,FN
