Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
Naghahanap na rin anya ng mga paraan ang gobyerno natin para maayos ang problema sa China ng naaayon sa batas.,Naghahanap na rin anya ng mga paraan ang gobyerno natin para maayos ang problema sa China ng naaayon sa batas.,Naghahanap na rin anya ng mga paraan ang gobyerno natin para maayos ang problema sa China ng naaayon sa batas.,[],{},TN,TN
Sa premiere night pa lang nila nung nakaraang Martes sa SM Megamall ay talagang dinagsa sila ng laksa-laksang fans.,Sa premiere night pa lang nila nung nakaraang Martes sa SM Megamall ay talagang dinagsa sila ng laksa-laksang fans.,Sa premiere night pa lang nila nung nakaraang Martes sa SM magkamal ay talagang dinagsa sila ng laksa-laksang fans.,['Megamall'],"{'Megamall': ['magamay', 'magambala', 'magkamal', 'magkamali', 'magpamala']}",FP,FP
Gatchalian na nagkaroon na sila ng pag-uusap ni Mayor Sara sa posibleng tambalan pero hindi pa nito nilinaw kung plantsado na ang kasunduan.,Gatchalian na nagkaroon na sila ng pag-uusap ni Mayor Sara sa posibleng tambalan pero hindi pa nito nilinaw kung plantsado na ang kasunduan.,Gatchalian na nagkaroon na sila ng pag-uusap ni Mayor Sara sa posibleng tambalan pero hindi pa nito nilinaw kung plantsado na ang kasunduan.,[],{},TN,TN
Pati tuloy ang pelikulang Through Night and Day nila ay muling pinanood ng iba.,Pati tuloy ang pelikulang Through Night and Day nila ay muling pinanood ng iba.,Pati tuloy ang pelikulang Through Night and Day nila ay muling pinanood ng iba.,[],{},TN,TN
"Na-miss ko ??yung yakap niya??, kuwento ni Andrew.","Na-miss ko ??yung yakap niya??, kuwento ni Andrew.","Na-miss ko ??yung yakap niya??, kuwento ni anden.",['Andrew'],"{'Andrew': ['andres', 'adres', 'anden', 'aaraw', 'acidre']}",FP,FP
"Aniya, magprepresenta pa sa Huwebes pagdating sa mga ""updated recommendations"" sa paggamit nito.","Aniya, magprepresenta pa sa Huwebes pagdating sa mga ""updated recommendations"" sa paggamit nito.","Aniya, magprepresenta pa sa Huwebes pagdating sa mga ""updated recommendations"" sa paggamit nito.",[],{},TN,TN
Nangyari ang trahediya sa isang beach resort sa Barangay Capipisa sa Tanza.,Nangyari ang trahediya sa isang beach resort sa Barangay Capipisa sa Tanza.,Nangyari ang trahediya sa isang beach resort sa Barangay mapipisan sa aanga.,"['Capipisa', 'Tanza']","{'Capipisa': ['mapipisa', 'napipisa', 'mapipisan', 'napipisan', 'pipisa'], 'Tanza': ['tanda', 'tanga', 'aanga', 'aanta', 'anga']}",FP,FP
Pa nakaiwas ang biktima ay walang kaabug-abog na pinagbabaril ito ng suspek hanggang duguang humandusay.,Pa nakaiwas ang biktima ay walang kaabug-abog na pinagbabaril ito ng suspek hanggang duguang humandusay.,Pa nakaiwas ang biktima ay walang kaabug-abog na pinagbabaril ito ng suspek hanggang duguang humandusay.,[],{},TN,TN
Humingi ng paumanhin ang pamunuan ng San-En sa naging asal ni Ravena.,Humingi ng paumanhin ang pamunuan ng San-En sa naging asal ni Ravena.,Humingi ng paumanhin ang pamunuan ng San-En sa naging asal ni haven.,['Ravena'],"{'Ravena': ['arena', 'barena', 'haven', 'havens', 'kadena']}",FP,FP
Sinabi niya na sasagutin ng pamahalaan sa pamamagitan ng PhilHealth ang pagpapaospital ng pasyente at iba pang gastusin.,Sinabi niya na sasagutin ng pamahalaan sa pamamagitan ng PhilHealth ang pagpapaospital ng pasyente at iba pang gastusin.,Sinabi niya na sasagutin ng pamahalaan sa pamamagitan ng PhilHealth ang pagpapaospital ng pasyente at iba pang gastusin.,[],{},TN,TN
Maria Rosario Vergeire na inihahanda pa lamang ang guidelines para sa rollout ng mga bakuna sa naturang age group.,Maria Rosario Vergeire na inihahanda pa lamang ang guidelines para sa rollout ng mga bakuna sa naturang age group.,maia Rosario Vergeire na inihahanda pa lamang ang guidelines para sa rollout ng mga bakuna sa naturang age group.,['Maria'],"{'Maria': ['aria', 'mafia', 'maia', 'mara', 'mari']}",FP,FP
"Nasa kanyang poder si Nanay Myrna, ang kanyang ina, may private nurse siyang kinuha at lahat ng kailangan nito ay mag-isa niyang tinutugunan.","Nasa kanyang poder si Nanay Myrna, ang kanyang ina, may private nurse siyang kinuha at lahat ng kailangan nito ay mag-isa niyang tinutugunan.","Nasa kanyang poder si Nanay ayona, ang kanyang ina, may private nurse siyang kinuha at lahat ng kailangan nito ay mag-isa niyang tinutugunan.",['Myrna'],"{'Myrna': ['mrna', 'ayina', 'ayona', 'derna', 'magna']}",FP,FP
Isinugod ng mga kapatid si Jaymark sa Gat Andres Bonifacio Memorial Medical Center ngunit idineklara siyang wala nang buhay nang dumating sa ospital.,Isinugod ng mga kapatid si Jaymark sa Gat Andres Bonifacio Memorial Medical Center ngunit idineklara siyang wala nang buhay nang dumating sa ospital.,Isinugod ng mga kapatid si amak sa bat Andres bonita Memorial Medical Center ngunit ideneklara siyang wala nang buhay nang dumating sa ospital.,"['Jaymark', 'Gat', 'Bonifacio', 'irineklara']","{'Jaymark': ['earmark', 'aamak', 'amak', 'damak', 'daycare'], 'Gat': ['aat', 'at', 'bat', 'cat', 'eat'], 'Bonifacio': ['benefactor', 'biniyatiko', 'bonita', 'bonitang', 'bonito'], 'irineklara': ['idineklara', 'dineklara', 'ideneklara', 'idideklara', 'idinekara']}",FP,FP
"Nabuksan ang paksang ito sa pakikipagdayalogo nina Lacson at running mate na si Senate President Tito Sotto sa mga residente ng Daet, Camarines Norte na kanilang binisita para mangampanya nitong Miyerkules.","Nabuksan ang paksang ito sa pakikipagdayalogo nina Lacson at running mate na si Senate President Tito Sotto sa mga residente ng Daet, Camarines Norte na kanilang binisita para mangampanya nitong Miyerkules.","Nabuksan ang paksang ito sa pakikipagdayalogo nina ason at running mate na si Senate President Tito boto sa mga residente ng diet, kamarin Norte na kanilang binisita para mangampanya nitong Miyerkules.","['Lacson', 'Sotto', 'Daet', 'Camarines']","{'Lacson': ['lason', 'arson', 'ason', 'kalson', 'labon'], 'Sotto': ['lotto', 'motto', 'boto', 'bottom', 'ditto'], 'Daet': ['dait', 'dapt', 'diet', 'duet', 'aat'], 'Camarines': ['marines', 'calories', 'kamarin', 'kamaring', 'magazines']}",FP,FP
Inabisuhan naman ang mga tagahanga ni Susan na maghintay na sa Manila North Cemetery.,Inabisuhan naman ang mga tagahanga ni Susan na maghintay na sa Manila North Cemetery.,Inabisuhan naman ang mga tagahanga ni suson na maghintay na sa Manila North Cemetery.,['Susan'],"{'Susan': ['suman', 'susian', 'suson', 'susun', 'tusan']}",FP,FP
"Sa ulat ng GMA 24 Oras Weekend nitong Linggo, makikita sa nag-viral na video ang pag-angat ng kamay ng bata na nasa loob ng delivery box na nasa likod ng motorsiklo.","Sa ulat ng GMA 24 Oras Weekend nitong Linggo, makikita sa nag-viral na video ang pag-angat ng kamay ng bata na nasa loob ng delivery box na nasa likod ng motorsiklo.","Sa ulat ng gia ag Oras Weekend nitong Linggo, makikita sa nag-viral na video ang pag-angat ng kamay ng bata na nasa loob ng delivery box na nasa likod ng motorsiklo.","['GMA', '24']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '24': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
Nakasaad naman sa panukala na maaaring payagan ang mga kawani ng DepEd na ituloy ang kanilang serbisyo hanggang sa umabot ang kanilang edad sa 65 kung siya ay may 15 taon nang serbisyo sa departamento.,Nakasaad naman sa panukala na maaaring payagan ang mga kawani ng DepEd na ituloy ang kanilang serbisyo hanggang sa umabot ang kanilang edad sa 65 kung siya ay may 15 taon nang serbisyo sa departamento.,Nakasaad naman sa panukala na maaaring payagan ang mga kawani ng DepEd na ituloy ang kanilang serbisyo hanggang sa umabot ang kanilang edad sa ag kung siya ay may ag taon nang serbisyo sa departamento.,"['65', '15']","{'65': ['ab', 'ad', 'ag', 'ah', 'ak'], '15': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Sa ilang larawan ni Bea sa Instagram, na makikita rin sa GMA News ""Unang Balita"" nitong Miyerkoles, sinabi ng Miss Universe Top Five finalist na gusto niyang mabigyan ng relief goods ang mga residenteng hirap maabutan ng tulong dahil nasa mga liblib na lugar.","Sa ilang larawan ni Bea sa Instagram, na makikita rin sa GMA News ""Unang Balita"" nitong Miyerkoles, sinabi ng Miss Universe Top Five finalist na gusto niyang mabigyan ng relief goods ang mga residenteng hirap maabutan ng tulong dahil nasa mga liblib na lugar.","Sa ilang larawan ni beam sa Instagram, na makikita rin sa gia News ""Unang Balita"" nitong mirekules, sinabi ng Miss universal Top Five finalist na gusto niyang mabigyan ng relief goods ang mga residenteng hirap maabutan ng tulong dahil nasa mga liblib na lugar.","['Bea', 'GMA', 'Miyerkoles', 'Universe']","{'Bea': ['ba', 'be', 'beam', 'bear', 'beat'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'Miyerkoles': ['miyerkules', 'Miyerkules', 'mirekules', 'biyernes', 'Biyernes'], 'Universe': ['diverse', 'univeral', 'universal', 'adverse', 'divers']}",FP,FP
"Bukod sa kanyang bagong iho-host na programa sa TV5, ang Sing-Galing, ay kumurot kami nang pahapyaw tungkol sa relasyon ngayon ng kanyang kapatid na si Raymart at ni Jodi Sta.","Bukod sa kanyang bagong iho-host na programa sa TV5, ang Sing-Galing, ay kumurot kami nang pahapyaw tungkol sa relasyon ngayon ng kanyang kapatid na si Raymart at ni Jodi Sta.","Bukod sa kanyang bagong iho-host na programa sa ive, ang Sing-Galing, ay kumurot kami nang pahapyaw tungkol sa relasyon ngayon ng kanyang kapatid na si daycare at ni body eta.","['TV5', 'Raymart', 'Jodi', 'Sta']","{'TV5': ['tv', 'iva', 'ive', 'kv', 'lv'], 'Raymart': ['apart', 'baynat', 'daycare', 'earmark', 'gayari'], 'Jodi': ['lodi', 'boda', 'body', 'boli', 'code'], 'Sta': ['asta', 'ata', 'eta', 'ista', 'ita']}",FP,FP
"Samantala, sa isang follow-up report sinabing nakalikom na ng aabot sa P1.2-milyong.","Samantala, sa isang follow-up report sinabing nakalikom na ng aabot sa P1.2-milyong.","Samantala, sa isang follow-up report sinabing nakalikom na ng aabot sa pa.d-milyong.","['P1', '2']","{'P1': ['p', 'p3', 'pa', 'pg', 'ph'], '2': ['b', 'c', 'd', 'e', 'f']}",FP,FP
"At kung mawawalis nito ang eliminasyon, awtomatikong uusad ang Lady Blazers sa finals.","At kung mawawalis nito ang eliminasyon, awtomatikong uusad ang Lady Blazers sa finals.","At kung mawawalis nito ang eliminasyon, awtomatikong uusad ang Lady blades sa finals.",['Blazers'],"{'Blazers': ['bearers', 'bladders', 'blades', 'blater', 'lasers']}",FP,FP
Nagtitilian ang audience paglabas ni BB habang naka-black see-through gown ito with matching big crown na gold at may bitbit na urn na diumanoy ang laman ay ang abo ni Rustom Padilla.,Nagtitilian ang audience paglabas ni BB habang naka-black see-through gown ito with matching big crown na gold at may bitbit na urn na diumanoy ang laman ay ang abo ni Rustom Padilla.,nagtitilad ang audience paglabas ni ba habang naka-black see-through gown ito with matching big crown na gold at may bitbit na urn na diumanoy ang laman ay ang abo ni custo barilya.,"['Nagtitilian', 'BB', 'Rustom', 'Parilla']","{'Nagtitilian': ['nagtitigan', 'nagtitikin', 'nagtitilad', 'nagtitipan', 'nagtititigan'], 'BB': ['ab', 'b', 'ba', 'bab', 'bbm'], 'Rustom': ['custom', 'busto', 'custo', 'customs', 'gusto'], 'Parilla': ['parilya', 'barill', 'barilya', 'kabilla', 'pabigla']}",FP,FP
"Makalipas ng ilang taon, bumalik si Analia sa pag-aaral.","Makalipas ng ilang taon, bumalik si Analia sa pag-aaral.","Makalipas ng ilang taon, bumalik si aala sa pag-aaral.",['Analia'],"{'Analia': ['analisa', 'aaalis', 'aala', 'aali', 'aalik']}",FP,FP
"Nasa 1,000 tricycle drivers ang naayudahan ng ??Pantawid Pasada Program?? ni Malabon City Councilor Jose Lorenzo ??Enzo?? Oreta kasabay ng dalawang linggong Enhanced Community Quarantine.","Nasa 1,000 tricycle drivers ang naayudahan ng ??Pantawid Pasada Program?? ni Malabon City Councilor Jose Lorenzo ??Enzo?? Oreta kasabay ng dalawang linggong Enhanced Community Quarantine.","Nasa d,aam tricycle drivers ang naayudahan ng ??Pantawid Pasada Program?? ni Malabon City Councilor joke ipreno ??ano?? arena kasabay ng dalawang linggong Enhanced Community Quarantine.","['1', '000', 'Jose', 'Lorenzo', 'Enzo', 'Oreta']","{'1': ['b', 'c', 'd', 'e', 'f'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'Jose': ['dose', 'hose', 'joke', 'lose', 'nose'], 'Lorenzo': ['eoseno', 'forego', 'ipreno', 'komento', 'koreo'], 'Enzo': ['endo', 'ango', 'ano', 'anyo', 'eco'], 'Oreta': ['kreta', 'area', 'arena', 'bareta', 'beta']}",FP,FP
Nakakapag-compromise naman kami.,Nakakapag-compromise naman kami.,Nakakapag-compromise naman kami.,[],{},TN,TN
"Manalangin TAYO: Panginoong Hesus, naway turuan Mo po kaming magsakripisyo at magtiis upang matumbasan namin ang Iyong ginawang pagtitiis at sakripisyo para iligtas kami sa aming mga kasalanan.","Manalangin TAYO: Panginoong Hesus, naway turuan Mo po kaming magsakripisyo at magtiis upang matumbasan namin ang Iyong ginawang pagtitiis at sakripisyo para iligtas kami sa aming mga kasalanan.","Manalangin TAYO: Panginoong chess, naway turuan Mo po kaming magsakripisyo at magtiis upang matumbasan namin ang Iyong ginawang pagtitiis at sakripisyo para iligtas kami sa aming mga kasalanan.",['Hesus'],"{'Hesus': ['beses', 'census', 'chess', 'desks', 'deus']}",FP,FP
"Inanunsyo na ng pamahalaang panlalawigan ng Cebu ang ""state of calamity"" kaugnay pa rin ng epekto ng Typhoon Odette.","Inanunsyo na ng pamahalaang panlalawigan ng Cebu ang ""state of calamity"" kaugnay pa rin ng epekto ng Typhoon Odette.","Inanunsyo na ng pamahalaang panlalawigan ng Cebu ang ""state of calamity"" kaugnay pa rin ng epekto ng Typhoon Odette.",[],{},TN,TN
"Patuloy pa ng aktor, sinabi rin sa kaniya ng kanilang batikang direktor na si Laurice Guillen ang katangian ni Lianne.","Patuloy pa ng aktor, sinabi rin sa kaniya ng kanilang batikang direktor na si Laurice Guillen ang katangian ni Lianne.","Patuloy pa ng aktor, sinabi rin sa kaniya ng kanilang batikang direktor na si alice culled ang katangian ni lanse.","['Laurice', 'Guillen', 'Lianne']","{'Laurice': ['matrice', 'advice', 'alice', 'fabrics', 'iprice'], 'Guillen': ['bullet', 'chilled', 'culled', 'fallen', 'filled'], 'Lianne': ['liance', 'lane', 'lanse', 'lante', 'liable']}",FP,FP
Nagbukas ang palitan sa P57.70.,Nagbukas ang palitan sa P57.70.,Nagbukas ang palitan sa P57.ag.,['70'],"{'70': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
"Kinilala ng pulisya ang nasawing si Eleazer Cameo, 62, may-asawa at residente ng Barangay Bulakin 2.","Kinilala ng pulisya ang nasawing si Eleazer Cameo, 62, may-asawa at residente ng Barangay Bulakin 2.","Kinilala ng pulisya ang nasawing si lazer aamen, ag, may-asawa at residente ng Barangay bulakan d.","['Eleazer', 'Cameo', '62', 'Bulakin', '2']","{'Eleazer': ['eleazar', 'clearer', 'lazer', 'leader', 'bearer'], 'Cameo': ['came', 'kameo', 'aamen', 'aamo', 'amen'], '62': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Bulakin': ['balakin', 'bulagin', 'bulakan', 'bulasin', 'bulatin'], '2': ['b', 'c', 'd', 'e', 'f']}",FP,FP
Nakare-relate rin si Carl sa awitin dahil lumaki siyang walang kinikilalang biological father.,Nakare-relate rin si Carl sa awitin dahil lumaki siyang walang kinikilalang biological father.,aware-create rin si car sa awitin dahil lumaki siyang walang kinikilalang biological father.,"['Nakare', 'relate', 'Carl']","{'Nakare': ['nakapre', 'nakar', 'aware', 'kare', 'lagare'], 'relate': ['rebate', 'related', 'create', 'cremate', 'debate'], 'Carl': ['cal', 'call', 'car', 'card', 'care']}",FP,FP
Dati nang sumusuporta ang SMC sa Philippine sports kagaya ng pagdaraos ng Southeast Asian Games noong Disyembre ng 2019 kung saan hinirang na overall champion ang bansa.,Dati nang sumusuporta ang SMC sa Philippine sports kagaya ng pagdaraos ng Southeast Asian Games noong Disyembre ng 2019 kung saan hinirang na overall champion ang bansa.,Dati nang sumusuporta ang am sa Philippine sports kagaya ng pagdaraos ng Southeast asiman Games noong Disyembre ng aako kung saan hinirang na overall champion ang bansa.,"['SMC', 'Asian', '2019']","{'SMC': ['sec', 'sm', 'am', 'ama', 'amd'], 'Asian': ['arian', 'asias', 'asiman', 'asin', 'asinan'], '2019': ['aaba', 'aag', 'aako', 'aal', 'aala']}",FP,FP
Magsisimula ang pasok simula alas-7:00 nang umaga at magtatapos alas-4:00 nang hapon o ang tinatawag na daily saving time (DST) na uumpisahan ng Department of Energy.,Magsisimula ang pasok simula alas-7:00 nang umaga at magtatapos alas-4:00 nang hapon o ang tinatawag na daily saving time (DST) na uumpisahan ng Department of Energy.,Magsisimula ang pasok simula alas-d:ag nang umaga at magtatapos alas-d:ag nang hapon o ang tinatawag na daily saving time (st) na uumpisahan ng Department of Energy.,"['7', '00', '4', '00', 'DST']","{'7': ['b', 'c', 'd', 'e', 'f'], '00': ['ab', 'ad', 'ag', 'ah', 'ak'], '4': ['b', 'c', 'd', 'e', 'f'], 'DST': ['ast', 'ost', 'st', 'aat', 'act']}",FP,FP
Binigyang diin ni Belmonte na kailangan ding paglaanan na ng bakuna ang mga kabataan para maingatan din ang mga ito sa hawaan ng virus.,Binigyang diin ni Belmonte na kailangan ding paglaanan na ng bakuna ang mga kabataan para maingatan din ang mga ito sa hawaan ng virus.,Binigyang diin ni bente na kailangan ding paglaanan na ng bakuna ang mga kabataan para maingatan din ang mga ito sa hawaan ng virus.,['Belmonte'],"{'Belmonte': ['beinte', 'belong', 'bente', 'bolante', 'bulante']}",FP,FP
Ito aniya ang dahilan kung bakit kahit maraming nahahawa ng sakit sa rehiyon ay puro mild lamang ang mga ito at hindi na kailangan pang dalhin sa mga pagamutan.,Ito aniya ang dahilan kung bakit kahit maraming nahahawa ng sakit sa rehiyon ay puro mild lamang ang mga ito at hindi na kailangan pang dalhin sa mga pagamutan.,Ito aniya ang dahilan kung bakit kahit maraming nahahawa ng sakit sa rehiyon ay puro mild lamang ang mga ito at hindi na kailangan pang dalhin sa mga pagamutan.,[],{},TN,TN
Nagpasiklab si Kurt Reyson na humataw ng career-high 31 points tampok ang 10 puntos sa fourth quarter at extra period para pamunuan ang Knights sa kanilang unang panalo.,Nagpasiklab si Kurt Reyson na humataw ng career-high 31 points tampok ang 10 puntos sa fourth quarter at extra period para pamunuan ang Knights sa kanilang unang panalo.,nagpasiklaban si kuro leson na humataw ng career-high ag points tampok ang ag puntos sa fourth quarter at extra period para pamunuan ang insights sa kanilang unang panalo.,"['Nagpasiklab', 'Kurt', 'Reyson', '31', '10', 'Knights']","{'Nagpasiklab': ['nagpasigla', 'nagpasikat', 'nagpasiklaban', 'nagsiklab', 'nagsisiklab'], 'Kurt': ['kura', 'kurit', 'kuro', 'kurot', 'kurta'], 'Reyson': ['reason', 'kreyon', 'leson', 'lesson', 'letson'], '31': ['ab', 'ad', 'ag', 'ah', 'ak'], '10': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Knights': ['flights', 'heights', 'insights', 'lights', 'night']}",FP,FP
Nauna na ngang nag-post si KC ng.,Nauna na ngang nag-post si KC ng.,Nauna na ngang nag-post si k ng.,['KC'],"{'KC': ['c', 'cc', 'k', 'ka', 'kg']}",FP,FP
"Bagamat hindi mandatory ang vaccination laban sa COVID-19 at hindi pwedeng pilitin ang mga tao, hikayatin pa rin natin ang mga hindi pa bakunado na magpabakuna na dahil maiiwasan natin ang malubhang sakit o maging kamatayan dahil sa COVID-19.","Bagamat hindi mandatory ang vaccination laban sa COVID-19 at hindi pwedeng pilitin ang mga tao, hikayatin pa rin natin ang mga hindi pa bakunado na magpabakuna na dahil maiiwasan natin ang malubhang sakit o maging kamatayan dahil sa COVID-19.","Bagamat hindi mandatory ang vaccination laban sa COVID-ag at hindi pwedeng pilitin ang mga tao, hikayatin pa rin natin ang mga hindi pa bakunado na magpabakuna na dahil maiiwasan natin ang malubhang sakit o maging kamatayan dahil sa COVID-ag.","['19', '19']","{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}",FP,FP
