Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
304949,NNP CCP VBTS_VBAF,3.0,NNP CCP VBTS_VBAF,.* .* .*,Only Detailed POS
304950,JJD_CCP CDB CCB,3.0,JJD_CCP CDB CCB,.* .* .*,Only Detailed POS
304953,DTC VBTR_CCP NNPA,2.0,DTC VBTR_CCP NNPA,.* .* .*,Only Detailed POS
304954,CCT RBF VBTR_CCP,4.0,CCT RBF VBTR_CCP,.* .* .*,Only Detailed POS
304957,VBTR DTC PRQ_CCP,4.0,VBTR DTC PRQ_CCP,.* .* .*,Only Detailed POS
304959,CCA VBTF_VBAF CCB,1.0,CCA VBTF_VBAF CCB,.* .* .*,Only Detailed POS
304960,RBW VBW PRS_CCP,1.0,RBW VBW PRS_CCP,.* .* .*,Only Detailed POS
304961,VBTR_VBAF CCT PRSP,13.0,VBTR_VBAF CCT PRSP,.* .* .*,Only Detailed POS
304962,NNPA LM VBN_CCP,4.0,NNPA .* VBN_CCP,.* .* .*,Only Detailed POS
304963,JJD CCB PRQ_CCP,1.0,JJD CCB PRQ_CCP,.* .* .*,Only Detailed POS
304965,PRI_CCP NNC_CCP VBH,4.0,PRI_CCP NNC_CCP VBH,.* .* .*,Only Detailed POS
304966,CCB PRQ_CCP JJCC,1.0,CCB PRQ_CCP JJCC,.* .* .*,Only Detailed POS
304970,PRI PRS_CCP NNC,2.0,PRI PRS_CCP NNC,.* .* .*,Only Detailed POS
304971,JJN_CCP JJD NNP,5.0,JJN_CCP JJD NNP,.* .* .*,Only Detailed POS
304973,PRI_CCP NNPA NNP,3.0,PRI_CCP NNPA NNP,.* .* .*,Only Detailed POS
304976,NNP_CCP NNC DTC,6.0,NNP_CCP NNC DTC,.* .* .*,Only Detailed POS
304977,JJD_CCP VBRF LM,3.0,JJD_CCP VBRF .*,.* .* .*,Only Detailed POS
304978,PRP DTC NNC_CCP,7.0,PRP DTC NNC_CCP,.* .* .*,Only Detailed POS
304980,LM RBW_CCP NNP,450.0,.* RBW_CCP NNP,.* .* .*,Only Detailed POS
304981,CCA JJN_CCP NNC_CCP,9.0,CCA JJN_CCP NNC_CCP,.* .* .*,Only Detailed POS
304983,JJD CCA VBTR_VBAF,0.0,JJD CCA VBTR_VBAF,.* .* .*,Only Detailed POS
304984,VBTR_VBAF DTC NNC_CCP,1.0,VBTR_VBAF DTC NNC_CCP,.* .* .*,Only Detailed POS
304986,RBK RBQ VBH_CCP,4.0,RBK RBQ VBH_CCP,.* .* .*,Only Detailed POS
304987,NNC_CCP VBTR DTC,3.0,NNC_CCP VBTR DTC,.* .* .*,Only Detailed POS
304988,DTC NNC RBL_CCP,3.0,DTC NNC RBL_CCP,.* .* .*,Only Detailed POS
304990,NNC_CCP PRO CCB,11.0,NNC_CCP PRO CCB,.* .* .*,Only Detailed POS
304991,PRS CCT JJD_CCP,6.0,PRS CCT JJD_CCP,.* .* .*,Only Detailed POS
304993,PRP LM RBT_CCP,2.0,PRP .* RBT_CCP,.* .* .*,Only Detailed POS
304994,LM RBT_CCP VBTF,5.0,.* RBT_CCP VBTF,.* .* .*,Only Detailed POS
304998,CCB VBRF_CCP NNC,5.0,CCB VBRF_CCP NNC,.* .* .*,Only Detailed POS
305000,NNC_CCP CDB CCT,7.0,NNC_CCP CDB CCT,.* .* .*,Only Detailed POS
305001,CCT JJD_CCP JJN,12.0,CCT JJD_CCP JJN,.* .* .*,Only Detailed POS
305002,NNC LM JJN_CCP,273.0,NNC .* JJN_CCP,.* .* .*,Only Detailed POS
305003,DTC JJN_CCP VBTR,7.0,DTC JJN_CCP VBTR,.* .* .*,Only Detailed POS
305005,VBTR_VBAF CCT PRI,18.0,VBTR_VBAF CCT PRI,.* .* .*,Only Detailed POS
305006,CCT JJN_CCP VBTS_CCP,3.0,CCT JJN_CCP VBTS_CCP,.* .* .*,Only Detailed POS
305009,NNC_CCP VBTS DTP,3.0,NNC_CCP VBTS DTP,.* .* .*,Only Detailed POS
305010,PRI_CCP NNP NNPA,2.0,PRI_CCP NNP NNPA,.* .* .*,Only Detailed POS
305011,VBTS CCT RBI_CCP,6.0,VBTS CCT RBI_CCP,.* .* .*,Only Detailed POS
305012,JJN_CCP NNC_CCP VBTS,5.0,JJN_CCP NNC_CCP VBTS,.* .* .*,Only Detailed POS
305014,CCT JJD_CCP VBTS_CCP,5.0,CCT JJD_CCP VBTS_CCP,.* .* .*,Only Detailed POS
305015,JJD CCT RBD_CCP,3.0,JJD CCT RBD_CCP,.* .* .*,Only Detailed POS
305017,RBF RBD_CCP VBOF,5.0,RBF RBD_CCP VBOF,.* .* .*,Only Detailed POS
305019,PRSP_CCP JJN_CCP NNC_CCP,4.0,PRSP_CCP JJN_CCP NNC_CCP,.* .* .*,Only Detailed POS
305020,JJN_CCP NNC RBW_CCP,10.0,JJN_CCP NNC RBW_CCP,.* .* .*,Only Detailed POS
305021,DTC PRSP_CCP JJCS_JJD_CCP,4.0,DTC PRSP_CCP JJCS_JJD_CCP,.* .* .*,Only Detailed POS
305022,PRSP_CCP JJCS_JJD_CCP NNC,4.0,PRSP_CCP JJCS_JJD_CCP NNC,.* .* .*,Only Detailed POS
305024,LM VBTR_CCP VBN_CCP,8.0,.* VBTR_CCP VBN_CCP,.* .* .*,Only Detailed POS
305026,CCA VBS PRS_CCP,4.0,CCA VBS PRS_CCP,.* .* .*,Only Detailed POS
305028,NNC LM RBT_CCP,14.0,NNC .* RBT_CCP,.* .* .*,Only Detailed POS
305029,CCP VBTR_VBRF DTC,2.0,CCP VBTR_VBRF DTC,.* .* .*,Only Detailed POS
305030,DTCP NNC_CCP JJC,8.0,DTCP NNC_CCP JJC,.* .* .*,Only Detailed POS
305032,DTC PRI_CCP NNP,14.0,DTC PRI_CCP NNP,.* .* .*,Only Detailed POS
305033,VBS DTC NNC_CCP,1.0,VBS DTC NNC_CCP,.* .* .*,Only Detailed POS
305034,VBTR_CCP DTC VBAF,0.0,VBTR_CCP DTC VBAF,.* .* .*,Only Detailed POS
305035,NNC_CCP VBTS RBL,1.0,NNC_CCP VBTS RBL,.* .* .*,Only Detailed POS
305040,LM VBH_CCP JJD_CCP,6.0,.* VBH_CCP JJD_CCP,.* .* .*,Only Detailed POS
305044,NNC CCA RBW_CCP,5.0,NNC CCA RBW_CCP,.* .* .*,Only Detailed POS
305047,DTCP JJD_CCP FW,438.0,DTCP JJD_CCP .*,.* .* .*,Only Detailed POS
305048,JJD CCT VBTS_CCP,5.0,JJD CCT VBTS_CCP,.* .* .*,Only Detailed POS
305050,NNC RBW_CCP DTC,12.0,NNC RBW_CCP DTC,.* .* .*,Only Detailed POS
305051,RBW_CCP DTC JJD_CCP,2.0,RBW_CCP DTC JJD_CCP,.* .* .*,Only Detailed POS
305052,RBK RBQ_CCP VBTS,1.0,RBK RBQ_CCP VBTS,.* .* .*,Only Detailed POS
305053,LM VBH CCB_CCP,6.0,.* VBH CCB_CCP,.* .* .*,Only Detailed POS
305054,JJD_CCP RBW VBW,1.0,JJD_CCP RBW VBW,.* .* .*,Only Detailed POS
305055,DTC VBRF_CCP NNC,1.0,DTC VBRF_CCP NNC,.* .* .*,Only Detailed POS
305057,PRI_CCP VBAF CCT,2.0,PRI_CCP VBAF CCT,.* .* .*,Only Detailed POS
305058,LM VBTS RBI_CCP,5.0,.* VBTS RBI_CCP,.* .* .*,Only Detailed POS
305063,DTCP JJD_CCP VBS,2.0,DTCP JJD_CCP VBS,.* .* .*,Only Detailed POS
305068,VBAF PRQ_CCP NNC,2.0,VBAF PRQ_CCP NNC,.* .* .*,Only Detailed POS
305069,VBTS_CCP JJD CCT,5.0,VBTS_CCP JJD CCT,.* .* .*,Only Detailed POS
305071,JJCS JJD_CCP NNC,8.0,JJCS JJD_CCP NNC,.* .* .*,Only Detailed POS
305072,NNC_CCP VBS CCT,5.0,NNC_CCP VBS CCT,.* .* .*,Only Detailed POS
305073,PRP CCB PRI_CCP,4.0,PRP CCB PRI_CCP,.* .* .*,Only Detailed POS
305074,CDB RBI_CCP NNC,12.0,CDB RBI_CCP NNC,.* .* .*,Only Detailed POS
305077,PRI_CCP JJCS_JJD_CCP NNC,4.0,PRI_CCP JJCS_JJD_CCP NNC,.* .* .*,Only Detailed POS
305078,CCB NNC_CCP RBF,2.0,CCB NNC_CCP RBF,.* .* .*,Only Detailed POS
305079,DTC RBD_CCP VBOF,4.0,DTC RBD_CCP VBOF,.* .* .*,Only Detailed POS
305080,CCB JJCS_JJD CCT,2.0,CCB JJCS_JJD CCT,.* .* .*,Only Detailed POS
305081,JJCS_JJD CCT VBOF,2.0,JJCS_JJD CCT VBOF,.* .* .*,Only Detailed POS
305083,VBH PRS RBI_CCP,2.0,VBH PRS RBI_CCP,.* .* .*,Only Detailed POS
305084,DTC RBD_CCP VBAF,2.0,DTC RBD_CCP VBAF,.* .* .*,Only Detailed POS
305085,PRS CCT PRI_CCP,10.0,PRS CCT PRI_CCP,.* .* .*,Only Detailed POS
305088,LM JJCC RBI_CCP,16.0,.* JJCC RBI_CCP,.* .* .*,Only Detailed POS
305089,JJCC RBI_CCP VBTF,2.0,JJCC RBI_CCP VBTF,.* .* .*,Only Detailed POS
305090,DTC VBTR PRP_CCP,5.0,DTC VBTR PRP_CCP,.* .* .*,Only Detailed POS
305092,PRO DTC JJCS_JJD,23.0,PRO DTC JJCS_JJD,.* .* .*,Only Detailed POS
305093,DTC JJCS_JJD CCT,14.0,DTC JJCS_JJD CCT,.* .* .*,Only Detailed POS
305094,JJCS_JJD CCT PRI,7.0,JJCS_JJD CCT PRI,.* .* .*,Only Detailed POS
305095,PRQ_CCP DTCP JJD_CCP,8.0,PRQ_CCP DTCP JJD_CCP,.* .* .*,Only Detailed POS
305098,JJN_CCP PRI RBI_CCP,9.0,JJN_CCP PRI RBI_CCP,.* .* .*,Only Detailed POS
305099,CDB NNPA RBW_CCP,9.0,CDB NNPA RBW_CCP,.* .* .*,Only Detailed POS
305103,CCR PRI_CCP NNC,2.0,CCR PRI_CCP NNC,.* .* .*,Only Detailed POS
305104,CCT JJD PRP_CCP,4.0,CCT JJD PRP_CCP,.* .* .*,Only Detailed POS
305105,CCT RBI_CCP NNC_CCP,3.0,CCT RBI_CCP NNC_CCP,.* .* .*,Only Detailed POS
305106,CCA PRSP_CCP DTCP,4.0,CCA PRSP_CCP DTCP,.* .* .*,Only Detailed POS
305109,CCA PRI_CCP NNC_CCP,3.0,CCA PRI_CCP NNC_CCP,.* .* .*,Only Detailed POS
305111,VBTF_VBOF CCP DTC,2.0,VBTF_VBOF CCP DTC,.* .* .*,Only Detailed POS
305114,DTC JJN_CCP JJCS,9.0,DTC JJN_CCP JJCS,.* .* .*,Only Detailed POS
305115,JJCS JJD_CCP DTCP,1.0,JJCS JJD_CCP DTCP,.* .* .*,Only Detailed POS
305116,PRI JJN_CCP NNC,8.0,PRI JJN_CCP NNC,.* .* .*,Only Detailed POS
305117,VBOF_CCP NNC DTP,6.0,VBOF_CCP NNC DTP,.* .* .*,Only Detailed POS
305118,CCA RBD_CCP NNC,2.0,CCA RBD_CCP NNC,.* .* .*,Only Detailed POS
305119,NNC_CCP VBTS CCA,2.0,NNC_CCP VBTS CCA,.* .* .*,Only Detailed POS
305120,VBTR_VBRF CCT NNC,2.0,VBTR_VBRF CCT NNC,.* .* .*,Only Detailed POS
305121,VBOF CCT JJC_CCP,2.0,VBOF CCT JJC_CCP,.* .* .*,Only Detailed POS
305123,CCT PRI_CCP JJCC,4.0,CCT PRI_CCP JJCC,.* .* .*,Only Detailed POS
305124,PRSP_CCP NNC_CCP JJD,13.0,PRSP_CCP NNC_CCP JJD,.* .* .*,Only Detailed POS
305125,VBOF_CCP JJCC JJD,4.0,VBOF_CCP JJCC JJD,.* .* .*,Only Detailed POS
305126,CCT PRSP_CCP VBTR_CCP,4.0,CCT PRSP_CCP VBTR_CCP,.* .* .*,Only Detailed POS
305128,CCT PRI JJN_CCP,3.0,CCT PRI JJN_CCP,.* .* .*,Only Detailed POS
305129,VBTF CCT JJC_CCP,2.0,VBTF CCT JJC_CCP,.* .* .*,Only Detailed POS
305130,CCA RBW_CCP JJD_CCP,5.0,CCA RBW_CCP JJD_CCP,.* .* .*,Only Detailed POS
305131,CCT NNC_CCP VBTR_VBAF,1.0,CCT NNC_CCP VBTR_VBAF,.* .* .*,Only Detailed POS
305132,VBTF DTC JJC_CCP,0.0,VBTF DTC JJC_CCP,.* .* .*,Only Detailed POS
305133,DTC JJC_CCP DTCP,2.0,DTC JJC_CCP DTCP,.* .* .*,Only Detailed POS
305134,VBTR_CCP NNC VBW,2.0,VBTR_CCP NNC VBW,.* .* .*,Only Detailed POS
305137,DTC JJCS_JJD_CCP VBTS,4.0,DTC JJCS_JJD_CCP VBTS,.* .* .*,Only Detailed POS
305141,RBW_CCP NNP NNC_CCP,3.0,RBW_CCP NNP NNC_CCP,.* .* .*,Only Detailed POS
305144,DTC DTCP RBW_CCP,7.0,DTC DTCP RBW_CCP,.* .* .*,Only Detailed POS
305145,VBTS RBW JJN_CCP,3.0,VBTS RBW JJN_CCP,.* .* .*,Only Detailed POS
305146,PRQ CCT JJN_CCP,1.0,PRQ CCT JJN_CCP,.* .* .*,Only Detailed POS
305147,LM VBTS_CCP JJD_CCP,9.0,.* VBTS_CCP JJD_CCP,.* .* .*,Only Detailed POS
305150,CCT VBTR_CCP VBTS,1.0,CCT VBTR_CCP VBTS,.* .* .*,Only Detailed POS
305151,LM VBTR RBI_CCP,6.0,.* VBTR RBI_CCP,.* .* .*,Only Detailed POS
305152,RBI_CCP JJD CCT,2.0,RBI_CCP JJD CCT,.* .* .*,Only Detailed POS
305153,CCB PRI NNC_CCP,2.0,CCB PRI NNC_CCP,.* .* .*,Only Detailed POS
305154,NNP DTC JJC_CCP,3.0,NNP DTC JJC_CCP,.* .* .*,Only Detailed POS
305155,CCP VBTR_VBAF PRP,3.0,CCP VBTR_VBAF PRP,.* .* .*,Only Detailed POS
305156,DTCP JJD_CCP PRP_CCP,2.0,DTCP JJD_CCP PRP_CCP,.* .* .*,Only Detailed POS
305157,JJD_CCP PRP_CCP NNC,2.0,JJD_CCP PRP_CCP NNC,.* .* .*,Only Detailed POS
305160,JJCS_JJD CCP DTCP,2.0,JJCS_JJD CCP DTCP,.* .* .*,Only Detailed POS
305161,VBTR_VBAF CCB VBOF,1.0,VBTR_VBAF CCB VBOF,.* .* .*,Only Detailed POS
305162,CCA RBD_CCP VBAF,3.0,CCA RBD_CCP VBAF,.* .* .*,Only Detailed POS
305163,RBD RBF JJD_CCP,1.0,RBD RBF JJD_CCP,.* .* .*,Only Detailed POS
305164,PRS_CCP VBW RBW,4.0,PRS_CCP VBW RBW,.* .* .*,Only Detailed POS
305166,CCT NNC JJN_CCP,10.0,CCT NNC JJN_CCP,.* .* .*,Only Detailed POS
305167,PRSP_CCP NNC VBW,11.0,PRSP_CCP NNC VBW,.* .* .*,Only Detailed POS
305168,PRSP_CCP JJD_CCP NNP,6.0,PRSP_CCP JJD_CCP NNP,.* .* .*,Only Detailed POS
305169,VBTR_CCP NNC CCA,7.0,VBTR_CCP NNC CCA,.* .* .*,Only Detailed POS
305170,VBH JJD_CCP NNC_CCP,2.0,VBH JJD_CCP NNC_CCP,.* .* .*,Only Detailed POS
305171,JJD_CCP FW CCA,145.0,JJD_CCP .* CCA,.* .* .*,Only Detailed POS
305172,JJD_CCP NNC_CCP VBTR,4.0,JJD_CCP NNC_CCP VBTR,.* .* .*,Only Detailed POS
305173,DTP JJD_CCP NNP,4.0,DTP JJD_CCP NNP,.* .* .*,Only Detailed POS
305174,NNC CCA VBN_CCP,8.0,NNC CCA VBN_CCP,.* .* .*,Only Detailed POS
305175,CCA VBN_CCP PRI_CCP,0.0,CCA VBN_CCP PRI_CCP,.* .* .*,Only Detailed POS
305177,RBI PRS_CCP VBAF,2.0,RBI PRS_CCP VBAF,.* .* .*,Only Detailed POS
305178,CCT NNC_CCP VBH,5.0,CCT NNC_CCP VBH,.* .* .*,Only Detailed POS
305180,VBW PRI_CCP NNC,5.0,VBW PRI_CCP NNC,.* .* .*,Only Detailed POS
305181,VBAF DTC NNP_CCP,4.0,VBAF DTC NNP_CCP,.* .* .*,Only Detailed POS
305182,DTC NNP_CCP NNC,16.0,DTC NNP_CCP NNC,.* .* .*,Only Detailed POS
305183,PRSP_CCP VBTR_CCP NNC,4.0,PRSP_CCP VBTR_CCP NNC,.* .* .*,Only Detailed POS
305185,JJD CCB PRSP_CCP,11.0,JJD CCB PRSP_CCP,.* .* .*,Only Detailed POS
305187,PRS DTC JJD_CCP,7.0,PRS DTC JJD_CCP,.* .* .*,Only Detailed POS
305191,RBR CCT NNP_CCP,6.0,RBR CCT NNP_CCP,.* .* .*,Only Detailed POS
305195,NNC_CCP VBTS LM,123.0,NNC_CCP VBTS .*,.* .* .*,Only Detailed POS
305196,NNC DTC NNP_CCP,5.0,NNC DTC NNP_CCP,.* .* .*,Only Detailed POS
305197,DTC PRI_CCP RBF,4.0,DTC PRI_CCP RBF,.* .* .*,Only Detailed POS
305198,JJD_CCP FW NNC,326.0,JJD_CCP .* NNC,.* .* .*,Only Detailed POS
305199,LM JJD_CCP VBTR,49.0,.* JJD_CCP VBTR,.* .* .*,Only Detailed POS
305200,PRSP_CCP NNP CCB,2.0,PRSP_CCP NNP CCB,.* .* .*,Only Detailed POS
305201,CCB VBN_CCP NNC_CCP,4.0,CCB VBN_CCP NNC_CCP,.* .* .*,Only Detailed POS
305202,VBTS CCB RBW_CCP,1.0,VBTS CCB RBW_CCP,.* .* .*,Only Detailed POS
305203,CCB RBW_CCP NNC,15.0,CCB RBW_CCP NNC,.* .* .*,Only Detailed POS
305205,RBI_CCP NNC RBL,7.0,RBI_CCP NNC RBL,.* .* .*,Only Detailed POS
305213,VBTS PRS_CCP PRO,2.0,VBTS PRS_CCP PRO,.* .* .*,Only Detailed POS
305214,JJD_CCP NNC_CCP CCB,3.0,JJD_CCP NNC_CCP CCB,.* .* .*,Only Detailed POS
305217,CCT VBW JJD_CCP,1.0,CCT VBW JJD_CCP,.* .* .*,Only Detailed POS
305218,NNC CCA VBOF_CCP,6.0,NNC CCA VBOF_CCP,.* .* .*,Only Detailed POS
305219,DTC JJN_CCP JJCS_JJD,7.0,DTC JJN_CCP JJCS_JJD,.* .* .*,Only Detailed POS
305220,JJN_CCP JJCS_JJD CCP,4.0,JJN_CCP JJCS_JJD CCP,.* .* .*,Only Detailed POS
305222,DTC JJD_CCP VBH,2.0,DTC JJD_CCP VBH,.* .* .*,Only Detailed POS
305224,VBTR CCB RBW_CCP,4.0,VBTR CCB RBW_CCP,.* .* .*,Only Detailed POS
305227,NNCA PRI_CCP DTCP,8.0,NNCA PRI_CCP DTCP,.* .* .*,Only Detailed POS
305228,NNP RBW_CCP VBTS,17.0,NNP RBW_CCP VBTS,.* .* .*,Only Detailed POS
305229,JJD_CCP CDB NNC_CCP,3.0,JJD_CCP CDB NNC_CCP,.* .* .*,Only Detailed POS
305230,LM JJD RBI_CCP,12.0,.* JJD RBI_CCP,.* .* .*,Only Detailed POS
305231,RBW JJN_CCP NNC_CCP,1.0,RBW JJN_CCP NNC_CCP,.* .* .*,Only Detailed POS
305232,RBW_CCP VBTR_VBAF DTC,0.0,RBW_CCP VBTR_VBAF DTC,.* .* .*,Only Detailed POS
305233,FW DTC JJN_CCP,209.0,.* DTC JJN_CCP,.* .* .*,Only Detailed POS
305234,PRI_CCP NNC VBTS,2.0,PRI_CCP NNC VBTS,.* .* .*,Only Detailed POS
305235,NNC CCT PRC_CCP,3.0,NNC CCT PRC_CCP,.* .* .*,Only Detailed POS
305237,NNPA CCA PRI_CCP,3.0,NNPA CCA PRI_CCP,.* .* .*,Only Detailed POS
305238,LM VBTF_VBAF CCB,18.0,.* VBTF_VBAF CCB,.* .* .*,Only Detailed POS
305239,VBTF_VBAF CCB DTCP,2.0,VBTF_VBAF CCB DTCP,.* .* .*,Only Detailed POS
305241,VBTS_VBOF DTC NNC,8.0,VBTS_VBOF DTC NNC,.* .* .*,Only Detailed POS
305242,VBTS_CCP PRQ_CCP DTCP,1.0,VBTS_CCP PRQ_CCP DTCP,.* .* .*,Only Detailed POS
305243,PRSP_CCP DTCP NNC_CCP,6.0,PRSP_CCP DTCP NNC_CCP,.* .* .*,Only Detailed POS
305245,PRI_CCP FW CCB,483.0,PRI_CCP .* CCB,.* .* .*,Only Detailed POS
305246,DTC JJCS_JJD_CCP NNC_CCP,6.0,DTC JJCS_JJD_CCP NNC_CCP,.* .* .*,Only Detailed POS
305247,JJCS_JJD_CCP NNC_CCP VBTS,2.0,JJCS_JJD_CCP NNC_CCP VBTS,.* .* .*,Only Detailed POS
305250,CCB NNC_CCP VBTR,12.0,CCB NNC_CCP VBTR,.* .* .*,Only Detailed POS
305251,NNC_CCP VBTR RBW,3.0,NNC_CCP VBTR RBW,.* .* .*,Only Detailed POS
305255,CCP VBTR_VBOF CCB,2.0,CCP VBTR_VBOF CCB,.* .* .*,Only Detailed POS
305256,JJN CCT RBI_CCP,2.0,JJN CCT RBI_CCP,.* .* .*,Only Detailed POS
305259,VBH_CCP JJN_CCP NNC,6.0,VBH_CCP JJN_CCP NNC,.* .* .*,Only Detailed POS
305260,LM RBW_CCP VBTR_VBAF,11.0,.* RBW_CCP VBTR_VBAF,.* .* .*,Only Detailed POS
305263,CCP VBTS_VBOF RBL,4.0,CCP VBTS_VBOF RBL,.* .* .*,Only Detailed POS
305265,VBTS_VBOF CCT NNC,3.0,VBTS_VBOF CCT NNC,.* .* .*,Only Detailed POS
305266,DTP NNC_CCP NNP,2.0,DTP NNC_CCP NNP,.* .* .*,Only Detailed POS
305267,JJN_CCP DTCP JJD_CCP,5.0,JJN_CCP DTCP JJD_CCP,.* .* .*,Only Detailed POS
305268,DTC VBTR_CCP VBAF,1.0,DTC VBTR_CCP VBAF,.* .* .*,Only Detailed POS
305272,CCT JJD_CCP VBTS,8.0,CCT JJD_CCP VBTS,.* .* .*,Only Detailed POS
305273,PRS_CCP VBW NNC,2.0,PRS_CCP VBW NNC,.* .* .*,Only Detailed POS
305280,RBK RBQ_CCP NNC,6.0,RBK RBQ_CCP NNC,.* .* .*,Only Detailed POS
305281,RBF DTC JJCS_JJD_CCP,2.0,RBF DTC JJCS_JJD_CCP,.* .* .*,Only Detailed POS
305282,PRP CCB JJN_CCP,2.0,PRP CCB JJN_CCP,.* .* .*,Only Detailed POS
305285,LM JJN_CCP NNC_CCP,144.0,.* JJN_CCP NNC_CCP,.* .* .*,Only Detailed POS
305286,VBTS_CCP RBD CCT,4.0,VBTS_CCP RBD CCT,.* .* .*,Only Detailed POS
305289,RBD_CCP VBAF RBW,5.0,RBD_CCP VBAF RBW,.* .* .*,Only Detailed POS
305290,JJN_CCP VBTS CCB,5.0,JJN_CCP VBTS CCB,.* .* .*,Only Detailed POS
305291,DTC NNC DTP_NNPA,5.0,DTC NNC DTP_NNPA,.* .* .*,Only Detailed POS
305292,NNP RBL NNC_CCP,2.0,NNP RBL NNC_CCP,.* .* .*,Only Detailed POS
305293,RBL NNC_CCP CDB,6.0,RBL NNC_CCP CDB,.* .* .*,Only Detailed POS
305294,PRI_CCP NNC_CCP VBTR_VBAF,1.0,PRI_CCP NNC_CCP VBTR_VBAF,.* .* .*,Only Detailed POS
305295,VBOF DTC VBTR_VBAF,5.0,VBOF DTC VBTR_VBAF,.* .* .*,Only Detailed POS
305296,DTC VBTR_VBAF CCP,8.0,DTC VBTR_VBAF CCP,.* .* .*,Only Detailed POS
305298,CCT RBI_CCP JJD,2.0,CCT RBI_CCP JJD,.* .* .*,Only Detailed POS
305299,JJD DTC JJN_CCP,3.0,JJD DTC JJN_CCP,.* .* .*,Only Detailed POS
305300,VBTF CCB JJN_CCP,7.0,VBTF CCB JJN_CCP,.* .* .*,Only Detailed POS
305301,VBTS CCB RBI_CCP,5.0,VBTS CCB RBI_CCP,.* .* .*,Only Detailed POS
305302,CCB RBI_CCP NNC,7.0,CCB RBI_CCP NNC,.* .* .*,Only Detailed POS
305303,CCB PRSP_CCP FW,414.0,CCB PRSP_CCP .*,.* .* .*,Only Detailed POS
305305,RBQ DTC PRI_CCP,3.0,RBQ DTC PRI_CCP,.* .* .*,Only Detailed POS
305307,LM RBW_CCP VBTR_VBRF,2.0,.* RBW_CCP VBTR_VBRF,.* .* .*,Only Detailed POS
305308,CCT NNC PRO_CCP,6.0,CCT NNC PRO_CCP,.* .* .*,Only Detailed POS
305310,DTC RBD_CCP NNC,7.0,DTC RBD_CCP NNC,.* .* .*,Only Detailed POS
305317,DTC RBW_CCP JJD,7.0,DTC RBW_CCP JJD,.* .* .*,Only Detailed POS
305318,DTC VBN_CCP NNC,10.0,DTC VBN_CCP NNC,.* .* .*,Only Detailed POS
305321,CCT PRI_CCP VBTR,10.0,CCT PRI_CCP VBTR,.* .* .*,Only Detailed POS
305322,RBI_CCP VBTF CCB,1.0,RBI_CCP VBTF CCB,.* .* .*,Only Detailed POS
305323,VBTS CCA JJD_CCP,1.0,VBTS CCA JJD_CCP,.* .* .*,Only Detailed POS
305324,VBTR_VBAF CCP DTCP,4.0,VBTR_VBAF CCP DTCP,.* .* .*,Only Detailed POS
305326,JJD_CCP VBTR CCT,7.0,JJD_CCP VBTR CCT,.* .* .*,Only Detailed POS
305328,DTCP VBN_CCP NNC,5.0,DTCP VBN_CCP NNC,.* .* .*,Only Detailed POS
305331,RBI_CCP NNC JJC,2.0,RBI_CCP NNC JJC,.* .* .*,Only Detailed POS
305332,VBOF CCB PRQ_CCP,5.0,VBOF CCB PRQ_CCP,.* .* .*,Only Detailed POS
305333,JJD_CCP NNC RBD,2.0,JJD_CCP NNC RBD,.* .* .*,Only Detailed POS
305334,JJCS_JJD CCT PRI_CCP,3.0,JJCS_JJD CCT PRI_CCP,.* .* .*,Only Detailed POS
305336,LM VBTS_VBAF CCB,5.0,.* VBTS_VBAF CCB,.* .* .*,Only Detailed POS
305337,PRSP_CCP PRI_CCP NNC,10.0,PRSP_CCP PRI_CCP NNC,.* .* .*,Only Detailed POS
305338,PRI_CCP FW DTC,109.0,PRI_CCP .* DTC,.* .* .*,Only Detailed POS
305339,VBH JJD_CCP CDB,3.0,VBH JJD_CCP CDB,.* .* .*,Only Detailed POS
305341,CCR VBH NNC_CCP,2.0,CCR VBH NNC_CCP,.* .* .*,Only Detailed POS
305342,VBH NNC_CCP VBTS,3.0,VBH NNC_CCP VBTS,.* .* .*,Only Detailed POS
305345,CCT PRSP_CCP PRI_CCP,5.0,CCT PRSP_CCP PRI_CCP,.* .* .*,Only Detailed POS
305346,VBN RBI_CCP VBTR_CCP,4.0,VBN RBI_CCP VBTR_CCP,.* .* .*,Only Detailed POS
305348,LM JJN_CCP NNC,1259.0,.* JJN_CCP NNC,.* .* .*,Only Detailed POS
305349,LM VBTS JJCS_JJD_CCP,2.0,.* VBTS JJCS_JJD_CCP,.* .* .*,Only Detailed POS
305350,VBTS JJCS_JJD_CCP NNC,2.0,VBTS JJCS_JJD_CCP NNC,.* .* .*,Only Detailed POS
305354,DTC JJD_CCP VBTS_CCP,3.0,DTC JJD_CCP VBTS_CCP,.* .* .*,Only Detailed POS
305355,PRSP_CCP NNC VBTS,1.0,PRSP_CCP NNC VBTS,.* .* .*,Only Detailed POS
305356,CCT PRSP_CCP RBW_CCP,2.0,CCT PRSP_CCP RBW_CCP,.* .* .*,Only Detailed POS
305358,FW CCB JJD_CCP,683.0,.* CCB JJD_CCP,.* .* .*,Only Detailed POS
305360,NNP CCT RBW_CCP,3.0,NNP CCT RBW_CCP,.* .* .*,Only Detailed POS
305361,CCP VBTS_VBAF DTC,2.0,CCP VBTS_VBAF DTC,.* .* .*,Only Detailed POS
