Original Sentence,Gold Sentence
Maui nabiktima rin ng mga malditang baguhan,Maui nabiktima rin ng mga malditang baguhan
Pero siguro thankful ako na yun ang nakikita ng mga tao,Pero siguro thankful ako na yun ang nakikita ng mga tao
Mga oras na nawala sa atin ng COVID di ba,Mga oras na nawala sa atin ng COVID di ba
Dahil dito ay aasa ang St,Dahil dito ay aasa ang St
Hindi pa siya nakuntento sa unang pinagawa kaya isinunod ang kanyang ilong huh,Hindi pa siya nakuntento sa unang pinagawa kaya isinunod ang kanyang ilong huh
Gagamitin ang makasaysayang Rizal Memorial Coliseum bilang venue ng torneo,Gagamitin ang makasaysayang Rizal Memorial Coliseum bilang venue ng torneo
Tuloytuloy lang kahit sobrang sakit patuloy niya,Tuloytuloy lang kahit sobrang sakit patuloy niya
Siyempre ang una kong tatanungin Kumusta ka na,Siyempre ang una kong tatanungin Kumusta ka na
Mas naging kahinahinala umano si Janice nang magpalit ito ng pangalan sa Facebook,Mas naging kahinahinala umano si Janice nang magpalit ito ng pangalan sa Facebook
Pero bigla siyang nagdialogue  Mahal din kasing tumakbo so hindi pa rin alam,Pero bigla siyang nagdialogue  Mahal din kasing tumakbo so hindi pa rin alam
Nagulat ako may nahawakan akong kutsilyo roon sa may ibaba ng platuhan namin,Nagulat ako may nahawakan akong kutsilyo roon sa may ibaba ng platuhan namin
Panoorin ang nakaaantig na kuwento ni Ronalyn sa video na ito ng KMJS,Panoorin ang nakaaantig na kuwento ni Ronalyn sa video na ito ng KMJS
May pagkakataong dinala si Elizabeth sa albularyo sa pagaakalang nabarang o nakulam siya,May pagkakataong dinala si Elizabeth sa albularyo sa pagaakalang nabarang o nakulam siya
What if may isang kandidato na roon ibinenta kung anong nahawakan ng sindikato,What if may isang kandidato na roon ibinenta kung anong nahawakan ng sindikato
Kaya hinihikayat niya ang mga kababaihan na mahalin at ipagmalaki ang kanilang katawan,Kaya hinihikayat niya ang mga kababaihan na mahalin at ipagmalaki ang kanilang katawan
Kinalampag niya ang Department of Health upang umaksiyon sa sitwasyon,Kinalampag niya ang Department of Health upang umaksiyon sa sitwasyon
Kinabukasan nakipagbreak ako kuwento ni Jopay,Kinabukasan nakipagbreak ako kuwento ni Jopay
Pero sasablay siya sa girlfriend niya ngayon kapag gumawa siya ng kalokohan,Pero sasablay siya sa girlfriend niya ngayon kapag gumawa siya ng kalokohan
Pangarap ko rin yon eh,Pangarap ko rin yon eh
Maging ang kanilang kahandaan sa pagtatrabaho ay kapos din umano,Maging ang kanilang kahandaan sa pagtatrabaho ay kapos din umano
Nawasak yung short niya pati damit niya,Nawasak yung short niya pati damit niya
Kailangan din umano na nalinis na ang basura bago ito mapalitan ng bigas,Kailangan din umano na nalinis na ang basura bago ito mapalitan ng bigas
Tinatanggap naman po siya,Tinatanggap naman po siya
Kabilang dito ang pagpasok niya sa food business nagoonline games na rin siya,Kabilang dito ang pagpasok niya sa food business nagoonline games na rin siya
Open sa lahat ang kanilang relasyon,Open sa lahat ang kanilang relasyon
Ang dami raw nagcomment na mas kakaiba sana kung hindi na siya napaahit,Ang dami raw nagcomment na mas kakaiba sana kung hindi na siya napaahit
Sinabi ng participants na hindi lang sa acting magagamit ang workshop,Sinabi ng participants na hindi lang sa acting magagamit ang workshop
Middle of this year nang magdecide silang buong pamilya na manirahan sa US,Middle of this year nang magdecide silang buong pamilya na manirahan sa US
Hindi lang po rito sa Bataan kung hindi sa buong bansa,Hindi lang po rito sa Bataan kung hindi sa buong bansa
Hindi ba sasabihin din naman ng mga tao na mali ang aming sinasabi,Hindi ba sasabihin din naman ng mga tao na mali ang aming sinasabi
Tanong ni Arra,Tanong ni Arra
Pero may mga naghahanap din ng mga pelikulang kasali sa online platforms,Pero may mga naghahanap din ng mga pelikulang kasali sa online platforms
“Ibangibang talaga rito si Carmina,“Ibangibang talaga rito si Carmina
Siyempre ikakasal din ako so asikasuhin ko muna yon di ba,Siyempre ikakasal din ako so asikasuhin ko muna yon di ba
Siyempre gusto ng team tapusin na,Siyempre gusto ng team tapusin na
Dumalaw siya sa simbahan kahit na wala pang misa,Dumalaw siya sa simbahan kahit na wala pang misa
Mas importante naman para kay Dennis na nagkakasundo dapat ang magpartner,Mas importante naman para kay Dennis na nagkakasundo dapat ang magpartner
Tinulungan siya ng mga kapatid niya kaya nalampasan niya yun,Tinulungan siya ng mga kapatid niya kaya nalampasan niya yun
Kuwento ng aming source Hindi ba dati na siyang nagiging problema ng production,Kuwento ng aming source Hindi ba dati na siyang nagiging problema ng production
Lumaban ka lang,Lumaban ka lang
Marami sa TV viewers ang talagang magugustuhan ang kumbinasyon nila,Marami sa TV viewers ang talagang magugustuhan ang kumbinasyon nila
Dagdag pa niya tanggap niyang mali siya sa kanyang mga sinabi,Dagdag pa niya tanggap niyang mali siya sa kanyang mga sinabi
Hindi kami nagsasarado ng pinto,Hindi kami nagsasarado ng pinto
Ayon pa sa source matagal nang chismis ang sinasabing pagbebenta ng nasabing mansion,Ayon pa sa source matagal nang chismis ang sinasabing pagbebenta ng nasabing mansion
Kung ikay abogado natutulungan mo ba ang mga inaapi at naghahanap ng hustisya,Kung ikay abogado natutulungan mo ba ang mga inaapi at naghahanap ng hustisya
Minsan po sa trabaho yung mga kasamahan ko inaasar nila ako,Minsan po sa trabaho yung mga kasamahan ko inaasar nila ako
Mga turista hindi sila masyadong aware kung nasaan yung current paliwanag niya,Mga turista hindi sila masyadong aware kung nasaan yung current paliwanag niya
Talagang as in sobrang Talaga ba,Talagang as in sobrang Talaga ba
Sinabi ng pamunuan ng zoo na nasa mabuting kalagayan na si Sero,Sinabi ng pamunuan ng zoo na nasa mabuting kalagayan na si Sero
Bakit hindi natin tutukan iyong mga kailangang tutukan ngayon,Bakit hindi natin tutukan iyong mga kailangang tutukan ngayon
Actually mas payat pa raw ito sa anak niyang si KC Concepcion,Actually mas payat pa raw ito sa anak niyang si KC Concepcion
Pabuntonghiningang pagtatapos ng aming impormante,Pabuntonghiningang pagtatapos ng aming impormante
Akala ko dati hindi na ako tatagal,Akala ko dati hindi na ako tatagal
Hindi ko po alam kung saan po kukuha ng pampinasyal panawagan ng ginang,Hindi ko po alam kung saan po kukuha ng pampinasyal panawagan ng ginang
Isang sling bag din ang sinamsam mula kay Yuan na naglalaman ng cash,Isang sling bag din ang sinamsam mula kay Yuan na naglalaman ng cash
Kawawa nga yung wala dahil hanggang ngayon hindi sila kilala ng tao,Kawawa nga yung wala dahil hanggang ngayon hindi sila kilala ng tao
Grabe ang hirap para matapos niya makapagBAR,Grabe ang hirap para matapos niya makapagBAR
Hindi ko pa alam ‘yung identity no’ng guy pero boyfriend na raw niya,Hindi ko pa alam ‘yung identity no’ng guy pero boyfriend na raw niya
Mayroon pa rin pinipiling sumunod sa payo ng mga magulang,Mayroon pa rin pinipiling sumunod sa payo ng mga magulang
Ang mga residente sa purok halos magkakapareho ang apelido na Retuerto,Ang mga residente sa purok halos magkakapareho ang apelido na Retuerto
Paano nga ba ito nagawa ni Bearwin Panoorin ang video,Paano nga ba ito nagawa ni Bearwin Panoorin ang video
Wala naman mawawala if tanggihan niya itong feature na to diba,Wala naman mawawala if tanggihan niya itong feature na to diba
Pero hindi na nakatanggap si Heart ng callback,Pero hindi na nakatanggap si Heart ng callback
Kasama umano ng biktima ang asawa ng among suspek,Kasama umano ng biktima ang asawa ng among suspek
Sabi niya Baron may gagawin ka na pelikula ha,Sabi niya Baron may gagawin ka na pelikula ha
Gagampanan niya roon ang role bilang si John Thomas,Gagampanan niya roon ang role bilang si John Thomas
Bukod sa pagarte ay sumabak na rin si Belle sa pagkanta,Bukod sa pagarte ay sumabak na rin si Belle sa pagkanta
Kapapasok lang sa team ni head coach Edgar Barroga noong Setyembre,Kapapasok lang sa team ni head coach Edgar Barroga noong Setyembre
Maingat daw sa pera at hindi rin mahilig sa mga mamahaling gamit,Maingat daw sa pera at hindi rin mahilig sa mga mamahaling gamit
Mananagot po kayo aabutan din ng karma yung nagbebenta sinabi pa ni Go,Mananagot po kayo aabutan din ng karma yung nagbebenta sinabi pa ni Go
Milyong donasyon ng Estados Unidos sa pamamagitan ng COVAX Facility,Milyong donasyon ng Estados Unidos sa pamamagitan ng COVAX Facility
Unanguna malaki ang nawala sa amin sa pamilya,Unanguna malaki ang nawala sa amin sa pamilya
Puro ka praises nang praises sakin tapos ngayon sabihin mo corrupt dagdag niya,Puro ka praises nang praises sakin tapos ngayon sabihin mo corrupt dagdag niya
Noong nauna sina Regine Velasquez at Ogie Alcasid sabi binigyan ng special treatment,Noong nauna sina Regine Velasquez at Ogie Alcasid sabi binigyan ng special treatment
Bukas po si Pangulong Duterte anytime sa paguusap para po maliwanagandagdag nito,Bukas po si Pangulong Duterte anytime sa paguusap para po maliwanagandagdag nito
Ibig sabihin ay maaari nang magpadala at magamit sa Pilipinas ang Covaxin,Ibig sabihin ay maaari nang magpadala at magamit sa Pilipinas ang Covaxin
Yon naman ang bawi niya talaga,Yon naman ang bawi niya talaga
Pistol na ginamit sa pagbaril at pagpatay sa nakatatandang kapatid,Pistol na ginamit sa pagbaril at pagpatay sa nakatatandang kapatid
Pinupromote na nga nila ito sa kanilang social media accounts,Pinupromote na nga nila ito sa kanilang social media accounts
Iyong mga personnel na nakaassign isa ito sa binabantayan nila,Iyong mga personnel na nakaassign isa ito sa binabantayan nila
Pero “Charaught hahaha” ang reply ni Ellen sa nasabing comment ni Solenn,Pero “Charaught hahaha” ang reply ni Ellen sa nasabing comment ni Solenn
At parang kailangan na niyang makaalis agadagad,At parang kailangan na niyang makaalis agadagad
Pero pagdating sa bansa ginawa raw silang sex workers,Pero pagdating sa bansa ginawa raw silang sex workers
Ang gusto ko po kasing mangyari yung ecofriendly and free energy,Ang gusto ko po kasing mangyari yung ecofriendly and free energy
Kapag may nakita kang mali ibig sabihin may mali,Kapag may nakita kang mali ibig sabihin may mali
Nakakaawa raw ang mga tumatandang walang naipon,Nakakaawa raw ang mga tumatandang walang naipon
At iyon ang nagpapaligaya at nagpapaganda sa kanya,At iyon ang nagpapaligaya at nagpapaganda sa kanya
Papasanin na kita para hindi ka na muling maligaw,Papasanin na kita para hindi ka na muling maligaw
Nagsimula ngayong Hunyo ang pagulan sa India at magtagtal ito hanggang Setyembre,Nagsimula ngayong Hunyo ang pagulan sa India at magtagtal ito hanggang Setyembre
Maguumpisa na sila ng pagpapakilala ng talents starting this month,Maguumpisa na sila ng pagpapakilala ng talents starting this month
Tawa pa rin nang tawang pagtatapos ng aming impormante,Tawa pa rin nang tawang pagtatapos ng aming impormante
Nakakalungkot talaga lalo nat napakabait niya at masayang katrabaho,Nakakalungkot talaga lalo nat napakabait niya at masayang katrabaho
Tumanggi siyang magbigay ng pahayagJamil SantosKBK GMA News,Tumanggi siyang magbigay ng pahayagJamil SantosKBK GMA News
“Wellcoordinated lahat naghiwahiwalay kami pero smooth lahat,“Wellcoordinated lahat naghiwahiwalay kami pero smooth lahat
Bumaba umano ang angkas ng motorsiklo at naglakad patungo sa biktima,Bumaba umano ang angkas ng motorsiklo at naglakad patungo sa biktima
Noong madaling araw kinuha raw ang lalaki para ilipat sa ibang sasakyan,Noong madaling araw kinuha raw ang lalaki para ilipat sa ibang sasakyan
Wala pang petsa kung kailan idaraos ang laban nina Casimero at Butler,Wala pang petsa kung kailan idaraos ang laban nina Casimero at Butler
Sa ilalim ng batas pwedeng mamili ng boto kahithindi kandidato,Sa ilalim ng batas pwedeng mamili ng boto kahithindi kandidato
Mukhang may binubuo raw silang isang project,Mukhang may binubuo raw silang isang project
Pero sulit ang panonood dahil sa Russia pa sila nagshooting,Pero sulit ang panonood dahil sa Russia pa sila nagshooting
No’ng nakita kong nagpopost siya sa Private IG magkafollow kami roon,No’ng nakita kong nagpopost siya sa Private IG magkafollow kami roon
Sabi pa ng DOH,Sabi pa ng DOH
Aba mukhang untiunti na silang inuubos,Aba mukhang untiunti na silang inuubos
Ganoon lang ba kadali iyon,Ganoon lang ba kadali iyon
Ito rin ang mga espekulasyonng mga netizens,Ito rin ang mga espekulasyonng mga netizens
Sabi ko noong time na yon Sige magtatrabaho na lang muna ako magmomodeling,Sabi ko noong time na yon Sige magtatrabaho na lang muna ako magmomodeling
Yung classic noong araw,Yung classic noong araw
Maaari umanong apat hanggang pitong na araw nang palutanglutang sa dagat ang biktima,Maaari umanong apat hanggang pitong na araw nang palutanglutang sa dagat ang biktima
Basta retired na ako okey na ako dagdag niyang pahayag,Basta retired na ako okey na ako dagdag niyang pahayag
So sa mga nagsasabi riyan Bakit ang taba na raw ni Bea,So sa mga nagsasabi riyan Bakit ang taba na raw ni Bea
Hindi na mahalaga ang edad,Hindi na mahalaga ang edad
At base sa post nila ni Julia magkasama sila kahapon sa isang resort,At base sa post nila ni Julia magkasama sila kahapon sa isang resort
Oo injured ang dalawang import nila at wala nang pamalit,Oo injured ang dalawang import nila at wala nang pamalit
Gayunman wala na silang nagawa nang sila ay arestuhin,Gayunman wala na silang nagawa nang sila ay arestuhin
Asahang marami pa silang babaligtad in the next few days,Asahang marami pa silang babaligtad in the next few days
Kasi mahilig si Sixto sa tubig hilig din ni Sixto na magswimming eh,Kasi mahilig si Sixto sa tubig hilig din ni Sixto na magswimming eh
Pero bakit pa nga ba pinagtatalunan kung si Inigo iyon o hindi,Pero bakit pa nga ba pinagtatalunan kung si Inigo iyon o hindi
Labis ang kagalakan BNiya kung ang isang nawawalang tupa ay muli Niyang matatagpuan,Labis ang kagalakan BNiya kung ang isang nawawalang tupa ay muli Niyang matatagpuan
Ngayon kasi masyado nang sensitive ang mga tao,Ngayon kasi masyado nang sensitive ang mga tao
Dado ay nakakatawag nakakapagtext at nakakapagbrowse na ngayon sa internet,Dado ay nakakatawag nakakapagtext at nakakapagbrowse na ngayon sa internet
Dahil dito nabigyan pa tuloy ng pagkakataon si Manny na makatayo,Dahil dito nabigyan pa tuloy ng pagkakataon si Manny na makatayo
Hindi pa ako artista eh pinanonood ko na si Xian,Hindi pa ako artista eh pinanonood ko na si Xian
Aniya I dont know kung puwede kong sabihin to pero we are devastated,Aniya I dont know kung puwede kong sabihin to pero we are devastated
Inamin din niyang mahirap malagay sa ganoong sitwasyon na malayo sa pamilya,Inamin din niyang mahirap malagay sa ganoong sitwasyon na malayo sa pamilya
Makikitang nagtipuntipon ang mga residente sa Sta,Makikitang nagtipuntipon ang mga residente sa Sta
Nagsusorry siya na natalo sila sa game na iyun,Nagsusorry siya na natalo sila sa game na iyun
Milyunmilyon din kaya since mas mura ang bayad dito,Milyunmilyon din kaya since mas mura ang bayad dito
Giit ng netizen na si Jimmy Condicion Kawawa naman yung VP nya,Giit ng netizen na si Jimmy Condicion Kawawa naman yung VP nya
Ipinakita na nga nila ang kanilang set na talagang ginastusan nang husto,Ipinakita na nga nila ang kanilang set na talagang ginastusan nang husto
Hindi kasi ako naniniwala sa trial and error sa pagibig,Hindi kasi ako naniniwala sa trial and error sa pagibig
So sino ba naman kami para hindi dinggin ang kanilang mga hinaing,So sino ba naman kami para hindi dinggin ang kanilang mga hinaing
Natupad na ang pangarap ni Marco Gallo na makapagbida sa isang pelikula,Natupad na ang pangarap ni Marco Gallo na makapagbida sa isang pelikula
Juvymax Uy na naglabas ang ahensiya ng dalawang Alert Orders AOs noong Nob,Juvymax Uy na naglabas ang ahensiya ng dalawang Alert Orders AOs noong Nob
Pero dismayado pa rin ang netizens at kinuyog siya at tinawag na insensitive,Pero dismayado pa rin ang netizens at kinuyog siya at tinawag na insensitive
Pawang mga nahaharap sa mga kasongpaglabag sa Sec,Pawang mga nahaharap sa mga kasongpaglabag sa Sec
Eric Yap kasama sina Benguet Gov,Eric Yap kasama sina Benguet Gov
Kamaganak na niya yun ha,Kamaganak na niya yun ha
Siyempre gusto ko sana siyang itago hangganghindi pa sure lahat di ba,Siyempre gusto ko sana siyang itago hangganghindi pa sure lahat di ba
Mula sa taxi isang pasahero ang lumabas at dahandahang lumapit sa nakahintong rider,Mula sa taxi isang pasahero ang lumabas at dahandahang lumapit sa nakahintong rider
Sa panayam ng mga mamamahayag sinabi ni Bersamin na walang Administrative Order No,Sa panayam ng mga mamamahayag sinabi ni Bersamin na walang Administrative Order No
Ingat na lang dahil andiyan na at hindi naman natin puwedeng takasan,Ingat na lang dahil andiyan na at hindi naman natin puwedeng takasan
Bibigyan ng dashboard ang investors kung saan makikita ang kanilang investment at interest,Bibigyan ng dashboard ang investors kung saan makikita ang kanilang investment at interest
