Original Sentence,Gold Sentence
Katulad ng isinasaad sa Talata (Mateo 5:45) na pantay-pantay ang pagtingin ng ating Diyos Ama sa lahat ng nilalang.,Katulad ng isinasaad sa Talata (Mateo 5:45) na pantay-pantay ang pagtingin ng ating Diyos Ama sa lahat ng nilalang.
"Hindi na rin ako nag-It’s Showtime kanina dahil nag-rest na ako for our flight,” sey pa ni Ogie sa aming chikahan.","Hindi na rin ako nag-It’s Showtime kanina dahil nag-rest na ako for our flight,” sey pa ni Ogie sa aming chikahan."
Makikipagrelasyon na siya sa lalaking mahal niya at mahal din siya!,Makikipagrelasyon na siya sa lalaking mahal niya at mahal din siya!
Galing naman ng balita na nabasa ko tungkol sa boyfriend ni Rhian Ramos na isang negosyante at pulitiko na si Sam Versoza.,Galing naman ng balita na nabasa ko tungkol sa boyfriend ni Rhian Ramos na isang negosyante at pulitiko na si Sam Versoza.
"Matapos ang krimen, lumakad lang papalayo ang suspek na parang walang nangyari.","Matapos ang krimen, lumakad lang papalayo ang suspek na parang walang nangyari."
"Sa kabuuan ay napakaganda ng seryeng ito, sa mga panahong nakakalimutan na natin ang pagpapahalaga sa ating pamilya dahil sa pagiging sobrang abala, ang Paano Ang Pangako?","Sa kabuuan ay napakaganda ng seryeng ito, sa mga panahong nakakalimutan na natin ang pagpapahalaga sa ating pamilya dahil sa pagiging sobrang abala, ang Paano Ang Pangako?"
Grabe talaga na hindi ko maisip na bibigyan nila ako ng ganitong suporta at pagmamahal.,Grabe talaga na hindi ko maisip na bibigyan nila ako ng ganitong suporta at pagmamahal.
"Nakikita natin na dumami sila kaya nagpunta kami roon kaya alarma na rin siguro ito para makipag-usap sa Kuwaiti side at hanggat hindi natin nakikita ang reporma, significant reforms ay deferment muna ng deployment ng new applicants, dugtong ng opisyal.","Nakikita natin na dumami sila kaya nagpunta kami roon kaya alarma na rin siguro ito para makipag-usap sa Kuwaiti side at hanggat hindi natin nakikita ang reporma, significant reforms ay deferment muna ng deployment ng new applicants, dugtong ng opisyal."
"Sa ating kasaysayan, ilang pag-uusap o mga debate na rin ang umusbong hinggil sa pangalan ng ating bansa.","Sa ating kasaysayan, ilang pag-uusap o mga debate na rin ang umusbong hinggil sa pangalan ng ating bansa."
"Kailangan natin ngayon na mag-organize ng camp site, paano sila pakakainin,gagastos tayo ng pampalinis dahil sa mga nahulog na debris madaming epekto ang climate change na noon ay walang ganyan, sabi ni Mayor Belmonte.","Kailangan natin ngayon na mag-organize ng camp site, paano sila pakakainin,gagastos tayo ng pampalinis dahil sa mga nahulog na debris madaming epekto ang climate change na noon ay walang ganyan, sabi ni Mayor Belmonte."
"Ayon sa nakababatang Gedoria, uma-umaga talagang pinupuntahhan ng mga estudyante ang kanilang tindahan kahit noon pa at parang anak na ang turing.","Ayon sa nakababatang Gedoria, uma-umaga talagang pinupuntahhan ng mga estudyante ang kanilang tindahan kahit noon pa at parang anak na ang turing."
"Pinadapa ng Meralco ang Ginebra, 90-73, sa eliminasyon noong Hulyo 13.","Pinadapa ng Meralco ang Ginebra, 90-73, sa eliminasyon noong Hulyo 13."
"Sinabi ni Barbie na pinag-aralang mabuti ng produksyon ang magiging look ng serye, mula sa lokasyon, costume at pananalita.","Sinabi ni Barbie na pinag-aralang mabuti ng produksyon ang magiging look ng serye, mula sa lokasyon, costume at pananalita."
"Mas masarap nang kantahin, pag-aalala pa niya.","Mas masarap nang kantahin, pag-aalala pa niya."
Ang uri ng cancer na ito ang isa raw sa pinakamahirap ma-diagnose at hindi kaagad nakikita ng mga doktor.,Ang uri ng cancer na ito ang isa raw sa pinakamahirap ma-diagnose at hindi kaagad nakikita ng mga doktor.
Nakakatuwa po at nakakataba ng puso na ang dami pong nakapansin dahil sa Lockdown.,Nakakatuwa po at nakakataba ng puso na ang dami pong nakapansin dahil sa Lockdown.
"Nang makatanggap ng ulat si Barangay Chairman Ernie Tumibay, hinggil sa nasusunog na bahay ng mga biktima ay agad siyang humingi ng tulong sa mga otoridad.","Nang makatanggap ng ulat si Barangay Chairman Ernie Tumibay, hinggil sa nasusunog na bahay ng mga biktima ay agad siyang humingi ng tulong sa mga otoridad."
"Na nagkakahalaga ng P112,684.","Na nagkakahalaga ng P112,684."
Hindi raw ito noon nagpapakita sa mga gimikan na dati nilang pinupuntahan ni Diego kasama ang barkada.,Hindi raw ito noon nagpapakita sa mga gimikan na dati nilang pinupuntahan ni Diego kasama ang barkada.
Ibang-iba ang magazine cover ni Arci Muñoz para sa Now Magazine.,Ibang-iba ang magazine cover ni Arci Muñoz para sa Now Magazine.
Patuloy pang inaalam ng pulisya ang pagkakakilanlan ng mga nasawi at iba pang pasahero na sinasabing nasa kritikal na kondisyon sa nasabing aksidente.,Patuloy pang inaalam ng pulisya ang pagkakakilanlan ng mga nasawi at iba pang pasahero na sinasabing nasa kritikal na kondisyon sa nasabing aksidente.
"Sa ilalim ng Senate Bill 2495, o ng “Bawat Pamilya May College Gradweyt Act”, sinabi ni Pangilinan na tutulungan ang hindi bababa sa isang miyembro ng pamilyang Pilipino para makatapos sa kolehiyo.","Sa ilalim ng Senate Bill 2495, o ng “Bawat Pamilya May College Gradweyt Act”, sinabi ni Pangilinan na tutulungan ang hindi bababa sa isang miyembro ng pamilyang Pilipino para makatapos sa kolehiyo."
Kakatuwa ang back story ng bagong endorsement ni Angeline Quinto na nagkaroon ng launch last week.,Kakatuwa ang back story ng bagong endorsement ni Angeline Quinto na nagkaroon ng launch last week.
"(PAGCOR), umabot sa P2 bilyon ang kinita na ng gobyerno sa e-sabong ngayong taon.","(PAGCOR), umabot sa P2 bilyon ang kinita na ng gobyerno sa e-sabong ngayong taon."
Wala mang direktang pangalan na binanggit ay halata namang si Kris ang tinutukoy nito.,Wala mang direktang pangalan na binanggit ay halata namang si Kris ang tinutukoy nito.
"Ayon sa PagAsa, maaaring maramdaman ang bagyo sa weekend o sa darating na araw ng Lunes.","Ayon sa PagAsa, maaaring maramdaman ang bagyo sa weekend o sa darating na araw ng Lunes."
"Sinabi ni NGCP spokesperson Atty. Cynthia Perez-Alabanza, nasa 12 tore at 600 bakal na poste nila ang nasira dahil sa bagyong Odette.","Sinabi ni NGCP spokesperson Atty. Cynthia Perez-Alabanza, nasa 12 tore at 600 bakal na poste nila ang nasira dahil sa bagyong Odette."
Si Balilo ang spokesman ng Philippine Coast Guard at madalas naririnig sa radyo at nakikita sa telebisyon lalo na kapag may malalaking isyung may kinalaman sa usa­ping panseguridad ng bansa o kaya sa mga panahon ng kalamidad.,Si Balilo ang spokesman ng Philippine Coast Guard at madalas naririnig sa radyo at nakikita sa telebisyon lalo na kapag may malalaking isyung may kinalaman sa usa­ping panseguridad ng bansa o kaya sa mga panahon ng kalamidad.
"Isa akong matandang babae, edad 74 going 75, at siguro sa buhay ko, dumating na ako sa punto na gusto ko sana walang nagagalit o naiinis sa akin.","Isa akong matandang babae, edad 74 going 75, at siguro sa buhay ko, dumating na ako sa punto na gusto ko sana walang nagagalit o naiinis sa akin."
Ang tatlong naarestong suspek ay kapwa ginagamot sa isang ospital at binabantayan ng mga pulis.,Ang tatlong naarestong suspek ay kapwa ginagamot sa isang ospital at binabantayan ng mga pulis.
"Sa huling tala ng DOH nitong Linggo, umabot na sa 2.36.","Sa huling tala ng DOH nitong Linggo, umabot na sa 2.36."
Solong dumating kahapon si Sotto mula sa Amerika kung saan hindi nito kasama ang kanyang pamilya dahil sa availability sa flight.,Solong dumating kahapon si Sotto mula sa Amerika kung saan hindi nito kasama ang kanyang pamilya dahil sa availability sa flight.
Inaasahan naman na aabot sa 2 milyong doses ng bakuna ang matatanggap ng Pilipinas sa pagtatapos ng kasalukuyang buwan sa pamamagitan ng COVAX Facility.,Inaasahan naman na aabot sa 2 milyong doses ng bakuna ang matatanggap ng Pilipinas sa pagtatapos ng kasalukuyang buwan sa pamamagitan ng COVAX Facility.
Bukod sa kinaaliwan ay maraming netizens ang gumawa ng sarili nilang version ng naturang video.,Bukod sa kinaaliwan ay maraming netizens ang gumawa ng sarili nilang version ng naturang video.
"Sabi ng PAL Holdings, kulang na rin ang mga ari-arian nito ng P164 bilyon para masagot ang mga bayarin o ang tinatawag nitong current liabilities as of December 31, 2020.","Sabi ng PAL Holdings, kulang na rin ang mga ari-arian nito ng P164 bilyon para masagot ang mga bayarin o ang tinatawag nitong current liabilities as of December 31, 2020."
"Siya raw si Willie Revillame, nanghihingi siya ng load na 40 pesos!","Siya raw si Willie Revillame, nanghihingi siya ng load na 40 pesos!"
"Para naman sa kanilang budet para sa susunod na taon, humiling ang LTO ng P2.616.","Para naman sa kanilang budet para sa susunod na taon, humiling ang LTO ng P2.616."
"Saka yung sinasabi nila na love yourself, totoo yun.","Saka yung sinasabi nila na love yourself, totoo yun."
"Tatlo katao ang nalambat sa pag-iisyu ng pekeng RT-PCR test kapalit ng P1,500 sa ikinasang entrapment operation ng mga tauhan ng Southern Police District (SPD) sa isang medical clinic sa Las Piñas City, kamakalawa.","Tatlo katao ang nalambat sa pag-iisyu ng pekeng RT-PCR test kapalit ng P1,500 sa ikinasang entrapment operation ng mga tauhan ng Southern Police District (SPD) sa isang medical clinic sa Las Piñas City, kamakalawa."
"In all fairness, nag-viral ang nasabing post kung saan meron na itong mahigit 1 million shares sa FB as of this writing kaya maraming nagkaroon agad ng awareness ang pangunahing layunin ay ipaglaban ang free internet access at issues ukol sa connectivity.","In all fairness, nag-viral ang nasabing post kung saan meron na itong mahigit 1 million shares sa FB as of this writing kaya maraming nagkaroon agad ng awareness ang pangunahing layunin ay ipaglaban ang free internet access at issues ukol sa connectivity."
"Col. Barnard Danie Dasugo, hepe ng pulisya rito, ang napatay na suspek na si Dennis Enage ng Sitio Embuscado, Brgy.","Col. Barnard Danie Dasugo, hepe ng pulisya rito, ang napatay na suspek na si Dennis Enage ng Sitio Embuscado, Brgy."
Mayroon din sila mga pinanghahawakang mga resibo na kanilang pinagbabayaran dito.,Mayroon din sila mga pinanghahawakang mga resibo na kanilang pinagbabayaran dito.
"Hindi rin naman siya nagka-casino, bahay-trabaho lang ang ikot ng buhay niya, kaya nakapagtataka kung bakit wala siyang naiipon.","Hindi rin naman siya nagka-casino, bahay-trabaho lang ang ikot ng buhay niya, kaya nakapagtataka kung bakit wala siyang naiipon."
"Ngayon buwan ding ito, lima ang naitala ng City Health Office (CHO) na nasawi sa COVID-19 na may mababa kumpara sa bilang nang magkaroon ng Delta variant surge.","Ngayon buwan ding ito, lima ang naitala ng City Health Office (CHO) na nasawi sa COVID-19 na may mababa kumpara sa bilang nang magkaroon ng Delta variant surge."
Hindi lang kami nakahingi ng pictures sa kanila dahil hindi pa raw puwedeng ilabas.,Hindi lang kami nakahingi ng pictures sa kanila dahil hindi pa raw puwedeng ilabas.
"Sa ulat ng Antipolo City Police, hindi na umabot nang buhay sa Rizal Provincial Hospital ang biktimang si Christian Madulid dahil sa matinding pinsalang tinamo sa ulo at katawan.","Sa ulat ng Antipolo City Police, hindi na umabot nang buhay sa Rizal Provincial Hospital ang biktimang si Christian Madulid dahil sa matinding pinsalang tinamo sa ulo at katawan."
Ito ang nagbukas ng pinto para sa kanya na makapagturo ngayon sa mga estudyante.,Ito ang nagbukas ng pinto para sa kanya na makapagturo ngayon sa mga estudyante.
Ito ay dahil sa Senate presidency ay kasama sa pangunahing konsiderasyon ang hatian sa mga komite at isa rin sa inuunang ayusin ng Senate president ang chairmanship.,Ito ay dahil sa Senate presidency ay kasama sa pangunahing konsiderasyon ang hatian sa mga komite at isa rin sa inuunang ayusin ng Senate president ang chairmanship.
"Ayon pa kay Marcos, naiintindihan na niya ngayon si Duterte kung bakit minsan, noong pangulo pa siya ng Pilipinas ay napapamura ito.","Ayon pa kay Marcos, naiintindihan na niya ngayon si Duterte kung bakit minsan, noong pangulo pa siya ng Pilipinas ay napapamura ito."
Doon na biglang nagsalita si Vic at sinorpresa ang mga nasa Imus Grandstand.,Doon na biglang nagsalita si Vic at sinorpresa ang mga nasa Imus Grandstand.
"Dahil bumubuti na ang kaniyang kalagayan, maaari na raw umuwi si Rodel para sa bahay na ipagpatuloy ang gamutan.","Dahil bumubuti na ang kaniyang kalagayan, maaari na raw umuwi si Rodel para sa bahay na ipagpatuloy ang gamutan."
Aminado si Vilma Santos-Recto na talagang matinding kalungkutan sa araw-araw ang naidulot sa kanya ng COVID-19 pandemic.,Aminado si Vilma Santos-Recto na talagang matinding kalungkutan sa araw-araw ang naidulot sa kanya ng COVID-19 pandemic.
"Patuloy ang makasaysayangtaon ngFilipinas na umabot din sa semifinals ng AFC Womens Asia Cup, nagtamo ng bronze sa South East Asian Games, at ngayon ay naging kampyon sa AFF Womens Championship.","Patuloy ang makasaysayangtaon ngFilipinas na umabot din sa semifinals ng AFC Womens Asia Cup, nagtamo ng bronze sa South East Asian Games, at ngayon ay naging kampyon sa AFF Womens Championship."
Sinabi ng mga kaklase ng biktima na nawawala ang dalagita matapos siyang umuwi mula sa iskul noong Biyernes.,Sinabi ng mga kaklase ng biktima na nawawala ang dalagita matapos siyang umuwi mula sa iskul noong Biyernes.
Nangyari ang pinakabagong serye ng pag-atake sa mga sibilyan kung saan target ang Afghanistan sa kasagsagan ng holy month ng Ramadan ng Muslim.,Nangyari ang pinakabagong serye ng pag-atake sa mga sibilyan kung saan target ang Afghanistan sa kasagsagan ng holy month ng Ramadan ng Muslim.
"Walang magaganap na anunsyo ng dagdag-sweldo sa mga manggagawa ngayong Mayo 1, Labor Day habang pinag-aaralan pa ang mga petisyon, ayon sa Department of Labor and Employment.","Walang magaganap na anunsyo ng dagdag-sweldo sa mga manggagawa ngayong Mayo 1, Labor Day habang pinag-aaralan pa ang mga petisyon, ayon sa Department of Labor and Employment."
Wala kasing bisyo ang TV host kaya nagulat siya nang malaman ang nangyari sa nabanggit na meeting.,Wala kasing bisyo ang TV host kaya nagulat siya nang malaman ang nangyari sa nabanggit na meeting.
Palatandaan na pala iyon na may hindi magandang mangyayari sa kanila.,Palatandaan na pala iyon na may hindi magandang mangyayari sa kanila.
"Sabi ng aming tagasubaybay na si Vangie Caperal Aleemi ng Virginina, USA, Tanging paraan namin para makapaglibang at makalimot sa problema, nawawala pa.","Sabi ng aming tagasubaybay na si Vangie Caperal Aleemi ng Virginina, USA, Tanging paraan namin para makapaglibang at makalimot sa problema, nawawala pa."
Patay ang isang construction worker nang gilitan at pagtatagain pa ng kanyang dalawang kasamahan sa trabaho na una niyang sinaksak matapos na mauwi sa mainitang pagtatalo ang kanilang masayang pag-iinuman sa loob ng kanilang pinagtatrabahuhang construction site sa Brgy.,Patay ang isang construction worker nang gilitan at pagtatagain pa ng kanyang dalawang kasamahan sa trabaho na una niyang sinaksak matapos na mauwi sa mainitang pagtatalo ang kanilang masayang pag-iinuman sa loob ng kanilang pinagtatrabahuhang construction site sa Brgy.
Sa tingin din niya ay si Maine na talaga ang kaniyang soulmate.,Sa tingin din niya ay si Maine na talaga ang kaniyang soulmate.
"Dadalaw lang sana sa lamay ang isang lalaki sa Bauko, Mountain Province nang masawi matapos matabunan ng gumuhong lupa nitong Huwebes.","Dadalaw lang sana sa lamay ang isang lalaki sa Bauko, Mountain Province nang masawi matapos matabunan ng gumuhong lupa nitong Huwebes."
Tinutulungan siya ng kaniyang mga anak sa pag-sculpt at pagpinta ng mga maskara.,Tinutulungan siya ng kaniyang mga anak sa pag-sculpt at pagpinta ng mga maskara.
"Pero sa ngayon na lumalabas na itong variant ay nandito, nakaapekto rin sa 3 kabataan dito sa mga kaso sa ngayon, ang amin pong iniisip baka sakali ay makapagrekomenda tayo na maaari muna tayong hindi magpatupad ng pagpapalabas ng mga bata to prevent more infections, ani DOH Usec.","Pero sa ngayon na lumalabas na itong variant ay nandito, nakaapekto rin sa 3 kabataan dito sa mga kaso sa ngayon, ang amin pong iniisip baka sakali ay makapagrekomenda tayo na maaari muna tayong hindi magpatupad ng pagpapalabas ng mga bata to prevent more infections, ani DOH Usec."
