Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram,Effective_Freq
602826,CC.* NN.* PM.* LM VB.* RB.*,4.0,,,,CC.* NN.* PM.* LM VB.* RB.*,4.0
602827,NN.* PM.* LM VB.* RB.* CC.*,5.0,,,,NN.* PM.* LM VB.* RB.* CC.*,5.0
602828,CC.* NN.* NN.* CC.* PR.*_CC.* NN.*,2.0,,,,CC.* NN.* NN.* CC.* PR.*_CC.* NN.*,2.0
602829,NN.* NN.* CC.* PR.*_CC.* NN.* CC.*,8.0,,,,NN.* NN.* CC.* PR.*_CC.* NN.* CC.*,8.0
602830,PM.* PR.* LM PR.*_CC.* JJ.*_CC.* NN.*,2.0,,,,PM.* PR.* LM PR.*_CC.* JJ.*_CC.* NN.*,2.0
602831,JJ.*_CC.* NN.* PM.* VB.* PR.* PM.*,2.0,,,,JJ.*_CC.* NN.* PM.* VB.* PR.* PM.*,2.0
602832,VB.* PR.* PM.* PR.* LM VB.*,2.0,,,,VB.* PR.* PM.* PR.* LM VB.*,2.0
602833,PR.* CC.* NN.* PM.* VB.* DT.*,3.0,,,,PR.* CC.* NN.* PM.* VB.* DT.*,3.0
602834,NN.* PM.* VB.* DT.* NN.* PM.*,7.0,,,,NN.* PM.* VB.* DT.* NN.* PM.*,7.0
602835,PM.* DT.* DT.* NN.* CC.* VB.*,6.0,,,,PM.* DT.* DT.* NN.* CC.* VB.*,6.0
602836,DT.* DT.* NN.* CC.* VB.* PM.*,7.0,,,,DT.* DT.* NN.* CC.* VB.* PM.*,7.0
602837,PR.* DT.* JJ.*_CC.* NN.* DT.* NN.*,2.0,,,,PR.* DT.* JJ.*_CC.* NN.* DT.* NN.*,2.0
602838,NN.* CC.* NN.* PM.* CC.* PR.*,4.0,,,,NN.* CC.* NN.* PM.* CC.* PR.*,4.0
602839,CC.* NN.* PM.* CC.* PR.* LM,7.0,,,,CC.* NN.* PM.* CC.* PR.* LM,7.0
602840,PM.* CC.* PR.* LM VB.* CC.*,8.0,,,,PM.* CC.* PR.* LM VB.* CC.*,8.0
602841,VB.* PR.*_CC.* VB.* CC.* VB.* CC.*,2.0,,,,VB.* PR.*_CC.* VB.* CC.* VB.* CC.*,2.0
602842,CD.* CC.* NN.* DT.* VB.* VB.*,2.0,,,,CD.* CC.* NN.* DT.* VB.* VB.*,2.0
602843,VB.* VB.* DT.* JJ.* CC.* NN.*,4.0,,,,VB.* VB.* DT.* JJ.* CC.* NN.*,4.0
602844,JJ.*_CC.* NN.* CC.* VB.* CC.* PR.*_CC.*,4.0,,,,JJ.*_CC.* NN.* CC.* VB.* CC.* PR.*_CC.*,4.0
602845,CC.* VB.* CC.* PR.*_CC.* NN.* JJ.*,2.0,,,,CC.* VB.* CC.* PR.*_CC.* NN.* JJ.*,2.0
602846,PR.*_CC.* NN.* CC.* NN.* DT.* VB.*,10.0,,,,PR.*_CC.* NN.* CC.* NN.* DT.* VB.*,10.0
602847,PR.*_CC.* VB.* CC.* NN.* CC.* NN.*,10.0,,,,PR.*_CC.* VB.* CC.* NN.* CC.* NN.*,10.0
602848,CC.* NN.* NN.* CC.* DT.* PR.*_CC.*,2.0,,,,CC.* NN.* NN.* CC.* DT.* PR.*_CC.*,2.0
602849,NN.* NN.* CC.* DT.* PR.*_CC.* NN.*,3.0,,,,NN.* NN.* CC.* DT.* PR.*_CC.* NN.*,3.0
602850,CC.* NN.* LM CD.* DT.* VB.*,2.0,,,,CC.* NN.* LM CD.* DT.* VB.*,2.0
602851,NN.* LM CD.* DT.* VB.* CC.*,2.0,,,,NN.* LM CD.* DT.* VB.* CC.*,2.0
602852,PM.* PR.* LM VB.* PR.*_CC.* JJ.*_CC.*,2.0,,,,PM.* PR.* LM VB.* PR.*_CC.* JJ.*_CC.*,2.0
602853,PR.* LM VB.* PR.*_CC.* JJ.*_CC.* NN.*,2.0,,,,PR.* LM VB.* PR.*_CC.* JJ.*_CC.* NN.*,2.0
602854,CC.* NN.* CC.* PR.*_CC.* JJ.*_CC.* NN.*,10.0,,,,CC.* NN.* CC.* PR.*_CC.* JJ.*_CC.* NN.*,10.0
602855,DT.* VB.*_VB.* CC.* NN.* CC.* VB.*,3.0,,,,DT.* VB.*_VB.* CC.* NN.* CC.* VB.*,3.0
602856,VB.*_VB.* CC.* NN.* CC.* VB.* CC.*,5.0,,,,VB.*_VB.* CC.* NN.* CC.* VB.* CC.*,5.0
602857,RB.*_CC.* VB.* CC.* CC.* NN.* CC.*,3.0,,,,RB.*_CC.* VB.* CC.* CC.* NN.* CC.*,3.0
602858,VB.* CC.* DT.* JJ.* PM.* NN.*,4.0,,,,VB.* CC.* DT.* JJ.* PM.* NN.*,4.0
602859,PM.* LM VB.* CC.* NN.* CC.*,31.0,,,,PM.* LM VB.* CC.* NN.* CC.*,31.0
602860,LM VB.* CC.* NN.* CC.* JJ.*_CC.*,9.0,,,,LM VB.* CC.* NN.* CC.* JJ.*_CC.*,9.0
602861,CC.* NN.* CC.* VB.* PR.*_CC.* VB.*,7.0,,,,CC.* NN.* CC.* VB.* PR.*_CC.* VB.*,7.0
602862,NN.* CC.* VB.* PR.*_CC.* VB.* RB.*,2.0,,,,NN.* CC.* VB.* PR.*_CC.* VB.* RB.*,2.0
602863,PR.*_CC.* VB.* RB.* CC.* PR.*_CC.* NN.*,2.0,,,,PR.*_CC.* VB.* RB.* CC.* PR.*_CC.* NN.*,2.0
602864,PM.* DT.* NN.* LM RB.* VB.*,4.0,,,,PM.* DT.* NN.* LM RB.* VB.*,4.0
602865,RB.* VB.* CC.* NN.* CC.* PR.*_CC.*,5.0,,,,RB.* VB.* CC.* NN.* CC.* PR.*_CC.*,5.0
602866,CC.* NN.* CC.* PR.*_CC.* FW PM.*,2.0,,,,CC.* NN.* CC.* PR.*_CC.* FW PM.*,2.0
602867,PM.* PM.* VB.* CC.* PR.*_CC.* NN.*,6.0,,,,PM.* PM.* VB.* CC.* PR.*_CC.* NN.*,6.0
602868,PM.* VB.* CC.* PR.* LM VB.*,2.0,,,,PM.* VB.* CC.* PR.* LM VB.*,2.0
602869,VB.* CC.* PR.* LM VB.* CC.*,11.0,,,,VB.* CC.* PR.* LM VB.* CC.*,11.0
602870,CC.* PR.* LM VB.* CC.* NN.*,33.0,,,,CC.* PR.* LM VB.* CC.* NN.*,33.0
602871,CC.* NN.* PM.* CC.* CC.* RB.*,4.0,,,,CC.* NN.* PM.* CC.* CC.* RB.*,4.0
602872,NN.* PM.* CC.* CC.* RB.* LM,3.0,,,,NN.* PM.* CC.* CC.* RB.* LM,3.0
602873,PM.* CC.* CC.* RB.* LM VB.*,3.0,,,,PM.* CC.* CC.* RB.* LM VB.*,3.0
602874,LM VB.* CC.* NN.* RB.* CC.*,10.0,,,,LM VB.* CC.* NN.* RB.* CC.*,10.0
602875,VB.* CC.* NN.* RB.* CC.* PR.*_CC.*,4.0,,,,VB.* CC.* NN.* RB.* CC.* PR.*_CC.*,4.0
602876,CC.* NN.* RB.*_CC.* NN.* CC.* VB.*,3.0,,,,CC.* NN.* RB.*_CC.* NN.* CC.* VB.*,3.0
602877,CC.* NN.* CC.* VB.* JJ.* CC.*,6.0,,,,CC.* NN.* CC.* VB.* JJ.* CC.*,6.0
602878,VB.* PM.* VB.* PR.* CC.* NN.*,2.0,,,,VB.* PM.* VB.* PR.* CC.* NN.*,2.0
602879,VB.* PR.* CC.* NN.* CC.* VB.*,9.0,,,,VB.* PR.* CC.* NN.* CC.* VB.*,9.0
602880,PR.* CC.* NN.* CC.* VB.* PM.*,2.0,,,,PR.* CC.* NN.* CC.* VB.* PM.*,2.0
602881,RB.*_CC.* NN.* PM.* DT.* NN.* CC.*,6.0,,,,RB.*_CC.* NN.* PM.* DT.* NN.* CC.*,6.0
602882,CC.* NN.* CC.* NN.* CC.* PR.*_CC.*,10.0,,,,CC.* NN.* CC.* NN.* CC.* PR.*_CC.*,10.0
602883,NN.* CC.* NN.* CC.* PR.*_CC.* JJ.*_CC.*,2.0,,,,NN.* CC.* NN.* CC.* PR.*_CC.* JJ.*_CC.*,2.0
602884,CC.* CC.* PM.* NN.* CC.* DT.*,12.0,,,,CC.* CC.* PM.* NN.* CC.* DT.*,12.0
602885,CC.* PR.*_CC.* NN.* PM.* PM.* CC.*,4.0,,,,CC.* PR.*_CC.* NN.* PM.* PM.* CC.*,4.0
602886,VB.* CC.* VB.* DT.* DT.* NN.*_CC.*,3.0,,,,VB.* CC.* VB.* DT.* DT.* NN.*_CC.*,3.0
602887,VB.* DT.* DT.* NN.*_CC.* PR.* PM.*,2.0,,,,VB.* DT.* DT.* NN.*_CC.* PR.* PM.*,2.0
602888,DT.* NN.* PM.* NN.* LM VB.*_CC.*,4.0,,,,DT.* NN.* PM.* NN.* LM VB.*_CC.*,4.0
602889,LM VB.* CC.* JJ.* CC.* NN.*,35.0,,,,LM VB.* CC.* JJ.* CC.* NN.*,35.0
602890,CC.* JJ.* CC.* NN.* CC.* RB.*,4.0,,,,CC.* JJ.* CC.* NN.* CC.* RB.*,4.0
602891,RB.* VB.* RB.*_CC.* NN.* CC.* NN.*,3.0,,,,RB.* VB.* RB.*_CC.* NN.* CC.* NN.*,3.0
602892,PM.* LM VB.* VB.* DT.* NN.*,2.0,,,,PM.* LM VB.* VB.* DT.* NN.*,2.0
602893,LM VB.* VB.* DT.* NN.* CC.*,8.0,,,,LM VB.* VB.* DT.* NN.* CC.*,8.0
602894,JJ.* JJ.* JJ.* CC.* NN.* CC.*,2.0,,,,JJ.* JJ.* JJ.* CC.* NN.* CC.*,2.0
602895,JJ.* JJ.* CC.* NN.* CC.* VB.*,2.0,,,,JJ.* JJ.* CC.* NN.* CC.* VB.*,2.0
602896,NN.* CC.* VB.* JJ.*_JJ.*_CC.* NN.* CC.*,2.0,,,,NN.* CC.* VB.* JJ.*_JJ.*_CC.* NN.* CC.*,2.0
602897,NN.* LM VB.*_CC.* VB.*_VB.* CC.* NN.*,2.0,,,,NN.* LM VB.*_CC.* VB.*_VB.* CC.* NN.*,2.0
602898,LM VB.*_CC.* VB.*_VB.* CC.* NN.* CC.*,2.0,,,,LM VB.*_CC.* VB.*_VB.* CC.* NN.* CC.*,2.0
602899,VB.*_CC.* VB.*_VB.* CC.* NN.* CC.* NN.*,2.0,,,,VB.*_CC.* VB.*_VB.* CC.* NN.* CC.* NN.*,2.0
602900,NN.* NN.* PM.* CC.* VB.* VB.*,2.0,,,,NN.* NN.* PM.* CC.* VB.* VB.*,2.0
602901,NN.* CC.* NN.* LM VB.*_CC.* RB.*,6.0,,,,NN.* CC.* NN.* LM VB.*_CC.* RB.*,6.0
602902,VB.* DT.* NN.* PM.* PM.* CC.*,4.0,,,,VB.* DT.* NN.* PM.* PM.* CC.*,4.0
602903,PM.* CC.* CC.* JJ.*_CC.* NN.* CC.*,3.0,,,,PM.* CC.* CC.* JJ.*_CC.* NN.* CC.*,3.0
602904,PR.* PM.* DT.* PR.* CC.* DT.*,2.0,,,,PR.* PM.* DT.* PR.* CC.* DT.*,2.0
602905,DT.* PR.* CC.* DT.* PR.* LM,2.0,,,,DT.* PR.* CC.* DT.* PR.* LM,2.0
602906,CC.* DT.* PR.* LM VB.* CC.*,3.0,,,,CC.* DT.* PR.* LM VB.* CC.*,3.0
602907,NN.* RB.* CC.* DT.* JJ.* CC.*,4.0,,,,NN.* RB.* CC.* DT.* JJ.* CC.*,4.0
602908,RB.* RB.* JJ.*_CC.* NN.* CC.* DT.*,2.0,,,,RB.* RB.* JJ.*_CC.* NN.* CC.* DT.*,2.0
602909,CC.* CC.* CC.* JJ.*_CC.* NN.* PM.*,2.0,,,,CC.* CC.* CC.* JJ.*_CC.* NN.* PM.*,2.0
602910,PM.* VB.* CC.* PR.* PR.* CC.*,2.0,,,,PM.* VB.* CC.* PR.* PR.* CC.*,2.0
602911,NN.* PM.* NN.* PM.* PR.*_CC.* JJ.*_CC.*,2.0,,,,NN.* PM.* NN.* PM.* PR.*_CC.* JJ.*_CC.*,2.0
602912,NN.* CC.* VB.* CC.* PR.* CC.*,11.0,,,,NN.* CC.* VB.* CC.* PR.* CC.*,11.0
602913,VB.* CC.* PR.* CC.* DT.* NN.*,12.0,,,,VB.* CC.* PR.* CC.* DT.* NN.*,12.0
602914,CC.* DT.* NN.* CC.* NN.* LM,27.0,,,,CC.* DT.* NN.* CC.* NN.* LM,27.0
602915,NN.* CC.* NN.* LM VB.* PM.*,15.0,,,,NN.* CC.* NN.* LM VB.* PM.*,15.0
602916,CC.* NN.* LM VB.* PM.* PM.*,6.0,,,,CC.* NN.* LM VB.* PM.* PM.*,6.0
602917,NN.* LM VB.* PM.* PM.* PR.*,3.0,,,,NN.* LM VB.* PM.* PM.* PR.*,3.0
602918,PM.* PR.* LM RB.* CC.* VB.*,2.0,,,,PM.* PR.* LM RB.* CC.* VB.*,2.0
602919,DT.* NN.* NN.* CC.* PR.*_CC.* NN.*,6.0,,,,DT.* NN.* NN.* CC.* PR.*_CC.* NN.*,6.0
602920,NN.* CC.* PR.*_CC.* NN.* CC.* VB.*,18.0,,,,NN.* CC.* PR.*_CC.* NN.* CC.* VB.*,18.0
602921,DT.* JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.*,2.0,,,,DT.* JJ.*_CC.* NN.* CC.* JJ.*_CC.* NN.*,2.0
602922,CC.* NN.* NN.* LM VB.*_VB.* RB.*,2.0,,,,CC.* NN.* NN.* LM VB.*_VB.* RB.*,2.0
602923,NN.* CC.* RB.*_CC.* VB.* CC.* DT.*,3.0,,,,NN.* CC.* RB.*_CC.* VB.* CC.* DT.*,3.0
602924,CC.* DT.* PR.* RB.*_CC.* NN.* CC.*,4.0,,,,CC.* DT.* PR.* RB.*_CC.* NN.* CC.*,4.0
602925,JJ.* CC.* NN.* LM VB.* DT.*,3.0,,,,JJ.* CC.* NN.* LM VB.* DT.*,3.0
602926,CC.* DT.* NN.* CC.* VB.*_VB.* CC.*,10.0,,,,CC.* DT.* NN.* CC.* VB.*_VB.* CC.*,10.0
602927,DT.* NN.* CC.* VB.*_VB.* CC.* JJ.*_CC.*,3.0,,,,DT.* NN.* CC.* VB.*_VB.* CC.* JJ.*_CC.*,3.0
602928,CC.* JJ.*_CC.* PM.* NN.* CC.* NN.*,2.0,,,,CC.* JJ.*_CC.* PM.* NN.* CC.* NN.*,2.0
602929,NN.* PM.* PR.* LM RB.* CC.*,3.0,,,,NN.* PM.* PR.* LM RB.* CC.*,3.0
602930,CC.* JJ.*_CC.* NN.* DT.* NN.* LM,2.0,,,,CC.* JJ.*_CC.* NN.* DT.* NN.* LM,2.0
602931,CC.* VB.*_VB.* CC.* JJ.* CC.* NN.*,5.0,,,,CC.* VB.*_VB.* CC.* JJ.* CC.* NN.*,5.0
602932,VB.*_VB.* CC.* JJ.* CC.* NN.* CC.*,9.0,,,,VB.*_VB.* CC.* JJ.* CC.* NN.* CC.*,9.0
602933,VB.* PR.* CC.* VB.*_CC.* NN.* CC.*,2.0,,,,VB.* PR.* CC.* VB.*_CC.* NN.* CC.*,2.0
602934,CC.* DT.* NN.*_CC.* PR.* LM VB.*,8.0,,,,CC.* DT.* NN.*_CC.* PR.* LM VB.*,8.0
602935,CC.* CC.* DT.* JJ.*_CC.* NN.* CC.*,5.0,,,,CC.* CC.* DT.* JJ.*_CC.* NN.* CC.*,5.0
602936,DT.* RB.*_CC.* NN.* CC.* NN.* CC.*,2.0,,,,DT.* RB.*_CC.* NN.* CC.* NN.* CC.*,2.0
602937,RB.*_CC.* NN.* CC.* NN.* CC.* DT.*,3.0,,,,RB.*_CC.* NN.* CC.* NN.* CC.* DT.*,3.0
602938,DT.* JJ.* CC.* NN.* DT.* NN.*,4.0,,,,DT.* JJ.* CC.* NN.* DT.* NN.*,4.0
602939,CC.* NN.* DT.* NN.* PM.* DT.*,2.0,,,,CC.* NN.* DT.* NN.* PM.* DT.*,2.0
602940,NN.* CC.* NN.* CD.* FW CC.*,2.0,,,,NN.* CC.* NN.* CD.* FW CC.*,2.0
602941,NN.* PM.* CC.* VB.* DT.* PR.*_CC.*,6.0,,,,NN.* PM.* CC.* VB.* DT.* PR.*_CC.*,6.0
602942,PM.* CC.* VB.* DT.* PR.*_CC.* NN.*,5.0,,,,PM.* CC.* VB.* DT.* PR.*_CC.* NN.*,5.0
602943,CC.* FW PM.* JJ.* CC.* NN.*,2.0,,,,CC.* FW PM.* JJ.* CC.* NN.*,2.0
602944,VB.* PM.* FW CC.* NN.* CC.*,3.0,,,,VB.* PM.* FW CC.* NN.* CC.*,3.0
602945,PM.* FW CC.* NN.* CC.* DT.*,3.0,,,,PM.* FW CC.* NN.* CC.* DT.*,3.0
602946,RB.*_CC.* PM.* VB.* CC.* DT.* NN.*,2.0,,,,RB.*_CC.* PM.* VB.* CC.* DT.* NN.*,2.0
602947,VB.* CC.* NN.* CC.* PR.*_CC.* NN.*,15.0,,,,VB.* CC.* NN.* CC.* PR.*_CC.* NN.*,15.0
602948,RB.* CC.* NN.* CC.* NN.* FW,3.0,,,,RB.* CC.* NN.* CC.* NN.* FW,3.0
602949,VB.* JJ.* CC.* PR.*_CC.* NN.* CC.*,3.0,,,,VB.* JJ.* CC.* PR.*_CC.* NN.* CC.*,3.0
602950,NN.* CC.* PR.* CC.* DT.* JJ.*,3.0,,,,NN.* CC.* PR.* CC.* DT.* JJ.*,3.0
602951,VB.* VB.* DT.* CD.* NN.* CC.*,2.0,,,,VB.* VB.* DT.* CD.* NN.* CC.*,2.0
602952,NN.* DT.* NN.* CC.* PR.*_CC.* VB.*,2.0,,,,NN.* DT.* NN.* CC.* PR.*_CC.* VB.*,2.0
602953,DT.* NN.* CC.* PR.*_CC.* VB.* CC.*,2.0,,,,DT.* NN.* CC.* PR.*_CC.* VB.* CC.*,2.0
602954,NN.* CC.* PR.*_CC.* VB.* CC.* NN.*,2.0,,,,NN.* CC.* PR.*_CC.* VB.* CC.* NN.*,2.0
602955,CC.* PR.*_CC.* VB.* CC.* NN.* CC.*,4.0,,,,CC.* PR.*_CC.* VB.* CC.* NN.* CC.*,4.0
602956,PR.*_CC.* VB.* CC.* NN.* CC.* VB.*,2.0,,,,PR.*_CC.* VB.* CC.* NN.* CC.* VB.*,2.0
602957,PM.* CC.* VB.* PR.* CC.* PR.*_CC.*,3.0,,,,PM.* CC.* VB.* PR.* CC.* PR.*_CC.*,3.0
602958,CC.* VB.* PR.* CC.* PR.*_CC.* NN.*,7.0,,,,CC.* VB.* PR.* CC.* PR.*_CC.* NN.*,7.0
602959,PM.* NN.* PR.* CC.* DT.* PR.*_CC.*,2.0,,,,PM.* NN.* PR.* CC.* DT.* PR.*_CC.*,2.0
602960,DT.* PR.*_CC.* NN.* PM.* PR.* LM,2.0,,,,DT.* PR.*_CC.* NN.* PM.* PR.* LM,2.0
602961,LM NN.* PM.* CC.* VB.* PR.*_CC.*,2.0,,,,LM NN.* PM.* CC.* VB.* PR.*_CC.*,2.0
602962,VB.* PR.* CC.* RB.* VB.* CC.*,4.0,,,,VB.* PR.* CC.* RB.* VB.* CC.*,4.0
602963,CC.* DT.* JJ.*_CC.* NN.* CC.* PR.*_CC.*,3.0,,,,CC.* DT.* JJ.*_CC.* NN.* CC.* PR.*_CC.*,3.0
602964,DT.* JJ.*_CC.* NN.* CC.* PR.*_CC.* NN.*,2.0,,,,DT.* JJ.*_CC.* NN.* CC.* PR.*_CC.* NN.*,2.0
602965,JJ.*_CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,5.0,,,,JJ.*_CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,5.0
602966,NN.* PM.* PM.* CC.* VB.* CC.*,3.0,,,,NN.* PM.* PM.* CC.* VB.* CC.*,3.0
602967,NN.* PM.* LM VB.* PM.* NN.*,4.0,,,,NN.* PM.* LM VB.* PM.* NN.*,4.0
602968,PM.* LM VB.* PM.* NN.* CC.*,3.0,,,,PM.* LM VB.* PM.* NN.* CC.*,3.0
602969,LM VB.* PM.* NN.* CC.* DT.*,17.0,,,,LM VB.* PM.* NN.* CC.* DT.*,17.0
602970,PM.* NN.* CC.* RB.* PR.* CC.*,2.0,,,,PM.* NN.* CC.* RB.* PR.* CC.*,2.0
602971,VB.* PR.* CC.* NN.* VB.* CC.*,2.0,,,,VB.* PR.* CC.* NN.* VB.* CC.*,2.0
602972,PR.* CC.* NN.* VB.* CC.* VB.*,2.0,,,,PR.* CC.* NN.* VB.* CC.* VB.*,2.0
602973,CC.* PM.* VB.* PR.* CC.* DT.*,3.0,,,,CC.* PM.* VB.* PR.* CC.* DT.*,3.0
602974,PR.* CC.* DT.* NN.* CC.* RB.*,2.0,,,,PR.* CC.* DT.* NN.* CC.* RB.*,2.0
602975,CC.* DT.* NN.* CC.* RB.* RB.*,4.0,,,,CC.* DT.* NN.* CC.* RB.* RB.*,4.0
602976,DT.* NN.* CC.* RB.* RB.* PR.*,2.0,,,,DT.* NN.* CC.* RB.* RB.* PR.*,2.0
602977,NN.* CC.* RB.* RB.* PR.* VB.*,6.0,,,,NN.* CC.* RB.* RB.* PR.* VB.*,6.0
602978,VB.* DT.* NN.* CC.* PR.*_CC.* VB.*,3.0,,,,VB.* DT.* NN.* CC.* PR.*_CC.* VB.*,3.0
602979,DT.* NN.* CC.* PR.*_CC.* VB.* PM.*,2.0,,,,DT.* NN.* CC.* PR.*_CC.* VB.* PM.*,2.0
602980,NN.* NN.* PM.* CC.* DT.* PR.*_CC.*,3.0,,,,NN.* NN.* PM.* CC.* DT.* PR.*_CC.*,3.0
602981,PR.*_CC.* NN.* PM.* LM VB.* CC.*,3.0,,,,PR.*_CC.* NN.* PM.* LM VB.* CC.*,3.0
602982,LM VB.* CC.* NN.* PR.*_CC.* NN.*,3.0,,,,LM VB.* CC.* NN.* PR.*_CC.* NN.*,3.0
602983,CC.* NN.* PR.*_CC.* NN.* VB.* VB.*,2.0,,,,CC.* NN.* PR.*_CC.* NN.* VB.* VB.*,2.0
602984,NN.* PR.*_CC.* NN.* VB.* VB.* DT.*,2.0,,,,NN.* PR.*_CC.* NN.* VB.* VB.* DT.*,2.0
602985,JJ.*_CC.* NN.* DT.* VB.* CC.* NN.*_CC.*,2.0,,,,JJ.*_CC.* NN.* DT.* VB.* CC.* NN.*_CC.*,2.0
602986,NN.* DT.* VB.* CC.* NN.*_CC.* JJ.*,2.0,,,,NN.* DT.* VB.* CC.* NN.*_CC.* JJ.*,2.0
602987,DT.* VB.* CC.* NN.*_CC.* JJ.* PM.*,2.0,,,,DT.* VB.* CC.* NN.*_CC.* JJ.* PM.*,2.0
602988,JJ.*_CC.* NN.* DT.* VB.* CC.* NN.*,5.0,,,,JJ.*_CC.* NN.* DT.* VB.* CC.* NN.*,5.0
602989,VB.* CC.* NN.* PM.* CC.* PR.*_CC.*,2.0,,,,VB.* CC.* NN.* PM.* CC.* PR.*_CC.*,2.0
602990,CC.* NN.* PM.* CC.* PR.*_CC.* VB.*,2.0,,,,CC.* NN.* PM.* CC.* PR.*_CC.* VB.*,2.0
602991,NN.* PM.* CC.* PR.*_CC.* VB.* CC.*,2.0,,,,NN.* PM.* CC.* PR.*_CC.* VB.* CC.*,2.0
602992,PM.* CC.* PR.*_CC.* VB.* CC.* DT.*,2.0,,,,PM.* CC.* PR.*_CC.* VB.* CC.* DT.*,2.0
602993,CC.* PR.*_CC.* VB.* CC.* DT.* NN.*,4.0,,,,CC.* PR.*_CC.* VB.* CC.* DT.* NN.*,4.0
602994,CC.* DT.* NN.* CC.* PM.* VB.*,2.0,,,,CC.* DT.* NN.* CC.* PM.* VB.*,2.0
602995,DT.* NN.* CC.* PM.* VB.* CC.*,2.0,,,,DT.* NN.* CC.* PM.* VB.* CC.*,2.0
602996,NN.* PM.* CC.* RB.* DT.* JJ.*_CC.*,3.0,,,,NN.* PM.* CC.* RB.* DT.* JJ.*_CC.*,3.0
602997,VB.* DT.* NN.* DT.* NN.* RB.*_CC.*,4.0,,,,VB.* DT.* NN.* DT.* NN.* RB.*_CC.*,4.0
602998,NN.* PM.* CC.* PR.*_CC.* NN.* CC.*,7.0,,,,NN.* PM.* CC.* PR.*_CC.* NN.* CC.*,7.0
602999,NN.* PM.* PM.* LM VB.* CC.*,4.0,,,,NN.* PM.* PM.* LM VB.* CC.*,4.0
603000,JJ.*_CC.* NN.* CC.* NN.* CC.* CC.*,7.0,,,,JJ.*_CC.* NN.* CC.* NN.* CC.* CC.*,7.0
603001,CC.* JJ.*_CC.* NN.* PM.* LM RB.*_CC.*,2.0,,,,CC.* JJ.*_CC.* NN.* PM.* LM RB.*_CC.*,2.0
603002,JJ.*_CC.* NN.* PM.* LM RB.*_CC.* VB.*,2.0,,,,JJ.*_CC.* NN.* PM.* LM RB.*_CC.* VB.*,2.0
603003,NN.* PM.* LM RB.*_CC.* VB.* CC.*,3.0,,,,NN.* PM.* LM RB.*_CC.* VB.* CC.*,3.0
603004,PM.* LM RB.*_CC.* VB.* CC.* NN.*,2.0,,,,PM.* LM RB.*_CC.* VB.* CC.* NN.*,2.0
603005,LM RB.*_CC.* VB.* CC.* NN.* CC.*,12.0,,,,LM RB.*_CC.* VB.* CC.* NN.* CC.*,12.0
603006,CC.* NN.* LM VB.* CC.* PR.*_CC.*,30.0,,,,CC.* NN.* LM VB.* CC.* PR.*_CC.*,30.0
603007,NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.*,9.0,,,,NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.*,9.0
603008,LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.*,9.0,,,,LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.*,9.0
603009,CC.* RB.* LM RB.* NN.* CC.*,2.0,,,,CC.* RB.* LM RB.* NN.* CC.*,2.0
603010,CC.* RB.*_CC.* VB.* CC.* NN.* CC.*,7.0,,,,CC.* RB.*_CC.* VB.* CC.* NN.* CC.*,7.0
603011,RB.*_CC.* VB.* CC.* NN.* CC.* DT.*,9.0,,,,RB.*_CC.* VB.* CC.* NN.* CC.* DT.*,9.0
603012,CC.* DT.* NN.* RB.* CC.* NN.*,6.0,,,,CC.* DT.* NN.* RB.* CC.* NN.*,6.0
603013,VB.* CC.* CD.* CC.* NN.* PM.*,5.0,,,,VB.* CC.* CD.* CC.* NN.* PM.*,5.0
603014,CC.* NN.* PM.* CC.* CC.* PR.*,3.0,,,,CC.* NN.* PM.* CC.* CC.* PR.*,3.0
603015,CC.* CC.* PR.* DT.* NN.* CC.*,2.0,,,,CC.* CC.* PR.* DT.* NN.* CC.*,2.0
603016,RB.* CC.* VB.* CC.* PR.*_CC.* DT.*,3.0,,,,RB.* CC.* VB.* CC.* PR.*_CC.* DT.*,3.0
603017,NN.* LM VB.* CC.* CC.* DT.*,7.0,,,,NN.* LM VB.* CC.* CC.* DT.*,7.0
603018,LM VB.* CC.* CC.* DT.* NN.*,11.0,,,,LM VB.* CC.* CC.* DT.* NN.*,11.0
603019,DT.* NN.* NN.* LM JJ.*_CC.* NN.*,2.0,,,,DT.* NN.* NN.* LM JJ.*_CC.* NN.*,2.0
603020,NN.* LM JJ.*_CC.* NN.* PM.* DT.*,2.0,,,,NN.* LM JJ.*_CC.* NN.* PM.* DT.*,2.0
603021,PM.* DT.* DT.* NN.* LM VB.*_CC.*,3.0,,,,PM.* DT.* DT.* NN.* LM VB.*_CC.*,3.0
603022,PM.* DT.* DT.* JJ.* CC.* NN.*,4.0,,,,PM.* DT.* DT.* JJ.* CC.* NN.*,4.0
603023,NN.* LM VB.* CC.* JJ.* RB.*,2.0,,,,NN.* LM VB.* CC.* JJ.* RB.*,2.0
