Pattern_ID,Hybrid_N-Gram,Frequency,POS_Type
426384,VBTS CC.* PR.* DT.*,36,Mixed POS
426385,JJD_CCP DT.* FW FW,3,Mixed POS
408287,JJD_CCP DTCP FW FW,3,Mixed POS
426386,FW CCT NN.* NN.*_PM.*,107,Mixed POS
408288,FW CCT NNP NNP_PMC,4,Mixed POS
426387,CCP NN.* CC.* NN.*_PM.*,7584,Mixed POS
426388,CCP DT.* NN.* RB.*,72,Mixed POS
426389,DTCP NN.* RB.* CC.*,166,Mixed POS
426390,CCP NN.* RB.* VB.*,98,Mixed POS
426391,NNC CCP DT.* NNPA,11,Mixed POS
426392,CCP DT.* NNPA LM,21,Mixed POS
408297,CCP DTC NNPA LM,20,Mixed POS
408298,DTC NNPA LM VBTS,27,Mixed POS
426393,NNPA LM VBTS CC.*,57,Mixed POS
408299,NNPA LM VBTS CCT,13,Mixed POS
408300,LM VBTS CCT RBW,4,Mixed POS
426394,FW FW RBW_CCP NN.*,5,Mixed POS
408301,FW FW RBW_CCP NNP,4,Mixed POS
426395,CCP VB.* NN.* CC.*,368,Mixed POS
426396,NNC CCP JJ.* CC.*,108,Mixed POS
426397,CCP VB.* CC.* CD.*,84,Mixed POS
426398,VBTS CC.* CD.* PM.*,23,Mixed POS
426399,VBTS CC.* NN.* CC.*,893,Mixed POS
426400,NNPA LM VBTS CC.*,57,Mixed POS
408311,NNPA LM VBTS CCB,28,Mixed POS
426401,LM VBTS CC.* NN.*_PM.*,2101,Mixed POS
408312,LM VBTS CCB NNC_PMC,9,Mixed POS
426402,CCB CD.* NN.* CC.*,56,Mixed POS
426403,NNC CCT CD.* DT.*,3,Mixed POS
426404,CCP VB.* CC.* NN.*,1903,Mixed POS
426405,NNP CC.* NN.* DT.*,40,Mixed POS
426406,CCB NN.* DTC DTCP,64,Mixed POS
426407,CCP DT.* DTCP JJD,25,Mixed POS
426408,DTC DTCP JJD PM.*,16,Mixed POS
426409,DTCP JJ.* PM.* NN.*,44,Mixed POS
426410,JJD PM.* NN.* LM,19,Mixed POS
408323,JJD PMS NNP LM,12,Mixed POS
426411,PMS NN.* LM VBTF,6,Mixed POS
408324,PMS NNP LM VBTF,5,Mixed POS
426412,NNP LM VBTF CC.*,66,Mixed POS
408325,NNP LM VBTF CCT,40,Mixed POS
426413,LM VBTF CC.* NN.*,147,Mixed POS
408326,LM VBTF CCT NNC,57,Mixed POS
426414,VBTF CC.* NN.* CC.*,214,Mixed POS
426415,CCB NN.* CC.* NN.*,1009,Mixed POS
426416,NNC CCT NN.* CCA,71,Mixed POS
426417,JJN_CCP JJ.* CC.* DT.*,8,Mixed POS
426418,CCP DT.* NN.* DT.*,109,Mixed POS
426419,DTCP NN.* DT.* VBAF,13,Mixed POS
426420,NNC DTC VBAF CC.*,55,Mixed POS
426421,DTC VBAF CC.* JJ.*,12,Mixed POS
426422,JJD CC.* NN.* CC.*,1214,Mixed POS
426423,CCB NN.* CC.* CC.*,101,Mixed POS
426424,NNP CC.* CC.* JJ.*,24,Mixed POS
426425,CCA CC.* JJ.* NN.*,14,Mixed POS
426426,JJD_CCP NN.* CCB NN.*_PM.*,883,Mixed POS
408340,NNPA NNP LM VBTS,13,Mixed POS
426427,VBTS PM.* NN.* CC.*,171,Mixed POS
426428,PMS NN.* CCP DT.*,86,Mixed POS
426429,CCP DT.* JJN_CCP NNC,23,Mixed POS
426430,NNPA CDB CC.* NN.*,6,Mixed POS
426431,NNP CC.* VB.* CC.*,448,Mixed POS
426432,RBR DT.* NN.* NN.*_PM.*,51,Mixed POS
426433,RBF JJ.* NN.* LM,2,Mixed POS
408350,RBF JJD_CCP NNC LM,2,Mixed POS
426434,JJD_CCP NN.* LM RBF,9,Mixed POS
408351,JJD_CCP NNC LM RBF,9,Mixed POS
408352,NNC LM RBF VBTS,37,Mixed POS
426435,LM RBF VB.* CC.*,182,Mixed POS
408353,LM RBF VBTS CCA,5,Mixed POS
426436,CCT VB.* CC.* NN.*,255,Mixed POS
426437,VBTS CC.* NN.* PM.*,41,Mixed POS
426438,CCB FW LM VB.*,28,Mixed POS
408356,CCB FW LM VBTS,11,Mixed POS
426439,FW LM VBTS CC.*,53,Mixed POS
408357,FW LM VBTS CCT,26,Mixed POS
426440,PRI RB.* NN.* CC.*,65,Mixed POS
426441,CCB NN.* DT.* VBAF,17,Mixed POS
426442,NNP DT.* VBAF CC.*,25,Mixed POS
426443,CCT JJ.* CC.* NN.*_PM.*,711,Mixed POS
426444,CCT PR.* NN.* CC.*,698,Mixed POS
426445,LM DTC NNC CC.*,41,Mixed POS
408363,LM DTC NNC CCB,22,Mixed POS
426446,CCB NN.* CC.* CD.*,42,Mixed POS
426447,NNC JJD CC.* NN.*,42,Mixed POS
426448,NNP NN.* CCP VB.*,32,Mixed POS
426449,NNPA CCP VB.* NN.*,11,Mixed POS
426450,VBH NNC CC.* CD.*,37,Mixed POS
426451,RBF VB.* CC.* DT.*,56,Mixed POS
426452,DTCP NN.* DT.* PRI_CCP,3,Mixed POS
426453,DTC PRI_CCP DT.* VB.*,3,Mixed POS
426454,NNP_CCP NN.* CC.* DT.*,37,Mixed POS
426455,CCB DT.* NN.* RB.*,100,Mixed POS
426456,DTCP NN.* RB.* CC.*,166,Mixed POS
426457,RBL CC.* NN.* NN.*,49,Mixed POS
426458,NNP NN.* DTC DTCP,3,Mixed POS
426459,RBI_CCP JJ.* NN.* CCP,4,Mixed POS
426460,CCP VB.* CC.* VB.*,347,Mixed POS
426461,VBTS CC.* VB.* DT.*,84,Mixed POS
426462,NNC_CCP JJ.* CC.* NN.*,146,Mixed POS
426463,JJD CC.* NN.* CC.*,1214,Mixed POS
408385,LM VBTS CCT PRQ_CCP,2,Mixed POS
426464,VBTS CC.* PR.* DT.*,36,Mixed POS
426465,CCT PR.* DT.* NN.*,148,Mixed POS
426466,PRQ_CCP DT.* NN.* CC.*,37,Mixed POS
426467,CCB JJ.* CC.* VB.*,33,Mixed POS
426468,VBW CC.* PR.* NN.*,99,Mixed POS
426469,DTC VBTS CC.* JJ.*,54,Mixed POS
426470,VBTS CC.* JJ.* NN.*,253,Mixed POS
426471,CCT JJ.* NN.* CCP,95,Mixed POS
426472,CCT DT.* CCR PM.*,9,Mixed POS
426473,CCR PM.* NN.* CC.*,212,Mixed POS
426474,CCP NN.* PM.* NN.*,93,Mixed POS
426475,NNCA PM.* NN.* CC.*,13,Mixed POS
426476,DTC NNC CCB PR.*,81,Mixed POS
408405,NNC LM RBW RBD,0,Mixed POS
408406,LM RBW RBD VBOF,1,Mixed POS
426477,CCT NN.* RB.* NN.*,117,Mixed POS
426478,NNP RB.* NN.* CD.*_PM.*,115,Mixed POS
426479,VBTS_CCP VB.* CC.* DT.*,6,Mixed POS
426480,CCT DT.* NN.* RB.*,74,Mixed POS
426481,RBW CC.* VB.* NN.*,1,Mixed POS
426482,CCT VB.* NN.* CC.*,96,Mixed POS
426483,VBTS_CCP NN.* CC.* NN.*_PM.*,126,Mixed POS
426484,DTC NNC CCB VB.*,62,Mixed POS
426485,VBTS CC.* NN.* DT.*,177,Mixed POS
426486,CCB NN.* DT.* NN.*_PM.*,579,Mixed POS
426487,CCA VB.* RB.* DT.*,20,Mixed POS
426488,DTC JJN CC.* PRSP_CCP,1,Mixed POS
426489,NNP LM VBTS NN.*,33,Mixed POS
408419,NNP LM VBTS NNC,33,Mixed POS
408420,VBS LM VBTS CCT,1,Mixed POS
426490,CCT NN.* RB.* CD.*_PM.*,383,Mixed POS
426491,FW CCB DT.* NN.*,12,Mixed POS
408422,FW CCB DTCP NNC,9,Mixed POS
426492,CCB NN.* DT.* JJD,25,Mixed POS
426493,NNC CCP PR.*_PM.* FW,35,Mixed POS
408424,NNC CCP PRS_PMS FW,0,Mixed POS
426494,NNC CCB DT.* JJ.*,90,Mixed POS
426495,CCB DT.* JJ.* CC.*,58,Mixed POS
426496,CCP VB.* DT.* NN.*,732,Mixed POS
426497,CCT DT.* NN.* NN.*_PM.*,1164,Mixed POS
426498,VBTS CC.* NN.* CC.*,893,Mixed POS
426499,DTCP NN.* CC.* DT.*,146,Mixed POS
426500,CCR PM.* VB.* DT.*,9,Mixed POS
426501,PMS VB.* DT.* NN.*,38,Mixed POS
426502,VBTS DT.* NN.* LM,31,Mixed POS
408435,VBTS DTP NNP LM,13,Mixed POS
426503,NNP LM VBTR CC.*,155,Mixed POS
408436,NNP LM VBTR CCT,51,Mixed POS
426504,LM VBTR CC.* NN.*,175,Mixed POS
408437,LM VBTR CCT NNP,14,Mixed POS
426505,CCA_PMS VB.* CCT PRI_CCP,3,Mixed POS
426506,VBTR CCT PR.* NN.*,39,Mixed POS
426507,VBTR CCT PR.* NN.*,39,Mixed POS
426508,CCT PR.* NN.* CC.*,698,Mixed POS
426509,NNP CC.* VB.* CC.*,448,Mixed POS
426510,PMS NN.* CCP DT.*,86,Mixed POS
426511,DTP NN.* LM VB.*,317,Mixed POS
408445,DTP NNP LM VBTR_VBAF,7,Mixed POS
426512,LM VBTR_VBAF CC.* NN.*,64,Mixed POS
408446,LM VBTR_VBAF CCT NNC,31,Mixed POS
426513,VBTR_VBAF CC.* NN.* CC.*,146,Mixed POS
426514,CCT NN.* CC.* VB.*,624,Mixed POS
426515,NNC CCP VB.* DT.*,256,Mixed POS
426516,CCB PR.* NN.* CC.*,411,Mixed POS
426517,PRI_CCP NN.* CCA VB.*,17,Mixed POS
426518,NNC CCA VB.* DT.*,116,Mixed POS
426519,CCA VB.* DT.* PRI,25,Mixed POS
426520,VBTS DT.* PRI CC.*,11,Mixed POS
426521,DTC PRI CC.* PR.*,27,Mixed POS
426522,PRI CC.* PR.* NN.*,19,Mixed POS
426523,VBTF JJ.* CC.* JJ.*,0,Mixed POS
426524,DTC DTCP NNP CC.*,27,Mixed POS
426525,DTCP NN.* CC.* JJ.*,223,Mixed POS
426526,NNC CCB JJ.* LM,4,Mixed POS
408462,NNC CCB JJD LM,4,Mixed POS
408463,CCB JJD LM VBTS,2,Mixed POS
426527,JJD LM VBTS CC.*,17,Mixed POS
408464,JJD LM VBTS CCP,4,Mixed POS
426528,DTC PRSP_CCP NN.* DT.*,8,Mixed POS
426529,NNC DTC JJD_CCP NN.*,22,Mixed POS
426530,DTC JJD_CCP NN.* CCT,69,Mixed POS
426531,CCT DT.* NN.* CC.*,716,Mixed POS
426532,CCP RB.* VB.* DT.*,71,Mixed POS
426533,RBD_CCP VB.* DT.* NNC,51,Mixed POS
426534,VBTS CC.* DT.* NN.*,546,Mixed POS
426535,DTCP NN.* RB.* CC.*,166,Mixed POS
426536,NNP RB.* CC.* PR.*,18,Mixed POS
426537,CCR DT.* NN.* LM,54,Mixed POS
408478,CCR DTP NNP LM,3,Mixed POS
426538,DTP NN.* LM RB.*,63,Mixed POS
408479,DTP NNP LM RBD_CCP,11,Mixed POS
408480,NNP LM RBD_CCP VBW,10,Mixed POS
426539,LM RBD_CCP VB.* CC.*,131,Mixed POS
408481,LM RBD_CCP VBW CCT,13,Mixed POS
426540,LM VBTR CC.* NN.*,175,Mixed POS
408483,LM VBTR CCT NNC,70,Mixed POS
426541,NNP CC.* VB.* CC.*,448,Mixed POS
426542,CCA VB.* CC.* PR.*,101,Mixed POS
426543,CCP VB.* RB.* CC.*,195,Mixed POS
426544,CCB NN.* CC.* JJ.*,283,Mixed POS
426545,NNC CCT JJ.* NN.*,228,Mixed POS
426546,NNC CCT NN.*_PM.* NN.*,1051,Mixed POS
426547,CCT VB.* PR.* CC.*,28,Mixed POS
426548,PRS CC.* PR.* CC.*,7,Mixed POS
426549,CCB VB.* DT.* NN.*,168,Mixed POS
426550,CCA VB.* DT.* PR.*,47,Mixed POS
426551,VBOF DT.* PR.* VB.*,6,Mixed POS
426552,CCA VB.* DT.* DT.*,65,Mixed POS
426553,DTCP NN.* CC.* RB.*,128,Mixed POS
426554,NNC CCT RB.* CC.*,8,Mixed POS
426555,VBAF CC.* PR.* DT.*,18,Mixed POS
426556,CCT PR.* DT.* NN.*_PM.*,196,Mixed POS
426557,DTC NNC_CCP JJ.* CC.*,35,Mixed POS
426558,RBF PR.* VB.* DT.*,39,Mixed POS
426559,DTC PRQ_CCP DT.* NN.*,16,Mixed POS
426560,PRQ_CCP DT.* NN.* CC.*,37,Mixed POS
408514,PRO LM RBL NNC,3,Mixed POS
426561,LM RBL NN.* CC.*,32,Mixed POS
408515,LM RBL NNC CCB,21,Mixed POS
426562,RBL NN.* CC.* DT.*,13,Mixed POS
426563,CCT PR.* NN.* CC.*,698,Mixed POS
426564,CCR VB.* PR.* VB.*,10,Mixed POS
426565,VBS PR.* VB.* DT.*,24,Mixed POS
426566,DTC PRC_CCP NN.* CC.*,3,Mixed POS
426567,DTC PRSP_CCP PM.* NN.*,15,Mixed POS
426568,PMS NN.* RBW_CCP NN.*,8,Mixed POS
426569,NNP_CCP NN.* CCB NN.*,57,Mixed POS
426570,CCB NN.* CC.* PR.*,314,Mixed POS
426571,PRI_CCP NN.* CCB NN.*_PM.*,433,Mixed POS
426572,RBR CC.* DT.* NN.*_PM.*,109,Mixed POS
426573,CCB NN.* RB.* DT.*,34,Mixed POS
426574,RBI DT.* VBTS CC.*,11,Mixed POS
426575,DTC VBTS CC.* NN.*,197,Mixed POS
426576,DTC JJCS_JJD_CCP NN.* CCB,22,Mixed POS
426577,JJCS_JJD_CCP NN.* CC.* NN.*,78,Mixed POS
426578,RBW CC.* VB.* CC.*,34,Mixed POS
426579,VBTS DT.* FW CC.*,5,Mixed POS
408541,VBTS DTC FW CCB,2,Mixed POS
426580,DTC FW CCB CD.*,2,Mixed POS
408542,DTC FW CCB CDB,2,Mixed POS
426581,CCB CD.* NN.* NN.*,37,Mixed POS
426582,CDB NN.* NN.* NNPA,6,Mixed POS
426583,NNC_CCP NN.* NNPA CDB,5,Mixed POS
426584,NNPA CDB NN.* NN.*,9,Mixed POS
426585,VBW RB.* CC.* CD.*,2,Mixed POS
426586,JJD_CCP NN.* RBW_CCP NNP,16,Mixed POS
426587,NNC RBW_CCP NN.* CD.*_PM.*,170,Mixed POS
426588,CCB NN.* CC.* VB.*,881,Mixed POS
426589,DTCP CD.* NN.* NN.*,12,Mixed POS
426590,RBL CC.* NN.* CC.*,199,Mixed POS
426591,CCB NN.* CC.* NN.*_PM.*,3585,Mixed POS
408556,DTC NNC LM CCR,4,Mixed POS
426592,RBF PRO VB.* CC.*,27,Mixed POS
426593,VBTR DTC PRI CC.*,6,Mixed POS
426594,DTC JJD_CCP DT.* NNC,23,Mixed POS
426595,JJD_CCP DT.* NN.* CCT,27,Mixed POS
426596,NNP NN.* NNPA RBW_CCP,4,Mixed POS
426597,LM PRI CC.* DT.*,20,Mixed POS
408562,LM PRI CCT DTCP,20,Mixed POS
426598,PRI CC.* DT.* VB.*,35,Mixed POS
426599,CCT DT.* VB.* CCT,6,Mixed POS
426600,VBTR_VBAF CC.* CC.* NN.*,12,Mixed POS
426601,VBW VB.* PR.* DT.*,2,Mixed POS
426602,VBOF PR.* DT.* NN.*,44,Mixed POS
426603,PRS DT.* NNC CCT,12,Mixed POS
426604,DTC NNC_CCP VB.* LM,4,Mixed POS
408569,DTC NNC_CCP VBTR LM,2,Mixed POS
426605,NNC_CCP VB.* LM VB.*,9,Mixed POS
408570,NNC_CCP VBTR LM VBTS,1,Mixed POS
408571,VBTR LM VBTS JJD,2,Mixed POS
426606,RBL JJ.* NN.* CC.*,19,Mixed POS
426607,NNP CC.* VB.* CC.*,448,Mixed POS
426608,CCP VB.* CC.* NN.*,1903,Mixed POS
426609,NNC CCB PR.* NN.*,318,Mixed POS
426610,CCB PR.* NN.* NN.*,49,Mixed POS
426611,NNC CCB NN.* NN.*_PM.*,2258,Mixed POS
426612,RBW VB.* DT.* NNC,77,Mixed POS
426613,DTCP NN.* RB.* JJ.*,20,Mixed POS
408583,LM VBTS_VBOF RBL CCT,2,Mixed POS
426614,RBL CC.* NN.* CC.*,199,Mixed POS
426615,CCT NN.* CC.* DT.*,508,Mixed POS
426616,CCT NN.* CC.* RB.*,147,Mixed POS
426617,NNC CCP RB.* VB.*,135,Mixed POS
426618,VBW LM VBOF CC.*,3,Mixed POS
408589,VBW LM VBOF CCB,2,Mixed POS
426619,LM VBOF CC.* NN.*,50,Mixed POS
408590,LM VBOF CCB NNC,18,Mixed POS
426620,VBOF CC.* NN.* CC.*,125,Mixed POS
426621,CCP VB.* DT.* NN.*,732,Mixed POS
426622,CCB NN.* RB.* CD.*,37,Mixed POS
426623,PRI CC.* JJ.* PM.*,2,Mixed POS
426624,CCP PR.* CC.* DT.*,32,Mixed POS
426625,NNP DT.* NNC DTP,10,Mixed POS
426626,NNC_CCP NN.* CC.* NN.*,180,Mixed POS
426627,RBW CC.* NN.* CC.*,88,Mixed POS
426628,CCP NN.* LM RB.*,192,Mixed POS
408601,CCP NNC LM RBF,59,Mixed POS
426629,LM RBF VB.* CC.*,182,Mixed POS
408602,LM RBF VBTR CCT,11,Mixed POS
426630,VBTR CCT JJ.* NN.*_PM.*,58,Mixed POS
426631,PMS NN.* CCP JJ.*,15,Mixed POS
426632,RBI CC.* NN.* CC.*,123,Mixed POS
426633,CCT DT.* JJD_CCP NN.*,106,Mixed POS
426634,JJD_CCP NN.* LM VBAF,10,Mixed POS
408607,JJD_CCP NNC LM VBAF,10,Mixed POS
426635,VBAF CC.* JJ.* JJ.*,24,Mixed POS
426636,CCB JJ.* JJ.* NNC,80,Mixed POS
426637,JJCC JJD_CCP NN.* CCT,24,Mixed POS
426638,DTCP NN.* CC.* PR.*,224,Mixed POS
426639,NNC CCT PR.* CC.*,49,Mixed POS
426640,CCT PR.* CC.* NN.*_PM.*,232,Mixed POS
426641,DTC NNC CCT CD.*,11,Mixed POS
426642,NNC CCT CD.* NN.*,19,Mixed POS
426643,NNP CC.* RB.* VB.*,61,Mixed POS
426644,VBAF RB.* NN.* CC.*,11,Mixed POS
426645,RBW_CCP NN.* CC.* NN.*,139,Mixed POS
426646,CCP JJ.* NN.* CCT,191,Mixed POS
426647,LM RBF VB.* CC.*,182,Mixed POS
408622,LM RBF VBTS CCT,18,Mixed POS
426648,VBTS CC.* VB.* CC.*,133,Mixed POS
426649,VBAF DT.* NNC CCB,26,Mixed POS
426650,NNC CCB PR.* VB.*_PM.*,494,Mixed POS
426651,RBR CC.* JJ.* NN.*,27,Mixed POS
426652,JJN_CCP NN.* CC.* NN.*,305,Mixed POS
426653,CCB NN.* RB.* CD.*_PM.*,563,Mixed POS
426654,VBAF CC.* CD.* RB.*,5,Mixed POS
426655,CCR CC.* NN.* PR.*,10,Mixed POS
426656,CCT NN.* PR.* LM,32,Mixed POS
408633,CCT NNC PRS LM,7,Mixed POS
426657,NNP CC.* VB.* PR.*,123,Mixed POS
426658,DTC NNC CCT PR.*,55,Mixed POS
426659,CCT PR.* JJ.* CC.*,92,Mixed POS
426660,PRI_CCP JJ.* CC.* NN.*_PM.*,208,Mixed POS
426661,NNC CCB CD.* PM.*,14,Mixed POS
426662,PMS CD.* CCP VB.*,12,Mixed POS
408642,PRI_CCP FW CCT JJN,3,Mixed POS
426663,NNC_CCP VB.* CC.* NN.*,144,Mixed POS
426664,DTC PRSP_CCP NN.* CC.*,231,Mixed POS
426665,VBOF CC.* NN.* DT.*,81,Mixed POS
426666,JJD CC.* JJ.* NN.*,105,Mixed POS
426667,CCT VB.* PR.* DT.*,19,Mixed POS
426668,VBTS PR.* DT.* JJ.*,19,Mixed POS
426669,PRS DT.* JJN_CCP JJ.*,3,Mixed POS
426670,DTC JJN_CCP JJ.* NNC,22,Mixed POS
426671,JJN_CCP JJ.* NNC CCT,9,Mixed POS
426672,CCT NN.* CC.* CD.*,170,Mixed POS
426673,NNC CCP CD.* PM.*,19,Mixed POS
426674,NNC CCB PR.* NN.*,318,Mixed POS
426675,CCP VB.* PR.* CC.*,170,Mixed POS
426676,CCT VB.* CC.* CD.*,22,Mixed POS
426677,RBW DT.* NNP LM,16,Mixed POS
408662,RBW DTC NNP LM,8,Mixed POS
408663,NNP LM CDB PMS,3,Mixed POS
426678,CCT NN.* VB.* CC.*,58,Mixed POS
426679,NNC_CCP VB.* CC.* DT.*,23,Mixed POS
426680,DTCP NN.* CC.* DT.*,146,Mixed POS
426681,NNC CCP DT.* NN.*,356,Mixed POS
426682,CCT DT.* JJ.* CCP,81,Mixed POS
426683,DTCP JJ.* CC.* NN.*,186,Mixed POS
426684,VBTS CC.* NN.* NN.*,136,Mixed POS
426685,CCB NN.* NN.* CCT,85,Mixed POS
426686,CCA NN.* CC.* DT.*,75,Mixed POS
426687,CCP DT.* NN.* NN.*_PM.*,2164,Mixed POS
426688,RBL CC.* CC.* PM.*,3,Mixed POS
426689,CCT CC.* PM.* NN.*,79,Mixed POS
426690,PMS NN.* CCB PR.*,30,Mixed POS
426691,PRI_CCP NN.* NNP NN.*,2,Mixed POS
426692,NNP CC.* CC.* JJ.*,24,Mixed POS
426693,DTCP NN.* CC.* VB.*,674,Mixed POS
426694,VBAF CC.* NN.* CC.*,472,Mixed POS
426695,CCT NN.* CC.* VB.*,624,Mixed POS
426696,VBTS PRO DT.* NN.*,8,Mixed POS
426697,PRO DT.* NN.* CC.*,35,Mixed POS
426698,RBW CC.* VB.* CC.*,34,Mixed POS
426699,CCT VB.* CC.* NN.*_PM.*_PM.*,526,Mixed POS
426700,CCP DT.* DTCP NNC_CCP,30,Mixed POS
426701,DTCP NN.* VB.* JJ.*,11,Mixed POS
426702,NNC_CCP VB.* JJ.* CC.*,17,Mixed POS
426703,VBTS CC.* VB.* CC.*,133,Mixed POS
426704,CCP VB.* CC.* DT.*,490,Mixed POS
426705,CCB NN.* CC.* VB.*,881,Mixed POS
426706,DTCP NN.* CC.* NN.*,923,Mixed POS
408696,NNP LM RBF VBW,6,Mixed POS
426707,LM RBF VB.* CC.*,182,Mixed POS
408697,LM RBF VBW CCB,7,Mixed POS
426708,RBW DT.* JJD CC.*,8,Mixed POS
408700,NNC LM VBTR_CCP VBTR,6,Mixed POS
426709,VBTR CCB FW CC.*,12,Mixed POS
408701,VBTR CCB FW CCP,5,Mixed POS
426710,CCB FW CC.* NN.*,60,Mixed POS
408702,CCB FW CCP NNC,17,Mixed POS
426711,FW CCP NN.* CC.*,44,Mixed POS
408703,FW CCP NNC CCB,15,Mixed POS
426712,DTC NNC CCP VB.*,183,Mixed POS
426713,CCP VB.* CC.* VB.*,347,Mixed POS
426714,VBTR CCB VB.* DT.*,14,Mixed POS
426715,VBOF DT.* PR.* CC.*,22,Mixed POS
408709,DTC NNP LM VBTR,42,Mixed POS
426716,LM VBTR CC.* NN.*_PM.*,653,Mixed POS
408710,LM VBTR CCB NNC_PMC,4,Mixed POS
426717,DTCP NN.* CC.* VB.*,674,Mixed POS
426718,NNC CCA VB.* CC.*,239,Mixed POS
408713,VBTR CCT FW CCP,2,Mixed POS
426719,NNP DT.* NNC RBW,12,Mixed POS
426720,NNC CCA VB.* CC.*,239,Mixed POS
426721,NNP RB.* CC.* NN.*,84,Mixed POS
426722,NNC CCB PR.* JJ.*,56,Mixed POS
426723,CDB NN.* CC.* NN.*_PM.*,257,Mixed POS
426724,NNC DTC VBAF CC.*,55,Mixed POS
426725,DTC VBAF CC.* NN.*,55,Mixed POS
426726,VBTS RB.* CC.* NN.*,180,Mixed POS
426727,RBI CC.* NN.* DT.*,32,Mixed POS
426728,CCB NN.* DT.* PRSP_CCP,36,Mixed POS
426729,NNP DT.* PRSP_CCP NN.*,42,Mixed POS
426730,PRSP_CCP NN.* CC.* NN.*,268,Mixed POS
426731,NNC CCT NN.* PM.*,28,Mixed POS
408730,PRO LM RBD_CCP VBTF,2,Mixed POS
426732,LM RBD_CCP VB.* CC.*,131,Mixed POS
408731,LM RBD_CCP VBTF CCT,6,Mixed POS
426733,RBD_CCP VB.* CC.* NN.*,130,Mixed POS
426734,VBAF DT.* NNP CC.*,42,Mixed POS
426735,CCT PR.*_PM.* NN.* PR.*,98,Mixed POS
426736,CCP VB.* PM.* NN.*,144,Mixed POS
426737,VBW PM.* NN.* CC.*,62,Mixed POS
426738,NNP NN.* CCT NNC,24,Mixed POS
426739,CCA NN.* NN.* CCT,8,Mixed POS
426740,NNPA CCT NNC CC.*,27,Mixed POS
426741,NNC CCB FW CC.*,82,Mixed POS
408747,NNC CCB FW CCP,25,Mixed POS
426742,FW CCP NN.* CC.*,44,Mixed POS
408748,FW CCP NNC CCA,11,Mixed POS
426743,CCP NN.* CC.* VB.*,1298,Mixed POS
426744,CCB PR.* CC.* NN.*,24,Mixed POS
426745,PRI CC.* NN.* VB.*,8,Mixed POS
426746,CCT CC.* DT.* VB.*,13,Mixed POS
426747,CCT DT.* VB.* CCP,42,Mixed POS
426748,VBTR_VBAF CC.* VB.* DT.*,14,Mixed POS
426749,CCP VB.* DT.* PRSP_CCP,88,Mixed POS
426750,PRSP_CCP NN.* CC.* NN.*_PM.*,566,Mixed POS
426751,JJN PM.* CD.* CC.*,154,Mixed POS
426752,PMS CD.* CCB NN.*,81,Mixed POS
426753,CCP JJ.* NN.* DTC,45,Mixed POS
426754,DTC JJD_CCP NN.* NNC,18,Mixed POS
426755,JJD_CCP NN.* NNC CCT,32,Mixed POS
426756,NNC RBW_CCP JJ.* PM.*,31,Mixed POS
426757,CDB CC.* NN.* VB.*,17,Mixed POS
426758,CCP NN.* VB.* CC.*,154,Mixed POS
426759,NNC_CCP VB.* CC.* JJ.*,22,Mixed POS
426760,JJD_CCP NN.* CCB VB.*,29,Mixed POS
426761,NNC CCB VB.* DT.*,144,Mixed POS
426762,RBR CC.* NN.* CC.*,209,Mixed POS
426763,CCT NN.* CC.* NN.*,1506,Mixed POS
426764,CCB NN.* NN.* CC.*,170,Mixed POS
426765,CCB NN.* LM JJ.*,59,Mixed POS
408775,CCB NNC LM JJD_CCP,5,Mixed POS
426766,DTC VBW CC.* JJ.*,12,Mixed POS
426767,NNC CCB CD.* NN.*,44,Mixed POS
426768,DTC NNC CCP VB.*,183,Mixed POS
426769,NNC CCP VB.* JJ.*,98,Mixed POS
426770,CDB CC.* DT.* DTCP,3,Mixed POS
426771,DTCP NN.* RB.* LM,3,Mixed POS
408784,DTCP NNC RBW LM,3,Mixed POS
426772,NNC PMS PR.* JJ.*,6,Mixed POS
426773,PRI_CCP JJ.* CC.* NN.*,159,Mixed POS
426774,CCP VB.* CC.* NN.*,1903,Mixed POS
426775,DTC VBS VB.* PRO,4,Mixed POS
426776,VBS VB.* PRO CC.*,6,Mixed POS
426777,CDB NN.* NN.* LM,10,Mixed POS
408792,CDB NNC_CCP NNC LM,8,Mixed POS
426778,NNC LM VBTF RB.*,29,Mixed POS
408793,NNC LM VBTF RBD,3,Mixed POS
426779,DTC PRI_CCP NN.* CC.*,147,Mixed POS
426780,PRI_CCP NN.* CCT VB.*,23,Mixed POS
426781,CCB NN.* LM VB.*,735,Mixed POS
408796,CCB NNC LM VBOF,15,Mixed POS
426782,NNC LM VBOF DT.*,19,Mixed POS
408797,NNC LM VBOF DTC,17,Mixed POS
426783,LM VBOF DT.* JJ.*,7,Mixed POS
408798,LM VBOF DTC JJD_CCP,5,Mixed POS
426784,VBOF DT.* JJ.* NN.*,55,Mixed POS
426785,NNC CCT VB.* NN.*,43,Mixed POS
426786,VBTR_CCP NN.* CC.* NN.*,67,Mixed POS
426787,DTC PRI_CCP CC.* PM.*,2,Mixed POS
426788,PRI_CCP CC.* PM.* NN.*,18,Mixed POS
426789,CCR PM.* NN.* CC.*,212,Mixed POS
426790,PMS NN.* CCT NN.*,78,Mixed POS
426791,RBW_CCP NN.* CD.* CCP,5,Mixed POS
426792,NNC RBW RB.* CDB,13,Mixed POS
426793,RBW RB.* CD.* CCA,5,Mixed POS
